Freq.	Vn001)
1.70171000000000e+06	5.08744462052911e+00	-6.81476021741727e+01
1.71172000000000e+06	5.06118185305273e+00	-6.84902951318814e+01
1.72173000000000e+06	5.03483322328452e+00	-6.88321513922644e+01
1.73174000000000e+06	5.00839956706311e+00	-6.91731704725930e+01
1.74175000000000e+06	4.98188171738570e+00	-6.95133519325736e+01
1.75176000000000e+06	4.95528050435901e+00	-6.98526953739214e+01
1.76177000000000e+06	4.92859675514939e+00	-7.01912004399559e+01
1.77178000000000e+06	4.90183129393642e+00	-7.05288668151867e+01
1.78179000000000e+06	4.87498494187181e+00	-7.08656942248999e+01
1.79180000000000e+06	4.84805851702737e+00	-7.12016824347440e+01
1.80181000000000e+06	4.82105283436006e+00	-7.15368312503115e+01
1.81182000000000e+06	4.79396870566250e+00	-7.18711405167280e+01
1.82183000000000e+06	4.76680693952455e+00	-7.22046101182324e+01
1.83184000000000e+06	4.73956834129739e+00	-7.25372399777489e+01
1.84185000000000e+06	4.71225371304340e+00	-7.28690300564952e+01
1.85186000000000e+06	4.68486385351051e+00	-7.31999803535327e+01
1.86187000000000e+06	4.65739955808589e+00	-7.35300909053727e+01
1.87188000000000e+06	4.62986161876545e+00	-7.38593617855389e+01
1.88189000000000e+06	4.60225082411313e+00	-7.41877931041667e+01
1.89190000000000e+06	4.57456795923433e+00	-7.45153850075646e+01
1.90191000000000e+06	4.54681380573623e+00	-7.48421376778094e+01
1.91192000000000e+06	4.51898914169835e+00	-7.51680513323292e+01
1.92193000000000e+06	4.49109474164229e+00	-7.54931262234652e+01
1.93194000000000e+06	4.46313137649733e+00	-7.58173626380854e+01
1.94195000000000e+06	4.43509981357826e+00	-7.61407608971361e+01
1.95196000000000e+06	4.40700081655099e+00	-7.64633213552477e+01
1.96197000000000e+06	4.37883514540838e+00	-7.67850444003033e+01
1.97198000000000e+06	4.35060355644186e+00	-7.71059304530346e+01
1.98199000000000e+06	4.32230680221767e+00	-7.74259799666003e+01
1.99200000000000e+06	4.29394563155122e+00	-7.77451934261761e+01
2.00201000000000e+06	4.26552078948440e+00	-7.80635713485411e+01
2.01202000000000e+06	4.23703301726271e+00	-7.83811142816667e+01
2.02203000000000e+06	4.20848305231264e+00	-7.86978228043008e+01
2.03204000000000e+06	4.17987162822101e+00	-7.90136975255711e+01
2.04205000000000e+06	4.15119947471590e+00	-7.93287390845637e+01
2.05206000000000e+06	4.12246731764453e+00	-7.96429481499240e+01
2.06207000000000e+06	4.09367587895901e+00	-7.99563254194497e+01
2.07208000000000e+06	4.06482587669469e+00	-8.02688716196923e+01
2.08209000000000e+06	4.03591802495641e+00	-8.05805875055413e+01
2.09210000000000e+06	4.00695303390425e+00	-8.08914738598381e+01
2.10211000000000e+06	3.97793160972889e+00	-8.12015314929754e+01
2.11212000000000e+06	3.94885445465170e+00	-8.15107612424868e+01
2.12213000000000e+06	3.91972226689741e+00	-8.18191639726709e+01
2.13214000000000e+06	3.89053574069126e+00	-8.21267405741808e+01
2.14215000000000e+06	3.86129556624303e+00	-8.24334919636499e+01
2.15216000000000e+06	3.83200242973549e+00	-8.27394190832790e+01
2.16217000000000e+06	3.80265701331240e+00	-8.30445229004772e+01
2.17218000000000e+06	3.77325999507494e+00	-8.33488044074512e+01
2.18219000000000e+06	3.74381204906587e+00	-8.36522646208332e+01
2.19220000000000e+06	3.71431384526446e+00	-8.39549045813071e+01
2.20221000000000e+06	3.68476604957903e+00	-8.42567253532096e+01
2.21222000000000e+06	3.65516932383894e+00	-8.45577280241769e+01
2.22223000000000e+06	3.62552432578858e+00	-8.48579137047462e+01
2.23224000000000e+06	3.59583170908161e+00	-8.51572835280072e+01
2.24225000000000e+06	3.56609212327785e+00	-8.54558386492147e+01
2.25226000000000e+06	3.53630621383639e+00	-8.57535802454259e+01
2.26227000000000e+06	3.50647462211255e+00	-8.60505095151391e+01
2.27228000000000e+06	3.47659798535895e+00	-8.63466276779292e+01
2.28229000000000e+06	3.44667693671531e+00	-8.66419359740865e+01
2.29230000000000e+06	3.41671210521354e+00	-8.69364356642558e+01
2.30231000000000e+06	3.38670411577275e+00	-8.72301280290948e+01
2.31232000000000e+06	3.35665358920175e+00	-8.75230143689019e+01
2.32233000000000e+06	3.32656114219474e+00	-8.78150960032852e+01
2.33234000000000e+06	3.29642738733664e+00	-8.81063742708001e+01
2.34235000000000e+06	3.26625293310072e+00	-8.83968505286164e+01
2.35236000000000e+06	3.23603838385248e+00	-8.86865261521711e+01
2.36237000000000e+06	3.20578433985045e+00	-8.89754025348263e+01
2.37238000000000e+06	3.17549139724870e+00	-8.92634810875405e+01
2.38239000000000e+06	3.14516014810060e+00	-8.95507632385333e+01
2.39240000000000e+06	3.11479118036363e+00	-8.98372504329428e+01
2.40241000000000e+06	3.08438507790173e+00	-9.01229441325166e+01
2.41242000000000e+06	3.05394242049166e+00	-9.04078458152739e+01
2.42243000000000e+06	3.02346378382621e+00	-9.06919569751846e+01
2.43244000000000e+06	2.99294973952367e+00	-9.09752791218478e+01
2.44245000000000e+06	2.96240085512703e+00	-9.12578137801890e+01
2.45246000000000e+06	2.93181769411921e+00	-9.15395624901257e+01
2.46247000000000e+06	2.90120081592438e+00	-9.18205268062682e+01
2.47248000000000e+06	2.87055077591475e+00	-9.21007082976117e+01
2.48249000000000e+06	2.83986812542336e+00	-9.23801085472266e+01
2.49250000000000e+06	2.80915341174675e+00	-9.26587291519609e+01
2.50251000000000e+06	2.77840717815896e+00	-9.29365717221339e+01
2.51252000000000e+06	2.74762996391603e+00	-9.32136378812437e+01
2.52253000000000e+06	2.71682230426794e+00	-9.34899292656793e+01
2.53254000000000e+06	2.68598473046720e+00	-9.37654475244168e+01
2.54255000000000e+06	2.65511776978072e+00	-9.40401943187400e+01
2.55256000000000e+06	2.62422194549906e+00	-9.43141713219555e+01
2.56257000000000e+06	2.59329777694607e+00	-9.45873802191090e+01
2.57258000000000e+06	2.56234577949244e+00	-9.48598227067074e+01
2.58259000000000e+06	2.53136646456795e+00	-9.51315004924358e+01
2.59260000000000e+06	2.50036033966898e+00	-9.54024152948993e+01
2.60261000000000e+06	2.46932790837577e+00	-9.56725688433302e+01
2.61262000000000e+06	2.43826967036126e+00	-9.59419628773449e+01
2.62263000000000e+06	2.40718612140511e+00	-9.62105991466628e+01
2.63264000000000e+06	2.37607775340843e+00	-9.64784794108465e+01
2.64265000000000e+06	2.34494505440426e+00	-9.67456054390564e+01
2.65266000000000e+06	2.31378850857172e+00	-9.70119790097708e+01
2.66267000000000e+06	2.28260859625466e+00	-9.72776019105605e+01
2.67268000000000e+06	2.25140579396725e+00	-9.75424759378132e+01
2.68269000000000e+06	2.22018057441529e+00	-9.78066028965045e+01
2.69270000000000e+06	2.18893340650874e+00	-9.80699845999476e+01
2.70271000000000e+06	2.15766475537722e+00	-9.83326228695437e+01
2.71272000000000e+06	2.12637508238293e+00	-9.85945195345601e+01
2.72273000000000e+06	2.09506484513691e+00	-9.88556764318800e+01
2.73274000000000e+06	2.06373449751847e+00	-9.91160954057770e+01
2.74275000000000e+06	2.03238448968467e+00	-9.93757783076797e+01
2.75276000000000e+06	2.00101526809043e+00	-9.96347269959481e+01
2.76277000000000e+06	1.96962727550295e+00	-9.98929433356519e+01
2.77278000000000e+06	1.93822095102126e+00	-1.00150429198338e+02
2.78279000000000e+06	1.90679673008587e+00	-1.00407186461827e+02
2.79280000000000e+06	1.87535504450415e+00	-1.00663217009980e+02
2.80281000000000e+06	1.84389632245926e+00	-1.00918522732502e+02
2.81282000000000e+06	1.81242098853458e+00	-1.01173105524714e+02
2.82283000000000e+06	1.78092946372448e+00	-1.01426967287359e+02
2.83284000000000e+06	1.74942216545377e+00	-1.01680109926393e+02
2.84285000000000e+06	1.71789950759894e+00	-1.01932535352777e+02
2.85286000000000e+06	1.68636190049902e+00	-1.02184245482280e+02
2.86287000000000e+06	1.65480975098073e+00	-1.02435242235284e+02
2.87288000000000e+06	1.62324346236836e+00	-1.02685527536594e+02
2.88289000000000e+06	1.59166343451099e+00	-1.02935103315227e+02
2.89290000000000e+06	1.56007006379056e+00	-1.03183971504246e+02
2.90291000000000e+06	1.52846374314894e+00	-1.03432134040560e+02
2.91292000000000e+06	1.49684486209996e+00	-1.03679592864737e+02
2.92293000000000e+06	1.46521380675403e+00	-1.03926349920833e+02
2.93294000000000e+06	1.43357095982903e+00	-1.04172407156210e+02
2.94295000000000e+06	1.40191670067604e+00	-1.04417766521347e+02
2.95296000000000e+06	1.37025140529257e+00	-1.04662429969685e+02
2.96297000000000e+06	1.33857544634673e+00	-1.04906399457443e+02
2.97298000000000e+06	1.30688919319132e+00	-1.05149676943449e+02
2.98299000000000e+06	1.27519301188366e+00	-1.05392264388980e+02
2.99300000000000e+06	1.24348726520829e+00	-1.05634163757593e+02
3.00301000000000e+06	1.21177231269237e+00	-1.05875377014964e+02
3.01302000000000e+06	1.18004851062504e+00	-1.06115906128727e+02
3.02303000000000e+06	1.14831621207687e+00	-1.06355753068319e+02
3.03304000000000e+06	1.11657576692235e+00	-1.06594919804827e+02
3.04305000000000e+06	1.08482752185236e+00	-1.06833408310831e+02
3.05306000000000e+06	1.05307182040174e+00	-1.07071220560259e+02
3.06307000000000e+06	1.02130900296209e+00	-1.07308358528231e+02
3.07308000000000e+06	9.89539406803485e-01	-1.07544824190928e+02
3.08309000000000e+06	9.57763366094056e-01	-1.07780619525429e+02
3.09310000000000e+06	9.25981211920706e-01	-1.08015746509589e+02
3.10311000000000e+06	8.94193272304461e-01	-1.08250207121888e+02
3.11312000000000e+06	8.62399872224382e-01	-1.08484003341304e+02
3.12313000000000e+06	8.30601333635974e-01	-1.08717137147164e+02
3.13314000000000e+06	7.98797975488249e-01	-1.08949610519026e+02
3.14315000000000e+06	7.66990113745083e-01	-1.09181425436545e+02
3.15316000000000e+06	7.35178061406451e-01	-1.09412583879343e+02
3.16317000000000e+06	7.03362128525444e-01	-1.09643087826878e+02
3.17318000000000e+06	6.71542622227375e-01	-1.09872939258333e+02
3.18319000000000e+06	6.39719846731154e-01	-1.10102140152487e+02
3.19320000000000e+06	6.07894103367373e-01	-1.10330692487592e+02
3.20321000000000e+06	5.76065690597740e-01	-1.10558598241263e+02
3.21322000000000e+06	5.44234904039466e-01	-1.10785859390347e+02
3.22323000000000e+06	5.12402036474853e-01	-1.11012477910840e+02
3.23324000000000e+06	4.80567377880069e-01	-1.11238455777735e+02
3.24325000000000e+06	4.48731215439392e-01	-1.11463794964949e+02
3.25326000000000e+06	4.16893833565817e-01	-1.11688497445186e+02
3.26327000000000e+06	3.85055513921045e-01	-1.11912565189854e+02
3.27328000000000e+06	3.53216535435581e-01	-1.12136000168946e+02
3.28329000000000e+06	3.21377174323539e-01	-1.12358804350942e+02
3.29330000000000e+06	2.89537704109290e-01	-1.12580979702708e+02
3.30331000000000e+06	2.57698395638819e-01	-1.12802528189407e+02
3.31332000000000e+06	2.25859517105496e-01	-1.13023451774377e+02
3.32333000000000e+06	1.94021334066438e-01	-1.13243752419064e+02
3.33334000000000e+06	1.62184109458038e-01	-1.13463432082922e+02
3.34335000000000e+06	1.30348103621531e-01	-1.13682492723301e+02
3.35336000000000e+06	9.85135743188465e-02	-1.13900936295385e+02
3.36337000000000e+06	6.66807767512488e-02	-1.14118764752086e+02
3.37338000000000e+06	3.48499635781804e-02	-1.14335980043964e+02
3.38339000000000e+06	3.02138493753122e-03	-1.14552584119140e+02
3.39340000000000e+06	-2.88047115382440e-02	-1.14768578923214e+02
3.40341000000000e+06	-6.06280806994402e-02	-1.14983966399188e+02
3.41342000000000e+06	-9.24484798636007e-02	-1.15198748487373e+02
3.42343000000000e+06	-1.24265668797552e-01	-1.15412927125326e+02
3.43344000000000e+06	-1.56079409693417e-01	-1.15626504247761e+02
3.44345000000000e+06	-1.87889467158670e-01	-1.15839481786482e+02
3.45346000000000e+06	-2.19695608189301e-01	-1.16051861670303e+02
3.46347000000000e+06	-2.51497602158024e-01	-1.16263645824980e+02
3.47348000000000e+06	-2.83295220790224e-01	-1.16474836173140e+02
3.48349000000000e+06	-3.15088238151470e-01	-1.16685434634209e+02
3.49350000000000e+06	-3.46876430624277e-01	-1.16895443124346e+02
3.50351000000000e+06	-3.78659576895193e-01	-1.17104863556378e+02
3.51352000000000e+06	-4.10437457931140e-01	-1.17313697839725e+02
3.52353000000000e+06	-4.42209856965178e-01	-1.17521947880356e+02
3.53354000000000e+06	-4.73976559478968e-01	-1.17729615580708e+02
3.54355000000000e+06	-5.05737353182271e-01	-1.17936702839635e+02
3.55356000000000e+06	-5.37492027998667e-01	-1.18143211552344e+02
3.56357000000000e+06	-5.69240376042495e-01	-1.18349143610335e+02
3.57358000000000e+06	-6.00982191611059e-01	-1.18554500901360e+02
3.58359000000000e+06	-6.32717271155326e-01	-1.18759285309340e+02
3.59360000000000e+06	-6.64445413270019e-01	-1.18963498714334e+02
3.60361000000000e+06	-6.96166418676559e-01	-1.19167142992476e+02
3.61362000000000e+06	-7.27880090200423e-01	-1.19370220015924e+02
3.62363000000000e+06	-7.59586232761737e-01	-1.19572731652810e+02
3.63364000000000e+06	-7.91284653349966e-01	-1.19774679767188e+02
3.64365000000000e+06	-8.22975161013120e-01	-1.19976066218992e+02
3.65366000000000e+06	-8.54657566839759e-01	-1.20176892863982e+02
3.66367000000000e+06	-8.86331683938134e-01	-1.20377161553706e+02
3.67368000000000e+06	-9.17997327425738e-01	-1.20576874135441e+02
3.68369000000000e+06	-9.49654314407820e-01	-1.20776032452169e+02
3.69370000000000e+06	-9.81302463962607e-01	-1.20974638342517e+02
3.70371000000000e+06	-1.01294159712603e+00	-1.21172693640724e+02
3.71372000000000e+06	-1.04457153687546e+00	-1.21370200176604e+02
3.72373000000000e+06	-1.07619210810691e+00	-1.21567159775495e+02
3.73374000000000e+06	-1.10780313763046e+00	-1.21763574258228e+02
3.74375000000000e+06	-1.13940445414612e+00	-1.21959445441098e+02
3.75376000000000e+06	-1.17099588822709e+00	-1.22154775135805e+02
3.76377000000000e+06	-1.20257727231032e+00	-1.22349565149448e+02
3.77378000000000e+06	-1.23414844067484e+00	-1.22543817284463e+02
3.78379000000000e+06	-1.26570922942908e+00	-1.22737533338608e+02
3.79380000000000e+06	-1.29725947649292e+00	-1.22930715104926e+02
3.80381000000000e+06	-1.32879902158617e+00	-1.23123364371711e+02
3.81382000000000e+06	-1.36032770620884e+00	-1.23315482922474e+02
3.82383000000000e+06	-1.39184537362766e+00	-1.23507072535930e+02
3.83384000000000e+06	-1.42335186886311e+00	-1.23698134985947e+02
3.84385000000000e+06	-1.45484703866821e+00	-1.23888672041537e+02
3.85386000000000e+06	-1.48633073152094e+00	-1.24078685466815e+02
3.86387000000000e+06	-1.51780279760414e+00	-1.24268177020984e+02
3.87388000000000e+06	-1.54926308879163e+00	-1.24457148458303e+02
3.88389000000000e+06	-1.58071145863494e+00	-1.24645601528065e+02
3.89390000000000e+06	-1.61214776234896e+00	-1.24833537974575e+02
3.90391000000000e+06	-1.64357185679422e+00	-1.25020959537124e+02
3.91392000000000e+06	-1.67498360046382e+00	-1.25207867949967e+02
3.92393000000000e+06	-1.70638285347300e+00	-1.25394264942311e+02
3.93394000000000e+06	-1.73776947753889e+00	-1.25580152238279e+02
3.94395000000000e+06	-1.76914333596865e+00	-1.25765531556902e+02
3.95396000000000e+06	-1.80050429364828e+00	-1.25950404612098e+02
3.96397000000000e+06	-1.83185221702360e+00	-1.26134773112649e+02
3.97398000000000e+06	-1.86318697408987e+00	-1.26318638762193e+02
3.98399000000000e+06	-1.89450843437788e+00	-1.26502003259202e+02
3.99400000000000e+06	-1.92581646893758e+00	-1.26684868296960e+02
4.00401000000000e+06	-1.95711095032669e+00	-1.26867235563556e+02
4.01402000000000e+06	-1.98839175259799e+00	-1.27049106741871e+02
4.02403000000000e+06	-2.01965875128378e+00	-1.27230483509553e+02
4.03404000000000e+06	-2.05091182338180e+00	-1.27411367539018e+02
4.04405000000000e+06	-2.08215084734718e+00	-1.27591760497430e+02
4.05406000000000e+06	-2.11337570307291e+00	-1.27771664046679e+02
4.06407000000000e+06	-2.14458627188121e+00	-1.27951079843396e+02
4.07408000000000e+06	-2.17578243650767e+00	-1.28130009538910e+02
4.08409000000000e+06	-2.20696408109123e+00	-1.28308454779267e+02
