Freq.	Vn001)
8.70880000000000e+05	5.46766780661809e+01	-1.07116134056814e+02
8.80890000000000e+05	5.45504603936183e+01	-1.07609949763839e+02
8.90900000000000e+05	5.44249512389528e+01	-1.08097016145940e+02
9.00910000000000e+05	5.43001438719755e+01	-1.08577466148700e+02
9.10920000000000e+05	5.41760316418673e+01	-1.09051428814892e+02
9.20930000000000e+05	5.40526079786640e+01	-1.09519029448247e+02
9.30940000000000e+05	5.39298663943390e+01	-1.09980389766852e+02
9.40950000000000e+05	5.38078004835035e+01	-1.10435628051421e+02
9.50960000000000e+05	5.36864039238348e+01	-1.10884859282422e+02
9.60970000000000e+05	5.35656704762193e+01	-1.11328195272163e+02
9.70980000000000e+05	5.34455939846199e+01	-1.11765744791944e+02
9.80990000000000e+05	5.33261683758041e+01	-1.12197613689059e+02
9.91000000000000e+05	5.32073876588491e+01	-1.12623905000500e+02
1.00101000000000e+06	5.30892459244928e+01	-1.13044719061002e+02
1.01102000000000e+06	5.29717373443992e+01	-1.13460153603610e+02
1.02103000000000e+06	5.28548561702165e+01	-1.13870303859601e+02
1.03104000000000e+06	5.27385967326721e+01	-1.14275262647697e+02
1.04105000000000e+06	5.26229534404649e+01	-1.14675120464628e+02
1.05106000000000e+06	5.25079207791694e+01	-1.15069965567707e+02
1.06107000000000e+06	5.23934933100845e+01	-1.15459884053919e+02
1.07108000000000e+06	5.22796656689563e+01	-1.15844959938729e+02
1.08109000000000e+06	5.21664325648238e+01	-1.16225275224641e+02
1.09110000000000e+06	5.20537887786639e+01	-1.16600909974070e+02
1.10111000000000e+06	5.19417291621784e+01	-1.16971942372429e+02
1.11112000000000e+06	5.18302486364591e+01	-1.17338448792691e+02
1.12113000000000e+06	5.17193421907066e+01	-1.17700503854899e+02
1.13114000000000e+06	5.16090048809355e+01	-1.18058180483695e+02
1.14115000000000e+06	5.14992318286811e+01	-1.18411549963146e+02
1.15116000000000e+06	5.13900182197164e+01	-1.18760681989457e+02
1.16117000000000e+06	5.12813593028209e+01	-1.19105644719867e+02
1.17118000000000e+06	5.11732503884755e+01	-1.19446504822568e+02
1.18119000000000e+06	5.10656868476556e+01	-1.19783327521587e+02
1.19120000000000e+06	5.09586641106317e+01	-1.20116176640487e+02
1.20121000000000e+06	5.08521776657552e+01	-1.20445114645216e+02
1.21122000000000e+06	5.07462230582981e+01	-1.20770202684139e+02
1.22123000000000e+06	5.06407958893048e+01	-1.21091500626979e+02
1.23124000000000e+06	5.05358918144591e+01	-1.21409067102268e+02
1.24125000000000e+06	5.04315065430309e+01	-1.21722959531735e+02
1.25126000000000e+06	5.03276358367473e+01	-1.22033234166444e+02
1.26127000000000e+06	5.02242755087742e+01	-1.22339946118729e+02
1.27128000000000e+06	5.01214214227178e+01	-1.22643149393370e+02
1.28129000000000e+06	5.00190694915837e+01	-1.22942896919353e+02
1.29130000000000e+06	4.99172156768504e+01	-1.23239240577922e+02
1.30131000000000e+06	4.98158559875048e+01	-1.23532231231418e+02
1.31132000000000e+06	4.97149864791335e+01	-1.23821918750212e+02
1.32133000000000e+06	4.96146032530196e+01	-1.24108352039006e+02
1.33134000000000e+06	4.95147024553059e+01	-1.24391579061315e+02
1.34135000000000e+06	4.94152802760982e+01	-1.24671646865070e+02
1.35136000000000e+06	4.93163329486883e+01	-1.24948601604917e+02
1.36137000000000e+06	4.92178567487474e+01	-1.25222488565085e+02
1.37138000000000e+06	4.91198479935343e+01	-1.25493352181570e+02
1.38139000000000e+06	4.90223030411760e+01	-1.25761236062402e+02
1.39140000000000e+06	4.89252182898930e+01	-1.26026183009073e+02
1.40141000000000e+06	4.88285901773247e+01	-1.26288235035303e+02
1.41142000000000e+06	4.87324151798261e+01	-1.26547433386370e+02
1.42143000000000e+06	4.86366898117925e+01	-1.26803818557549e+02
1.43144000000000e+06	4.85414106250139e+01	-1.27057430311901e+02
1.44145000000000e+06	4.84465742080426e+01	-1.27308307697313e+02
1.45146000000000e+06	4.83521771855698e+01	-1.27556489063454e+02
1.46147000000000e+06	4.82582162178450e+01	-1.27802012077498e+02
1.47148000000000e+06	4.81646880000659e+01	-1.28044913740417e+02
1.48149000000000e+06	4.80715892618603e+01	-1.28285230401111e+02
1.49150000000000e+06	4.79789167666823e+01	-1.28522997772273e+02
1.50151000000000e+06	4.78866673113041e+01	-1.28758250944170e+02
1.51152000000000e+06	4.77948377253097e+01	-1.28991024398037e+02
1.52153000000000e+06	4.77034248705726e+01	-1.29221352020039e+02
1.53154000000000e+06	4.76124256407589e+01	-1.29449267114283e+02
1.54155000000000e+06	4.75218369608544e+01	-1.29674802415365e+02
1.55156000000000e+06	4.74316557867174e+01	-1.29897990100307e+02
1.56157000000000e+06	4.73418791045878e+01	-1.30118861801269e+02
1.57158000000000e+06	4.72525039306694e+01	-1.30337448616578e+02
1.58159000000000e+06	4.71635273106958e+01	-1.30553781122166e+02
1.59160000000000e+06	4.70749463195074e+01	-1.30767889382589e+02
1.60161000000000e+06	4.69867580606445e+01	-1.30979802961569e+02
1.61162000000000e+06	4.68989596659450e+01	-1.31189550932536e+02
1.62163000000000e+06	4.68115482951373e+01	-1.31397161889073e+02
1.63164000000000e+06	4.67245211355001e+01	-1.31602663953898e+02
1.64165000000000e+06	4.66378754014550e+01	-1.31806084789225e+02
1.65166000000000e+06	4.65516083342145e+01	-1.32007451605820e+02
1.66167000000000e+06	4.64657172014409e+01	-1.32206791171956e+02
1.67168000000000e+06	4.63801992968744e+01	-1.32404129822650e+02
1.68169000000000e+06	4.62950519400153e+01	-1.32599493467915e+02
1.69170000000000e+06	4.62102724757832e+01	-1.32792907601457e+02
1.70171000000000e+06	4.61258582741920e+01	-1.32984397308856e+02
1.71172000000000e+06	4.60418067300456e+01	-1.33173987275269e+02
1.72173000000000e+06	4.59581152626090e+01	-1.33361701793703e+02
1.73174000000000e+06	4.58747813153102e+01	-1.33547564772485e+02
1.74175000000000e+06	4.57918023554639e+01	-1.33731599742236e+02
1.75176000000000e+06	4.57091758739500e+01	-1.33913829863849e+02
1.76177000000000e+06	4.56268993849310e+01	-1.34094277935332e+02
1.77178000000000e+06	4.55449704256019e+01	-1.34272966398297e+02
1.78179000000000e+06	4.54633865558811e+01	-1.34449917345327e+02
1.79180000000000e+06	4.53821453581484e+01	-1.34625152526368e+02
1.80181000000000e+06	4.53012444370021e+01	-1.34798693354922e+02
1.81182000000000e+06	4.52206814189703e+01	-1.34970560914654e+02
1.82183000000000e+06	4.51404539522821e+01	-1.35140775965303e+02
1.83184000000000e+06	4.50605597065903e+01	-1.35309358949114e+02
1.84185000000000e+06	4.49809963727534e+01	-1.35476329996066e+02
1.85186000000000e+06	4.49017616625697e+01	-1.35641708930299e+02
1.86187000000000e+06	4.48228533085635e+01	-1.35805515275100e+02
1.87188000000000e+06	4.47442690637196e+01	-1.35967768259085e+02
1.88189000000000e+06	4.46660067012964e+01	-1.36128486820774e+02
1.89190000000000e+06	4.45880640145607e+01	-1.36287689614538e+02
1.90191000000000e+06	4.45104388165896e+01	-1.36445395015337e+02
1.91192000000000e+06	4.44331289400359e+01	-1.36601621124051e+02
1.92193000000000e+06	4.43561322369325e+01	-1.36756385771919e+02
1.93194000000000e+06	4.42794465784593e+01	-1.36909706525947e+02
1.94195000000000e+06	4.42030698547563e+01	-1.37061600693043e+02
1.95196000000000e+06	4.41269999746973e+01	-1.37212085325115e+02
1.96197000000000e+06	4.40512348657004e+01	-1.37361177223305e+02
1.97198000000000e+06	4.39757724735238e+01	-1.37508892942518e+02
1.98199000000000e+06	4.39006107620724e+01	-1.37655248795636e+02
1.99200000000000e+06	4.38257477132051e+01	-1.37800260857879e+02
2.00201000000000e+06	4.37511813265392e+01	-1.37943944970827e+02
2.01202000000000e+06	4.36769096192633e+01	-1.38086316746657e+02
2.02203000000000e+06	4.36029306259618e+01	-1.38227391571851e+02
2.03204000000000e+06	4.35292423984133e+01	-1.38367184611431e+02
2.04205000000000e+06	4.34558430054241e+01	-1.38505710812530e+02
2.05206000000000e+06	4.33827305326438e+01	-1.38642984908251e+02
2.06207000000000e+06	4.33099030824055e+01	-1.38779021421059e+02
2.07208000000000e+06	4.32373587735186e+01	-1.38913834666971e+02
2.08209000000000e+06	4.31650957411306e+01	-1.39047438758463e+02
2.09210000000000e+06	4.30931121365493e+01	-1.39179847608064e+02
2.10211000000000e+06	4.30214061270691e+01	-1.39311074931960e+02
2.11212000000000e+06	4.29499758958065e+01	-1.39441134253222e+02
2.12213000000000e+06	4.28788196415352e+01	-1.39570038905094e+02
2.13214000000000e+06	4.28079355785505e+01	-1.39697802033700e+02
2.14215000000000e+06	4.27373219364825e+01	-1.39824436601823e+02
2.15216000000000e+06	4.26669769601429e+01	-1.39949955391761e+02
2.16217000000000e+06	4.25968989093862e+01	-1.40074371008036e+02
2.17218000000000e+06	4.25270860589446e+01	-1.40197695880692e+02
2.18219000000000e+06	4.24575366982817e+01	-1.40319942267983e+02
2.19220000000000e+06	4.23882491314323e+01	-1.40441122259414e+02
2.20221000000000e+06	4.23192216768741e+01	-1.40561247778222e+02
2.21222000000000e+06	4.22504526673759e+01	-1.40680330584187e+02
2.22223000000000e+06	4.21819404498434e+01	-1.40798382276484e+02
2.23224000000000e+06	4.21136833851861e+01	-1.40915414296141e+02
2.24225000000000e+06	4.20456798481682e+01	-1.41031437928756e+02
2.25226000000000e+06	4.19779282272939e+01	-1.41146464306637e+02
2.26227000000000e+06	4.19104269246332e+01	-1.41260504411838e+02
2.27228000000000e+06	4.18431743557236e+01	-1.41373569078019e+02
2.28229000000000e+06	4.17761689494063e+01	-1.41485668993292e+02
2.29230000000000e+06	4.17094091477090e+01	-1.41596814702339e+02
2.30231000000000e+06	4.16428934057076e+01	-1.41707016608755e+02
2.31232000000000e+06	4.15766201914086e+01	-1.41816284977172e+02
2.32233000000000e+06	4.15105879856098e+01	-1.41924629935617e+02
2.33234000000000e+06	4.14447952817670e+01	-1.42032061477769e+02
2.34235000000000e+06	4.13792405858935e+01	-1.42138589464762e+02
2.35236000000000e+06	4.13139224164114e+01	-1.42244223627572e+02
2.36237000000000e+06	4.12488393040402e+01	-1.42348973568950e+02
2.37238000000000e+06	4.11839897916716e+01	-1.42452848765522e+02
2.38239000000000e+06	4.11193724342567e+01	-1.42555858569598e+02
2.39240000000000e+06	4.10549857986816e+01	-1.42658012211219e+02
2.40241000000000e+06	4.09908284636479e+01	-1.42759318800125e+02
2.41242000000000e+06	4.09268990195623e+01	-1.42859787327539e+02
2.42243000000000e+06	4.08631960684218e+01	-1.42959426667982e+02
2.43244000000000e+06	4.07997182236968e+01	-1.43058245581129e+02
2.44245000000000e+06	4.07364641102142e+01	-1.43156252713692e+02
2.45246000000000e+06	4.06734323640619e+01	-1.43253456600903e+02
2.46247000000000e+06	4.06106216324713e+01	-1.43349865668292e+02
2.47248000000000e+06	4.05480305736864e+01	-1.43445488233817e+02
2.48249000000000e+06	4.04856578569124e+01	-1.43540332508560e+02
2.49250000000000e+06	4.04235021621361e+01	-1.43634406599525e+02
2.50251000000000e+06	4.03615621800854e+01	-1.43727718510183e+02
2.51252000000000e+06	4.02998366120871e+01	-1.43820276142692e+02
2.52253000000000e+06	4.02383241699791e+01	-1.43912087299172e+02
2.53254000000000e+06	4.01770235760029e+01	-1.44003159683254e+02
2.54255000000000e+06	4.01159335627052e+01	-1.44093500901653e+02
2.55256000000000e+06	4.00550528728408e+01	-1.44183118465411e+02
2.56257000000000e+06	3.99943802592659e+01	-1.44272019791633e+02
2.57258000000000e+06	3.99339144848571e+01	-1.44360212204496e+02
2.58259000000000e+06	3.98736543223875e+01	-1.44447702937139e+02
2.59260000000000e+06	3.98135985544588e+01	-1.44534499132579e+02
2.60261000000000e+06	3.97537459733953e+01	-1.44620607845206e+02
2.61262000000000e+06	3.96940953811449e+01	-1.44706036042216e+02
2.62263000000000e+06	3.96346455892008e+01	-1.44790790604626e+02
2.63264000000000e+06	3.95753954184943e+01	-1.44874878328834e+02
2.64265000000000e+06	3.95163436993157e+01	-1.44958305927698e+02
2.65266000000000e+06	3.94574892712178e+01	-1.45041080031833e+02
2.66267000000000e+06	3.93988309829364e+01	-1.45123207190635e+02
2.67268000000000e+06	3.93403676922900e+01	-1.45204693873807e+02
2.68269000000000e+06	3.92820982661009e+01	-1.45285546472238e+02
2.69270000000000e+06	3.92240215801127e+01	-1.45365771299189e+02
2.70271000000000e+06	3.91661365188911e+01	-1.45445374591599e+02
2.71272000000000e+06	3.91084419757693e+01	-1.45524362510780e+02
2.72273000000000e+06	3.90509368527196e+01	-1.45602741144143e+02
2.73274000000000e+06	3.89936200603123e+01	-1.45680516505688e+02
2.74275000000000e+06	3.89364905176179e+01	-1.45757694537270e+02
2.75276000000000e+06	3.88795471521226e+01	-1.45834281109725e+02
2.76277000000000e+06	3.88227888996581e+01	-1.45910282023718e+02
2.77278000000000e+06	3.87662147043135e+01	-1.45985703010865e+02
2.78279000000000e+06	3.87098235183662e+01	-1.46060549734643e+02
2.79280000000000e+06	3.86536143021953e+01	-1.46134827791446e+02
2.80281000000000e+06	3.85975860242167e+01	-1.46208542711359e+02
2.81282000000000e+06	3.85417376607925e+01	-1.46281699959398e+02
2.82283000000000e+06	3.84860681961729e+01	-1.46354304936052e+02
2.83284000000000e+06	3.84305766224095e+01	-1.46426362978481e+02
2.84285000000000e+06	3.83752619392899e+01	-1.46497879361249e+02
2.85286000000000e+06	3.83201231542551e+01	-1.46568859297359e+02
2.86287000000000e+06	3.82651592823410e+01	-1.46639307938907e+02
2.87288000000000e+06	3.82103693460981e+01	-1.46709230378070e+02
2.88289000000000e+06	3.81557523755257e+01	-1.46778631647870e+02
2.89290000000000e+06	3.81013074079978e+01	-1.46847516723141e+02
2.90291000000000e+06	3.80470334882030e+01	-1.46915890521061e+02
2.91292000000000e+06	3.79929296680630e+01	-1.46983757902207e+02
2.92293000000000e+06	3.79389950066808e+01	-1.47051123671254e+02
2.93294000000000e+06	3.78852285702625e+01	-1.47117992577588e+02
2.94295000000000e+06	3.78316294320545e+01	-1.47184369316396e+02
2.95296000000000e+06	3.77781966722786e+01	-1.47250258529092e+02
2.96297000000000e+06	3.77249293780677e+01	-1.47315664804254e+02
2.97298000000000e+06	3.76718266434057e+01	-1.47380592678149e+02
2.98299000000000e+06	3.76188875690582e+01	-1.47445046635636e+02
2.99300000000000e+06	3.75661112625119e+01	-1.47509031110745e+02
3.00301000000000e+06	3.75134968379111e+01	-1.47572550487482e+02
3.01302000000000e+06	3.74610434159988e+01	-1.47635609100398e+02
3.02303000000000e+06	3.74087501240611e+01	-1.47698211235186e+02
3.03304000000000e+06	3.73566160958533e+01	-1.47760361129586e+02
3.04305000000000e+06	3.73046404715558e+01	-1.47822062973788e+02
3.05306000000000e+06	3.72528223977034e+01	-1.47883320911170e+02
3.06307000000000e+06	3.72011610271324e+01	-1.47944139038967e+02
3.07308000000000e+06	3.71496555189303e+01	-1.48004521408706e+02
3.08309000000000e+06	3.70983050383593e+01	-1.48064472027089e+02
3.09310000000000e+06	3.70471087568183e+01	-1.48123994856384e+02
3.10311000000000e+06	3.69960658517838e+01	-1.48183093814974e+02
3.11312000000000e+06	3.69451755067447e+01	-1.48241772778153e+02
3.12313000000000e+06	3.68944369111581e+01	-1.48300035578534e+02
3.13314000000000e+06	3.68438492603911e+01	-1.48357886006617e+02
3.14315000000000e+06	3.67934117556682e+01	-1.48415327811360e+02
3.15316000000000e+06	3.67431236040174e+01	-1.48472364700785e+02
3.16317000000000e+06	3.66929840182202e+01	-1.48529000342386e+02
3.17318000000000e+06	3.66429922167511e+01	-1.48585238363849e+02
3.18319000000000e+06	3.65931474237405e+01	-1.48641082353339e+02
3.19320000000000e+06	3.65434488689174e+01	-1.48696535860083e+02
3.20321000000000e+06	3.64938957875475e+01	-1.48751602395113e+02
3.21322000000000e+06	3.64444874204048e+01	-1.48806285431380e+02
3.22323000000000e+06	3.63952230137067e+01	-1.48860588404490e+02
3.23324000000000e+06	3.63461018190729e+01	-1.48914514713084e+02
3.24325000000000e+06	3.62971230934683e+01	-1.48968067719450e+02
3.25326000000000e+06	3.62482860991657e+01	-1.49021250749778e+02
3.26327000000000e+06	3.61995901036962e+01	-1.49074067094759e+02
3.27328000000000e+06	3.61510343797973e+01	-1.49126520010002e+02
3.28329000000000e+06	3.61026182053666e+01	-1.49178612716542e+02
3.29330000000000e+06	3.60543408634246e+01	-1.49230348401160e+02
3.30331000000000e+06	3.60062016420611e+01	-1.49281730216893e+02
3.31332000000000e+06	3.59581998343931e+01	-1.49332761283448e+02
3.32333000000000e+06	3.59103347385174e+01	-1.49383444687664e+02
3.33334000000000e+06	3.58626056574756e+01	-1.49433783483803e+02
3.34335000000000e+06	3.58150118991966e+01	-1.49483780694106e+02
3.35336000000000e+06	3.57675527764703e+01	-1.49533439309063e+02
3.36337000000000e+06	3.57202276068862e+01	-1.49582762287945e+02
3.37338000000000e+06	3.56730357128083e+01	-1.49631752559044e+02
3.38339000000000e+06	3.56259764213204e+01	-1.49680413020235e+02
3.39340000000000e+06	3.55790490641953e+01	-1.49728746539127e+02
3.40341000000000e+06	3.55322529778432e+01	-1.49776755953696e+02
3.41342000000000e+06	3.54855875032823e+01	-1.49824444072407e+02
3.42343000000000e+06	3.54390519860896e+01	-1.49871813674765e+02
3.43344000000000e+06	3.53926457763663e+01	-1.49918867511558e+02
3.44345000000000e+06	3.53463682286947e+01	-1.49965608305268e+02
3.45346000000000e+06	3.53002187021037e+01	-1.50012038750413e+02
3.46347000000000e+06	3.52541965600282e+01	-1.50058161513804e+02
3.47348000000000e+06	3.52083011702675e+01	-1.50103979235077e+02
3.48349000000000e+06	3.51625319049523e+01	-1.50149494526852e+02
3.49350000000000e+06	3.51168881405103e+01	-1.50194709974995e+02
3.50351000000000e+06	3.50713692576197e+01	-1.50239628139235e+02
3.51352000000000e+06	3.50259746411783e+01	-1.50284251553203e+02
3.52353000000000e+06	3.49807036802680e+01	-1.50328582724882e+02
3.53354000000000e+06	3.49355557681217e+01	-1.50372624136798e+02
3.54355000000000e+06	3.48905303020721e+01	-1.50416378246582e+02
3.55356000000000e+06	3.48456266835418e+01	-1.50459847486896e+02
3.56357000000000e+06	3.48008443179827e+01	-1.50503034266146e+02
3.57358000000000e+06	3.47561826148614e+01	-1.50545940968374e+02
3.58359000000000e+06	3.47116409876163e+01	-1.50588569953804e+02
3.59360000000000e+06	3.46672188536226e+01	-1.50630923559072e+02
3.60361000000000e+06	3.46229156341616e+01	-1.50673004097434e+02
3.61362000000000e+06	3.45787307543890e+01	-1.50714813859198e+02
3.62363000000000e+06	3.45346636432975e+01	-1.50756355111783e+02
3.63364000000000e+06	3.44907137336901e+01	-1.50797630100146e+02
3.64365000000000e+06	3.44468804621421e+01	-1.50838641047013e+02
3.65366000000000e+06	3.44031632689737e+01	-1.50879390153137e+02
3.66367000000000e+06	3.43595615982162e+01	-1.50919879597524e+02
3.67368000000000e+06	3.43160748975835e+01	-1.50960111537675e+02
3.68369000000000e+06	3.42727026184359e+01	-1.51000088109964e+02
3.69370000000000e+06	3.42294442157582e+01	-1.51039811429701e+02
3.70371000000000e+06	3.41862991481167e+01	-1.51079283591544e+02
3.71372000000000e+06	3.41432668776442e+01	-1.51118506669614e+02
3.72373000000000e+06	3.41003468699977e+01	-1.51157482717813e+02
3.73374000000000e+06	3.40575385943373e+01	-1.51196213770000e+02
3.74375000000000e+06	3.40148415232929e+01	-1.51234701840271e+02
3.75376000000000e+06	3.39722551329385e+01	-1.51272948923089e+02
3.76377000000000e+06	3.39297789027564e+01	-1.51310956993772e+02
3.77378000000000e+06	3.38874123156169e+01	-1.51348728008349e+02
3.78379000000000e+06	3.38451548577519e+01	-1.51386263903990e+02
3.79380000000000e+06	3.38030060187203e+01	-1.51423566599236e+02
3.80381000000000e+06	3.37609652913800e+01	-1.51460637994145e+02
3.81382000000000e+06	3.37190321718670e+01	-1.51497479970516e+02
3.82383000000000e+06	3.36772061595666e+01	-1.51534094392105e+02
3.83384000000000e+06	3.36354867570841e+01	-1.51570483104825e+02
3.84385000000000e+06	3.35938734702200e+01	-1.51606647936961e+02
3.85386000000000e+06	3.35523658079494e+01	-1.51642590699286e+02
3.86387000000000e+06	3.35109632823785e+01	-1.51678313185478e+02
3.87388000000000e+06	3.34696654087446e+01	-1.51713817172011e+02
3.88389000000000e+06	3.34284717053697e+01	-1.51749104418582e+02
3.89390000000000e+06	3.33873816936463e+01	-1.51784176668179e+02
3.90391000000000e+06	3.33463948980071e+01	-1.51819035647348e+02
3.91392000000000e+06	3.33055108459076e+01	-1.51853683066251e+02
3.92393000000000e+06	3.32647290677916e+01	-1.51888120619021e+02
3.93394000000000e+06	3.32240490970721e+01	-1.51922349983834e+02
3.94395000000000e+06	3.31834704701111e+01	-1.51956372823069e+02
3.95396000000000e+06	3.31429927261905e+01	-1.51990190783509e+02
3.96397000000000e+06	3.31026154074950e+01	-1.52023805496475e+02
3.97398000000000e+06	3.30623380590738e+01	-1.52057218578234e+02
3.98399000000000e+06	3.30221602288382e+01	-1.52090431629763e+02
3.99400000000000e+06	3.29820814675253e+01	-1.52123446237216e+02
4.00401000000000e+06	3.29421013286786e+01	-1.52156263971964e+02
4.01402000000000e+06	3.29022193686266e+01	-1.52188886390817e+02
4.02403000000000e+06	3.28624351464604e+01	-1.52221315036151e+02
4.03404000000000e+06	3.28227482240121e+01	-1.52253551436017e+02
4.04405000000000e+06	3.27831581658280e+01	-1.52285597104440e+02
4.05406000000000e+06	3.27436645391599e+01	-1.52317453541352e+02
4.06407000000000e+06	3.27042669139271e+01	-1.52349122233003e+02
4.07408000000000e+06	3.26649648627102e+01	-1.52380604651876e+02
4.08409000000000e+06	3.26257579607164e+01	-1.52411902257022e+02
4.09410000000000e+06	3.25866457857720e+01	-1.52443016494059e+02
4.10411000000000e+06	3.25476279182960e+01	-1.52473948795335e+02
