Freq.	Vn001)
4.10420000000000e+05	1.22589033357537e+01	-1.73117080221625e+01
4.20430000000000e+05	1.22514368176701e+01	-1.77299808588316e+01
4.30440000000000e+05	1.22437954804296e+01	-1.81479709437190e+01
4.40450000000000e+05	1.22359796820724e+01	-1.85656719048049e+01
4.50460000000000e+05	1.22279897883967e+01	-1.89830773950150e+01
4.60470000000000e+05	1.22198261729106e+01	-1.94001810927429e+01
4.70480000000000e+05	1.22114892167858e+01	-1.98169767023735e+01
4.80490000000000e+05	1.22029793088105e+01	-2.02334579547997e+01
4.90500000000000e+05	1.21942968453380e+01	-2.06496186079341e+01
5.00510000000000e+05	1.21854422302386e+01	-2.10654524472206e+01
5.10520000000000e+05	1.21764158748487e+01	-2.14809532861367e+01
5.20530000000000e+05	1.21672181979172e+01	-2.18961149666972e+01
5.30540000000000e+05	1.21578496255577e+01	-2.23109313599468e+01
5.40550000000000e+05	1.21483105911885e+01	-2.27253963664547e+01
5.50560000000000e+05	1.21386015354823e+01	-2.31395039168009e+01
5.60570000000000e+05	1.21287229063090e+01	-2.35532479720553e+01
5.70580000000000e+05	1.21186751586804e+01	-2.39666225242620e+01
5.80590000000000e+05	1.21084587546925e+01	-2.43796215969040e+01
5.90600000000000e+05	1.20980741634670e+01	-2.47922392453772e+01
6.00610000000000e+05	1.20875218610908e+01	-2.52044695574486e+01
6.10620000000000e+05	1.20768023305611e+01	-2.56163066537186e+01
6.20630000000000e+05	1.20659160617195e+01	-2.60277446880674e+01
6.30640000000000e+05	1.20548635511902e+01	-2.64387778481049e+01
6.40650000000000e+05	1.20436453023241e+01	-2.68494003556131e+01
6.50660000000000e+05	1.20322618251278e+01	-2.72596064669802e+01
6.60670000000000e+05	1.20207136362037e+01	-2.76693904736320e+01
6.70680000000000e+05	1.20090012586852e+01	-2.80787467024548e+01
6.80690000000000e+05	1.19971252221680e+01	-2.84876695162168e+01
6.90700000000000e+05	1.19850860626479e+01	-2.88961533139795e+01
7.00710000000000e+05	1.19728843224503e+01	-2.93041925315059e+01
7.10720000000000e+05	1.19605205501635e+01	-2.97117816416572e+01
7.20730000000000e+05	1.19479953005712e+01	-3.01189151547982e+01
7.30740000000000e+05	1.19353091345801e+01	-3.05255876191734e+01
7.40750000000000e+05	1.19224626191529e+01	-3.09317936212967e+01
7.50760000000000e+05	1.19094563272349e+01	-3.13375277863285e+01
7.60770000000000e+05	1.18962908376866e+01	-3.17427847784417e+01
7.70780000000000e+05	1.18829667352045e+01	-3.21475593011885e+01
7.80790000000000e+05	1.18694846102551e+01	-3.25518460978534e+01
7.90800000000000e+05	1.18558450589996e+01	-3.29556399518067e+01
8.00810000000000e+05	1.18420486832168e+01	-3.33589356868470e+01
8.10820000000000e+05	1.18280960902335e+01	-3.37617281675379e+01
8.20830000000000e+05	1.18139878928428e+01	-3.41640122995397e+01
8.30840000000000e+05	1.17997247092348e+01	-3.45657830299258e+01
8.40850000000000e+05	1.17853071629167e+01	-3.49670353475094e+01
8.50860000000000e+05	1.17707358826360e+01	-3.53677642831437e+01
8.60870000000000e+05	1.17560115023026e+01	-3.57679649100289e+01
8.70880000000000e+05	1.17411346609141e+01	-3.61676323440031e+01
8.80890000000000e+05	1.17261060024732e+01	-3.65667617438367e+01
8.90900000000000e+05	1.17109261759100e+01	-3.69653483115037e+01
9.00910000000000e+05	1.16955958350038e+01	-3.73633872924658e+01
9.10920000000000e+05	1.16801156383023e+01	-3.77608739759272e+01
9.20930000000000e+05	1.16644862490418e+01	-3.81578036951024e+01
9.30940000000000e+05	1.16487083350660e+01	-3.85541718274651e+01
9.40950000000000e+05	1.16327825687447e+01	-3.89499737949865e+01
9.50960000000000e+05	1.16167096268926e+01	-3.93452050643764e+01
9.60970000000000e+05	1.16004901906897e+01	-3.97398611473168e+01
9.70980000000000e+05	1.15841249455937e+01	-4.01339376006721e+01
9.80990000000000e+05	1.15676145812651e+01	-4.05274300267088e+01
9.91000000000000e+05	1.15509597914770e+01	-4.09203340733039e+01
1.00101000000000e+06	1.15341612740360e+01	-4.13126454341380e+01
1.01102000000000e+06	1.15172197307011e+01	-4.17043598488915e+01
1.02103000000000e+06	1.15001358670935e+01	-4.20954731034224e+01
1.03104000000000e+06	1.14829103926215e+01	-4.24859810299437e+01
1.04105000000000e+06	1.14655440203876e+01	-4.28758795071939e+01
1.05106000000000e+06	1.14480374671111e+01	-4.32651644605922e+01
1.06107000000000e+06	1.14303914530420e+01	-4.36538318623900e+01
1.07108000000000e+06	1.14126067018745e+01	-4.40418777318260e+01
1.08109000000000e+06	1.13946839406660e+01	-4.44292981352470e+01
1.09110000000000e+06	1.13766238997489e+01	-4.48160891862480e+01
1.10111000000000e+06	1.13584273126479e+01	-4.52022470457939e+01
1.11112000000000e+06	1.13400949159950e+01	-4.55877679223194e+01
1.12113000000000e+06	1.13216274494467e+01	-4.59726480718557e+01
1.13114000000000e+06	1.13030256555934e+01	-4.63568837981062e+01
1.14115000000000e+06	1.12842902798815e+01	-4.67404714525547e+01
1.15116000000000e+06	1.12654220705234e+01	-4.71234074345382e+01
1.16117000000000e+06	1.12464217784152e+01	-4.75056881913203e+01
1.17118000000000e+06	1.12272901570511e+01	-4.78873102181676e+01
1.18119000000000e+06	1.12080279624405e+01	-4.82682700583997e+01
1.19120000000000e+06	1.11886359530193e+01	-4.86485643034449e+01
1.20121000000000e+06	1.11691148895704e+01	-4.90281895928825e+01
1.21122000000000e+06	1.11494655351354e+01	-4.94071426144774e+01
1.22123000000000e+06	1.11296886549333e+01	-4.97854201042211e+01
1.23124000000000e+06	1.11097850162743e+01	-5.01630188463351e+01
1.24125000000000e+06	1.10897553884772e+01	-5.05399356732955e+01
1.25126000000000e+06	1.10696005427867e+01	-5.09161674658402e+01
1.26127000000000e+06	1.10493212522843e+01	-5.12917111529574e+01
1.27128000000000e+06	1.10289182918156e+01	-5.16665637118929e+01
1.28129000000000e+06	1.10083924378980e+01	-5.20407221681228e+01
1.29130000000000e+06	1.09877444686395e+01	-5.24141835953313e+01
1.30131000000000e+06	1.09669751636623e+01	-5.27869451153835e+01
1.31132000000000e+06	1.09460853040150e+01	-5.31590038982915e+01
1.32133000000000e+06	1.09250756720911e+01	-5.35303571621570e+01
1.33134000000000e+06	1.09039470515505e+01	-5.39010021731335e+01
1.34135000000000e+06	1.08827002272375e+01	-5.42709362453623e+01
1.35136000000000e+06	1.08613359850979e+01	-5.46401567409000e+01
1.36137000000000e+06	1.08398551121021e+01	-5.50086610696599e+01
1.37138000000000e+06	1.08182583961639e+01	-5.53764466893203e+01
1.38139000000000e+06	1.07965466260599e+01	-5.57435111052442e+01
1.39140000000000e+06	1.07747205913513e+01	-5.61098518703805e+01
1.40141000000000e+06	1.07527810823071e+01	-5.64754665851757e+01
1.41142000000000e+06	1.07307288898231e+01	-5.68403528974542e+01
1.42143000000000e+06	1.07085648053471e+01	-5.72045085023166e+01
1.43144000000000e+06	1.06862896207999e+01	-5.75679311420150e+01
1.44145000000000e+06	1.06639041284990e+01	-5.79306186058274e+01
1.45146000000000e+06	1.06414091210853e+01	-5.82925687299291e+01
1.46147000000000e+06	1.06188053914424e+01	-5.86537793972540e+01
1.47148000000000e+06	1.05960937326257e+01	-5.90142485373487e+01
1.48149000000000e+06	1.05732749377890e+01	-5.93739741262188e+01
1.49150000000000e+06	1.05503498001050e+01	-5.97329541861887e+01
1.50151000000000e+06	1.05273191126992e+01	-6.00911867857210e+01
1.51152000000000e+06	1.05041836685735e+01	-6.04486700392586e+01
1.52153000000000e+06	1.04809442605326e+01	-6.08054021070529e+01
1.53154000000000e+06	1.04576016811167e+01	-6.11613811949800e+01
1.54155000000000e+06	1.04341567225299e+01	-6.15166055543582e+01
1.55156000000000e+06	1.04106101765667e+01	-6.18710734817604e+01
1.56157000000000e+06	1.03869628345465e+01	-6.22247833188137e+01
1.57158000000000e+06	1.03632154872452e+01	-6.25777334520130e+01
1.58159000000000e+06	1.03393689248227e+01	-6.29299223124956e+01
1.59160000000000e+06	1.03154239367606e+01	-6.32813483758470e+01
1.60161000000000e+06	1.02913813117926e+01	-6.36320101618792e+01
1.61162000000000e+06	1.02672418378407e+01	-6.39819062344090e+01
1.62163000000000e+06	1.02430063019468e+01	-6.43310352010388e+01
1.63164000000000e+06	1.02186754902106e+01	-6.46793957129236e+01
1.64165000000000e+06	1.01942501877275e+01	-6.50269864645340e+01
1.65166000000000e+06	1.01697311785228e+01	-6.53738061934302e+01
1.66167000000000e+06	1.01451192454886e+01	-6.57198536800012e+01
1.67168000000000e+06	1.01204151703264e+01	-6.60651277472314e+01
1.68169000000000e+06	1.00956197334825e+01	-6.64096272604449e+01
1.69170000000000e+06	1.00707337140901e+01	-6.67533511270533e+01
1.70171000000000e+06	1.00457578899101e+01	-6.70962982962902e+01
1.71172000000000e+06	1.00206930372710e+01	-6.74384677589548e+01
1.72173000000000e+06	9.99553993101474e+00	-6.77798585471450e+01
1.73174000000000e+06	9.97029934443531e+00	-6.81204697339781e+01
1.74175000000000e+06	9.94497204922525e+00	-6.84603004333321e+01
1.75176000000000e+06	9.91955881542295e+00	-6.87993497995583e+01
1.76177000000000e+06	9.89406041135281e+00	-6.91376170271973e+01
1.77178000000000e+06	9.86847760357574e+00	-6.94751013507095e+01
1.78179000000000e+06	9.84281115683422e+00	-6.98118020441774e+01
1.79180000000000e+06	9.81706183400232e+00	-7.01477184210122e+01
1.80181000000000e+06	9.79123039603253e+00	-7.04828498336753e+01
1.81182000000000e+06	9.76531760190688e+00	-7.08171956733740e+01
1.82183000000000e+06	9.73932420858542e+00	-7.11507553697545e+01
1.83184000000000e+06	9.71325097096162e+00	-7.14835283906229e+01
1.84185000000000e+06	9.68709864180836e+00	-7.18155142416161e+01
1.85186000000000e+06	9.66086797173632e+00	-7.21467124659205e+01
1.86187000000000e+06	9.63455970914740e+00	-7.24771226439481e+01
1.87188000000000e+06	9.60817460018292e+00	-7.28067443930290e+01
1.88189000000000e+06	9.58171338868882e+00	-7.31355773670998e+01
1.89190000000000e+06	9.55517681616428e+00	-7.34636212563925e+01
1.90191000000000e+06	9.52856562172034e+00	-7.37908757871105e+01
1.91192000000000e+06	9.50188054204269e+00	-7.41173407211248e+01
1.92193000000000e+06	9.47512231134329e+00	-7.44430158556313e+01
1.93194000000000e+06	9.44829166132464e+00	-7.47679010228504e+01
1.94195000000000e+06	9.42138932113870e+00	-7.50919960896907e+01
1.95196000000000e+06	9.39441601734716e+00	-7.54153009574353e+01
1.96197000000000e+06	9.36737247388709e+00	-7.57378155614053e+01
1.97198000000000e+06	9.34025941202746e+00	-7.60595398706329e+01
1.98199000000000e+06	9.31307755034199e+00	-7.63804738875453e+01
1.99200000000000e+06	9.28582760466201e+00	-7.67006176476167e+01
2.00201000000000e+06	9.25851028805163e+00	-7.70199712190556e+01
2.01202000000000e+06	9.23112631076964e+00	-7.73385347024600e+01
2.02203000000000e+06	9.20367638023773e+00	-7.76563082304969e+01
2.03204000000000e+06	9.17616120100360e+00	-7.79732919675534e+01
2.04205000000000e+06	9.14858147471944e+00	-7.82894861094148e+01
2.05206000000000e+06	9.12093790010054e+00	-7.86048908829322e+01
2.06207000000000e+06	9.09323117289989e+00	-7.89195065456775e+01
2.07208000000000e+06	9.06546198588079e+00	-7.92333333856141e+01
2.08209000000000e+06	9.03763102878736e+00	-7.95463717207643e+01
2.09210000000000e+06	9.00973898831425e+00	-7.98586218988661e+01
2.10211000000000e+06	8.98178654808287e+00	-8.01700842970412e+01
2.11212000000000e+06	8.95377438861540e+00	-8.04807593214613e+01
2.12213000000000e+06	8.92570318730822e+00	-8.07906474070031e+01
2.13214000000000e+06	8.89757361840567e+00	-8.10997490169237e+01
2.14215000000000e+06	8.86938635298193e+00	-8.14080646425150e+01
2.15216000000000e+06	8.84114205891208e+00	-8.17155948027760e+01
2.16217000000000e+06	8.81284140085301e+00	-8.20223400440675e+01
2.17218000000000e+06	8.78448504022123e+00	-8.23283009397871e+01
2.18219000000000e+06	8.75607363517268e+00	-8.26334780900250e+01
2.19220000000000e+06	8.72760784057945e+00	-8.29378721212355e+01
2.20221000000000e+06	8.69908830801569e+00	-8.32414836859062e+01
2.21222000000000e+06	8.67051568573557e+00	-8.35443134622118e+01
2.22223000000000e+06	8.64189061865455e+00	-8.38463621536922e+01
2.23224000000000e+06	8.61321374833492e+00	-8.41476304889231e+01
2.24225000000000e+06	8.58448571296747e+00	-8.44481192211747e+01
2.25226000000000e+06	8.55570714735535e+00	-8.47478291280856e+01
2.26227000000000e+06	8.52687868290177e+00	-8.50467610113390e+01
2.27228000000000e+06	8.49800094758911e+00	-8.53449156963228e+01
2.28229000000000e+06	8.46907456597386e+00	-8.56422940318158e+01
2.29230000000000e+06	8.44010015916630e+00	-8.59388968896464e+01
2.30231000000000e+06	8.41107834481953e+00	-8.62347251643809e+01
2.31232000000000e+06	8.38200973711948e+00	-8.65297797729906e+01
2.32233000000000e+06	8.35289494677358e+00	-8.68240616545305e+01
2.33234000000000e+06	8.32373458099713e+00	-8.71175717698194e+01
2.34235000000000e+06	8.29452924350605e+00	-8.74103111011268e+01
2.35236000000000e+06	8.26527953450712e+00	-8.77022806518317e+01
2.36237000000000e+06	8.23598605068779e+00	-8.79934814461221e+01
2.37238000000000e+06	8.20664938520925e+00	-8.82839145286885e+01
2.38239000000000e+06	8.17727012769900e+00	-8.85735809643825e+01
2.39240000000000e+06	8.14784886424078e+00	-8.88624818379240e+01
2.40241000000000e+06	8.11838617737343e+00	-8.91506182535811e+01
2.41242000000000e+06	8.08888264608028e+00	-8.94379913348636e+01
2.42243000000000e+06	8.05933884578662e+00	-8.97246022242149e+01
2.43244000000000e+06	8.02975534835212e+00	-9.00104520826969e+01
2.44245000000000e+06	8.00013272207026e+00	-9.02955420897017e+01
2.45246000000000e+06	7.97047153166071e+00	-9.05798734426301e+01
2.46247000000000e+06	7.94077233827123e+00	-9.08634473566058e+01
2.47248000000000e+06	7.91103569946700e+00	-9.11462650641633e+01
2.48249000000000e+06	7.88126216923764e+00	-9.14283278149589e+01
2.49250000000000e+06	7.85145229798884e+00	-9.17096368754707e+01
2.50251000000000e+06	7.82160663254428e+00	-9.19901935287042e+01
2.51252000000000e+06	7.79172571614398e+00	-9.22699990739060e+01
2.52253000000000e+06	7.76181008844507e+00	-9.25490548262656e+01
2.53254000000000e+06	7.73186028552002e+00	-9.28273621166340e+01
2.54255000000000e+06	7.70187683985902e+00	-9.31049222912345e+01
2.55256000000000e+06	7.67186028037138e+00	-9.33817367113763e+01
2.56257000000000e+06	7.64181113238698e+00	-9.36578067531804e+01
2.57258000000000e+06	7.61172991765747e+00	-9.39331338072950e+01
2.58259000000000e+06	7.58161715435950e+00	-9.42077192786144e+01
2.59260000000000e+06	7.55147335709619e+00	-9.44815645860083e+01
2.60261000000000e+06	7.52129903690342e+00	-9.47546711620497e+01
2.61262000000000e+06	7.49109470125145e+00	-9.50270404527355e+01
2.62263000000000e+06	7.46086085405030e+00	-9.52986739172281e+01
2.63264000000000e+06	7.43059799565169e+00	-9.55695730275820e+01
2.64265000000000e+06	7.40030662285864e+00	-9.58397392684794e+01
2.65266000000000e+06	7.36998722892672e+00	-9.61091741369690e+01
2.66267000000000e+06	7.33964030356950e+00	-9.63778791422073e+01
2.67268000000000e+06	7.30926633297028e+00	-9.66458558051975e+01
2.68269000000000e+06	7.27886579978053e+00	-9.69131056585317e+01
2.69270000000000e+06	7.24843918313360e+00	-9.71796302461463e+01
2.70271000000000e+06	7.21798695864605e+00	-9.74454311230677e+01
2.71272000000000e+06	7.18750959843137e+00	-9.77105098551523e+01
2.72273000000000e+06	7.15700757110170e+00	-9.79748680188542e+01
2.73274000000000e+06	7.12648134178057e+00	-9.82385072009804e+01
2.74275000000000e+06	7.09593137210718e+00	-9.85014289984326e+01
2.75276000000000e+06	7.06535812024915e+00	-9.87636350179912e+01
2.76277000000000e+06	7.03476204090902e+00	-9.90251268760567e+01
2.77278000000000e+06	7.00414358533500e+00	-9.92859061984255e+01
2.78279000000000e+06	6.97350320132857e+00	-9.95459746200635e+01
2.79280000000000e+06	6.94284133325665e+00	-9.98053337848570e+01
2.80281000000000e+06	6.91215842206070e+00	-1.00063985345402e+02
2.81282000000000e+06	6.88145490526721e+00	-1.00321930962769e+02
2.82283000000000e+06	6.85073121699741e+00	-1.00579172306287e+02
2.83284000000000e+06	6.81998778798159e+00	-1.00835711053312e+02
2.84285000000000e+06	6.78922504556543e+00	-1.01091548889022e+02
2.85286000000000e+06	6.75844341372648e+00	-1.01346687506188e+02
2.86287000000000e+06	6.72764331307975e+00	-1.01601128604969e+02
2.87288000000000e+06	6.69682516089699e+00	-1.01854873892690e+02
2.88289000000000e+06	6.66598937111237e+00	-1.02107925083650e+02
2.89290000000000e+06	6.63513635433936e+00	-1.02360283898896e+02
2.90291000000000e+06	6.60426651787827e+00	-1.02611952066029e+02
2.91292000000000e+06	6.57338026573552e+00	-1.02862931319003e+02
2.92293000000000e+06	6.54247799863170e+00	-1.03113223397919e+02
2.93294000000000e+06	6.51156011401601e+00	-1.03362830048826e+02
2.94295000000000e+06	6.48062700607791e+00	-1.03611753023536e+02
2.95296000000000e+06	6.44967906576595e+00	-1.03859994079424e+02
2.96297000000000e+06	6.41871668079449e+00	-1.04107554979226e+02
2.97298000000000e+06	6.38774023566478e+00	-1.04354437490877e+02
2.98299000000000e+06	6.35675011167056e+00	-1.04600643387303e+02
2.99300000000000e+06	6.32574668691956e+00	-1.04846174446241e+02
3.00301000000000e+06	6.29473033634512e+00	-1.05091032450065e+02
3.01302000000000e+06	6.26370143171890e+00	-1.05335219185599e+02
3.02303000000000e+06	6.23266034166951e+00	-1.05578736443940e+02
3.03304000000000e+06	6.20160743169214e+00	-1.05821586020289e+02
3.04305000000000e+06	6.17054306416816e+00	-1.06063769713769e+02
3.05306000000000e+06	6.13946759837734e+00	-1.06305289327268e+02
3.06307000000000e+06	6.10838139051548e+00	-1.06546146667256e+02
3.07308000000000e+06	6.07728479370299e+00	-1.06786343543626e+02
3.08309000000000e+06	6.04617815801249e+00	-1.07025881769530e+02
3.09310000000000e+06	6.01506183047075e+00	-1.07264763161216e+02
3.10311000000000e+06	5.98393615508339e+00	-1.07502989537867e+02
3.11312000000000e+06	5.95280147284681e+00	-1.07740562721448e+02
3.12313000000000e+06	5.92165812176714e+00	-1.07977484536546e+02
3.13314000000000e+06	5.89050643686936e+00	-1.08213756810218e+02
3.14315000000000e+06	5.85934675022025e+00	-1.08449381371839e+02
3.15316000000000e+06	5.82817939094126e+00	-1.08684360052959e+02
3.16317000000000e+06	5.79700468522602e+00	-1.08918694687142e+02
3.17318000000000e+06	5.76582295635435e+00	-1.09152387109838e+02
3.18319000000000e+06	5.73463452471021e+00	-1.09385439158228e+02
3.19320000000000e+06	5.70343970779680e+00	-1.09617852671088e+02
3.20321000000000e+06	5.67223882025493e+00	-1.09849629488651e+02
3.21322000000000e+06	5.64103217387720e+00	-1.10080771452465e+02
3.22323000000000e+06	5.60982007762483e+00	-1.10311280405265e+02
3.23324000000000e+06	5.57860283764560e+00	-1.10541158190833e+02
3.24325000000000e+06	5.54738075729029e+00	-1.10770406653874e+02
3.25326000000000e+06	5.51615413712721e+00	-1.10999027639883e+02
3.26327000000000e+06	5.48492327495989e+00	-1.11227022995019e+02
3.27328000000000e+06	5.45368846584555e+00	-1.11454394565976e+02
3.28329000000000e+06	5.42245000210968e+00	-1.11681144199872e+02
3.29330000000000e+06	5.39120817336203e+00	-1.11907273744110e+02
3.30331000000000e+06	5.35996326651734e+00	-1.12132785046272e+02
3.31332000000000e+06	5.32871556580700e+00	-1.12357679953999e+02
3.32333000000000e+06	5.29746535280033e+00	-1.12581960314871e+02
3.33334000000000e+06	5.26621290641804e+00	-1.12805627976295e+02
3.34335000000000e+06	5.23495850295197e+00	-1.13028684785397e+02
3.35336000000000e+06	5.20370241607913e+00	-1.13251132588902e+02
3.36337000000000e+06	5.17244491688062e+00	-1.13472973233036e+02
3.37338000000000e+06	5.14118627385710e+00	-1.13694208563419e+02
3.38339000000000e+06	5.10992675294729e+00	-1.13914840424946e+02
3.39340000000000e+06	5.07866661754375e+00	-1.14134870661702e+02
3.40341000000000e+06	5.04740612850823e+00	-1.14354301116850e+02
3.41342000000000e+06	5.01614554419243e+00	-1.14573133632533e+02
3.42343000000000e+06	4.98488512045203e+00	-1.14791370049772e+02
3.43344000000000e+06	4.95362511066217e+00	-1.15009012208378e+02
3.44345000000000e+06	4.92236576573839e+00	-1.15226061946857e+02
3.45346000000000e+06	4.89110733414990e+00	-1.15442521102301e+02
3.46347000000000e+06	4.85985006193799e+00	-1.15658391510316e+02
3.47348000000000e+06	4.82859419273385e+00	-1.15873675004925e+02
3.48349000000000e+06	4.79733996777181e+00	-1.16088373418474e+02
3.49350000000000e+06	4.76608762590874e+00	-1.16302488581553e+02
3.50351000000000e+06	4.73483740364033e+00	-1.16516022322901e+02
3.51352000000000e+06	4.70358953511889e+00	-1.16728976469341e+02
3.52353000000000e+06	4.67234425216641e+00	-1.16941352845673e+02
3.53354000000000e+06	4.64110178429476e+00	-1.17153153274608e+02
3.54355000000000e+06	4.60986235872167e+00	-1.17364379576698e+02
3.55356000000000e+06	4.57862620038476e+00	-1.17575033570227e+02
3.56357000000000e+06	4.54739353196178e+00	-1.17785117071173e+02
3.57358000000000e+06	4.51616457388279e+00	-1.17994631893103e+02
3.58359000000000e+06	4.48493954435031e+00	-1.18203579847113e+02
3.59360000000000e+06	4.45371865935497e+00	-1.18411962741757e+02
3.60361000000000e+06	4.42250213268938e+00	-1.18619782382972e+02
3.61362000000000e+06	4.39129017596802e+00	-1.18827040574009e+02
3.62363000000000e+06	4.36008299863901e+00	-1.19033739115366e+02
3.63364000000000e+06	4.32888080800532e+00	-1.19239879804725e+02
3.64365000000000e+06	4.29768380923693e+00	-1.19445464436879e+02
3.65366000000000e+06	4.26649220539015e+00	-1.19650494803674e+02
3.66367000000000e+06	4.23530619741921e+00	-1.19854972693946e+02
3.67368000000000e+06	4.20412598419748e+00	-1.20058899893457e+02
3.68369000000000e+06	4.17295176252986e+00	-1.20262278184837e+02
3.69370000000000e+06	4.14178372716953e+00	-1.20465109347525e+02
3.70371000000000e+06	4.11062207083269e+00	-1.20667395157708e+02
3.71372000000000e+06	4.07946698421889e+00	-1.20869137388274e+02
3.72373000000000e+06	4.04831865601906e+00	-1.21070337808746e+02
3.73374000000000e+06	4.01717727293804e+00	-1.21270998185231e+02
3.74375000000000e+06	3.98604301970585e+00	-1.21471120280370e+02
3.75376000000000e+06	3.95491607909635e+00	-1.21670705853291e+02
3.76377000000000e+06	3.92379663194042e+00	-1.21869756659547e+02
3.77378000000000e+06	3.89268485714088e+00	-1.22068274451068e+02
3.78379000000000e+06	3.86158093168987e+00	-1.22266260976128e+02
3.79380000000000e+06	3.83048503068306e+00	-1.22463717979279e+02
3.80381000000000e+06	3.79939732733433e+00	-1.22660647201317e+02
3.81382000000000e+06	3.76831799299131e+00	-1.22857050379230e+02
3.82383000000000e+06	3.73724719715111e+00	-1.23052929246160e+02
3.83384000000000e+06	3.70618510747335e+00	-1.23248285531354e+02
3.84385000000000e+06	3.67513188979758e+00	-1.23443120960131e+02
3.85386000000000e+06	3.64408770815596e+00	-1.23637437253830e+02
3.86387000000000e+06	3.61305272478894e+00	-1.23831236129780e+02
3.87388000000000e+06	3.58202710015928e+00	-1.24024519301255e+02
3.88389000000000e+06	3.55101099296844e+00	-1.24217288477438e+02
3.89390000000000e+06	3.52000456016741e+00	-1.24409545363388e+02
3.90391000000000e+06	3.48900795697602e+00	-1.24601291659998e+02
3.91392000000000e+06	3.45802133689316e+00	-1.24792529063962e+02
3.92393000000000e+06	3.42704485171326e+00	-1.24983259267744e+02
3.93394000000000e+06	3.39607865153888e+00	-1.25173483959544e+02
3.94395000000000e+06	3.36512288479684e+00	-1.25363204823260e+02
3.95396000000000e+06	3.33417769825178e+00	-1.25552423538464e+02
3.96397000000000e+06	3.30324323701825e+00	-1.25741141780368e+02
3.97398000000000e+06	3.27231964457726e+00	-1.25929361219797e+02
3.98399000000000e+06	3.24140706278633e+00	-1.26117083523157e+02
3.99400000000000e+06	3.21050563189926e+00	-1.26304310352408e+02
4.00401000000000e+06	3.17961549057286e+00	-1.26491043365037e+02
4.01402000000000e+06	3.14873677588782e+00	-1.26677284214037e+02
4.02403000000000e+06	3.11786962335277e+00	-1.26863034547870e+02
4.03404000000000e+06	3.08701416692768e+00	-1.27048296010455e+02
4.04405000000000e+06	3.05617053903177e+00	-1.27233070241136e+02
4.05406000000000e+06	3.02533887055597e+00	-1.27417358874661e+02
4.06407000000000e+06	2.99451929088027e+00	-1.27601163541161e+02
4.07408000000000e+06	2.96371192788114e+00	-1.27784485866126e+02
4.08409000000000e+06	2.93291690795219e+00	-1.27967327470388e+02
4.09410000000000e+06	2.90213435600910e+00	-1.28149689970096e+02
4.10411000000000e+06	2.87136439550653e+00	-1.28331574976699e+02
