time	V(n002)
7.893744741674169e-01	1.550276e+00
7.923041587377294e-01	1.508771e+00
7.971869663549169e-01	1.442327e+00
8.020697739721044e-01	1.378280e+00
8.069525815892920e-01	1.316631e+00
8.118353892064795e-01	1.257379e+00
8.167181968236670e-01	1.200524e+00
8.216010044408545e-01	1.146066e+00
8.264838120580420e-01	1.094006e+00
8.317851460424170e-01	1.039573e+00
8.370864800267920e-01	9.870206e-01
8.423878140111670e-01	9.363482e-01
8.476891479955421e-01	8.875558e-01
8.529904819799171e-01	8.406435e-01
8.582918159642920e-01	7.956113e-01
8.635931499486671e-01	7.524592e-01
8.668018520971046e-01	7.269868e-01
8.700105542455421e-01	7.020294e-01
8.732192563939796e-01	6.775870e-01
8.764279585424172e-01	6.536596e-01
8.796366606908547e-01	6.302471e-01
8.828453628392922e-01	6.073496e-01
8.860540649877297e-01	5.849670e-01
8.903788374486672e-01	5.555606e-01
8.947036099096046e-01	5.268964e-01
8.990283823705422e-01	4.989745e-01
9.033531548314797e-01	4.717949e-01
9.076779272924173e-01	4.453576e-01
9.120026997533547e-01	4.196626e-01
9.163274722142922e-01	3.947099e-01
9.235819292455423e-01	3.545106e-01
9.308363862767922e-01	3.155906e-01
9.380908433080423e-01	2.779500e-01
9.453453003392923e-01	2.415887e-01
9.525997573705424e-01	2.065068e-01
9.598542144017923e-01	1.727042e-01
9.671086714330424e-01	1.401809e-01
9.778508481908549e-01	9.297498e-02
9.788274097142924e-01	8.876111e-02
9.816175854955423e-01	7.679736e-02
9.844077612767924e-01	6.491512e-02
9.871979370580424e-01	5.311438e-02
9.899881128392924e-01	4.139514e-02
9.927782886205424e-01	2.975740e-02
9.955684644017925e-01	1.820116e-02
9.983586401830424e-01	6.726417e-03
9.993352017064799e-01	2.722164e-03
9.999990000000000e-01	4.089062e-06
