time	V(vo)
9.945692667430229e-01	9.833614e-01
9.946692667430229e-01	9.492886e-01
9.947692667430229e-01	9.163248e-01
9.948692667430229e-01	8.844167e-01
9.949692667430229e-01	8.535144e-01
9.950692667430229e-01	8.235716e-01
9.951692667430229e-01	7.945440e-01
9.952692667430229e-01	7.663909e-01
9.954692667430228e-01	7.125555e-01
9.955692667430228e-01	6.868025e-01
9.956692667430228e-01	6.617830e-01
9.957692667430228e-01	6.374660e-01
9.958692667430228e-01	6.138236e-01
9.959692667430228e-01	5.908285e-01
9.960692667430228e-01	5.684560e-01
9.961692667430228e-01	5.466816e-01
9.962692667430227e-01	5.254838e-01
9.963692667430227e-01	5.048406e-01
9.965692667430227e-01	4.651409e-01
9.967692667430227e-01	4.274366e-01
9.970692667430227e-01	3.743384e-01
9.973692667430226e-01	3.250412e-01
9.976692667430226e-01	2.791828e-01
9.979692667430226e-01	2.364037e-01
9.982692667430225e-01	1.963333e-01
9.985692667430225e-01	1.585884e-01
9.988692667430225e-01	1.227943e-01
9.991692667430224e-01	8.860591e-02
9.994692667430224e-01	5.572527e-02
9.996692667430224e-01	3.440634e-02
9.998692667430223e-01	1.349502e-02
9.999692667430223e-01	3.160787e-03
9.999998999999999e-01	1.025954e-05
