time	I(R4)
1.010014235070314e-03	1.079823e-06
1.010033215164066e-03	1.081480e-06
1.010071175351570e-03	1.085328e-06
1.010193747607094e-03	1.098996e-06
1.010323892648510e-03	1.115277e-06
1.010418172505614e-03	1.128340e-06
1.010490327490818e-03	1.139112e-06
1.010571535588293e-03	1.152288e-06
1.010669486108628e-03	1.169643e-06
1.010776607615190e-03	1.190783e-06
1.010919362693172e-03	1.222765e-06
1.011071059303793e-03	1.262222e-06
1.011245567725954e-03	1.316081e-06
1.011430827685706e-03	1.386688e-06
1.011699645067712e-03	1.526565e-06
1.012161870102121e-03	1.879704e-06
1.012594593497534e-03	2.408644e-06
1.013064502991258e-03	3.355285e-06
1.013507797225479e-03	4.891675e-06
1.014048541803827e-03	8.230246e-06
1.014610188462132e-03	1.497139e-05
1.015290130347319e-03	3.159316e-05
1.015923840754003e-03	6.290736e-05
1.016350804222147e-03	1.181629e-04
1.016687170117337e-03	2.900008e-04
1.016917560309042e-03	7.175833e-04
1.017096515947296e-03	1.530257e-03
1.017273465748430e-03	2.910853e-03
1.017461724947180e-03	4.948103e-03
1.017664396619340e-03	7.701233e-03
1.017912193789273e-03	1.169787e-02
1.018217578454194e-03	1.722835e-02
1.018609883709325e-03	2.448138e-02
1.019136782556640e-03	3.295589e-02
1.019716738572928e-03	3.939597e-02
1.020234075222944e-03	4.206175e-02
1.020823074455371e-03	4.217263e-02
1.021413617268291e-03	4.037378e-02
1.021805077586585e-03	3.846375e-02
1.022237872643096e-03	3.606429e-02
1.022701661880938e-03	3.355791e-02
1.023284234744660e-03	3.079674e-02
1.024033239924519e-03	2.804493e-02
1.024795843150377e-03	2.627552e-02
1.025530856574846e-03	2.565039e-02
1.026266157619026e-03	2.602062e-02
1.027078369489019e-03	2.726411e-02
1.028078369489019e-03	2.926241e-02
1.029066271699267e-03	3.103795e-02
1.030066271699267e-03	3.214380e-02
1.031066271699267e-03	3.243645e-02
1.032066271699267e-03	3.211996e-02
1.033066271699267e-03	3.154434e-02
1.034066271699267e-03	3.103551e-02
1.035066271699267e-03	3.079041e-02
1.036066271699267e-03	3.085084e-02
1.037066271699267e-03	3.113790e-02
1.038066271699267e-03	3.151741e-02
1.039066271699267e-03	3.186507e-02
1.041066271699266e-03	3.223347e-02
1.043066271699266e-03	3.228693e-02
1.046066271699266e-03	3.249559e-02
1.047351985984980e-03	3.268519e-02
1.048637700270694e-03	3.286309e-02
1.049923414556408e-03	3.302927e-02
1.051209128842123e-03	3.318374e-02
1.052494843127837e-03	3.332650e-02
1.053780557413551e-03	3.345756e-02
1.055066271699265e-03	3.357690e-02
1.058066271699265e-03	3.392638e-02
1.060209128842122e-03	3.416651e-02
1.062351985984979e-03	3.440634e-02
1.064494843127836e-03	3.464590e-02
1.066637700270693e-03	3.488517e-02
1.068780557413550e-03	3.512416e-02
1.070923414556407e-03	3.536287e-02
1.073066271699264e-03	3.560129e-02
1.075351985984978e-03	3.585566e-02
1.077637700270692e-03	3.610974e-02
1.079923414556406e-03	3.636351e-02
1.082209128842120e-03	3.661698e-02
1.084494843127834e-03	3.687015e-02
1.086780557413548e-03	3.712302e-02
1.089066271699262e-03	3.737558e-02
1.090066271699262e-03	3.748569e-02
1.090107287324262e-03	3.749033e-02
1.090148302949262e-03	3.749495e-02
1.090189318574262e-03	3.749954e-02
1.090230334199262e-03	3.750412e-02
1.090271349824262e-03	3.750867e-02
1.090312365449262e-03	3.751320e-02
1.090353381074262e-03	3.751771e-02
1.095192666788548e-03	3.805123e-02
1.100031952502833e-03	3.858346e-02
1.104871238217118e-03	3.911439e-02
1.109710523931404e-03	3.964402e-02
1.114549809645689e-03	4.017236e-02
1.119389095359974e-03	4.069940e-02
1.124228381074260e-03	4.122514e-02
1.127465825270688e-03	4.157615e-02
1.130703269467116e-03	4.192651e-02
1.133940713663544e-03	4.227622e-02
1.137178157859973e-03	4.262529e-02
1.140415602056401e-03	4.297371e-02
1.143653046252829e-03	4.332148e-02
1.146890490449258e-03	4.366860e-02
1.147961919020686e-03	4.378330e-02
1.149033347592115e-03	4.389783e-02
1.150104776163543e-03	4.401220e-02
1.151176204734972e-03	4.412641e-02
1.152247633306400e-03	4.424046e-02
1.153319061877829e-03	4.435434e-02
1.154390490449257e-03	4.446806e-02
1.155390490449257e-03	4.457384e-02
1.156390490449257e-03	4.467931e-02
1.157390490449257e-03	4.478437e-02
1.158390490449257e-03	4.488894e-02
1.159515490449257e-03	4.500604e-02
1.160265490449257e-03	4.508336e-02
1.160990611584489e-03	4.515754e-02
1.161990611584489e-03	4.525886e-02
1.162990611584489e-03	4.535879e-02
1.163990611584489e-03	4.545682e-02
1.164990611584489e-03	4.555244e-02
1.165990611584489e-03	4.564494e-02
1.166990611584489e-03	4.573346e-02
1.167990611584489e-03	4.581687e-02
1.168990611584489e-03	4.589374e-02
1.169990611584488e-03	4.596224e-02
1.170990611584488e-03	4.602007e-02
1.171990611584488e-03	4.606431e-02
1.172990611584488e-03	4.609131e-02
1.173990611584488e-03	4.609650e-02
1.174990611584488e-03	4.607427e-02
1.175990611584488e-03	4.601786e-02
1.176990611584488e-03	4.591925e-02
1.177990611584488e-03	4.576913e-02
1.178990611584488e-03	4.555712e-02
1.179990611584488e-03	4.527204e-02
1.180990611584488e-03	4.490266e-02
1.181990611584487e-03	4.443866e-02
1.182990611584487e-03	4.387189e-02
1.183990611584487e-03	4.319786e-02
1.184990611584487e-03	4.241707e-02
1.185990611584487e-03	4.153597e-02
1.186990611584487e-03	4.056712e-02
1.188990611584487e-03	3.844183e-02
1.191990611584487e-03	3.512094e-02
1.193990611584486e-03	3.304148e-02
1.194990611584486e-03	3.207703e-02
1.195990611584486e-03	3.116949e-02
1.196990611584486e-03	3.032066e-02
1.197990611584486e-03	2.953068e-02
1.198990611584486e-03	2.879861e-02
1.199990611584486e-03	2.812284e-02
1.200990611584486e-03	2.750120e-02
1.201990611584486e-03	2.693110e-02
1.202990611584486e-03	2.640961e-02
1.203990611584486e-03	2.593354e-02
1.204990611584485e-03	2.549958e-02
1.205990611584485e-03	2.510441e-02
1.206990611584485e-03	2.474486e-02
1.207990611584485e-03	2.441791e-02
1.208990611584485e-03	2.412082e-02
1.209990611584485e-03	2.385105e-02
1.210990611584485e-03	2.360628e-02
1.211990611584485e-03	2.338438e-02
1.212990611584485e-03	2.318334e-02
1.213990611584485e-03	2.300129e-02
1.214990611584485e-03	2.283650e-02
1.215990611584485e-03	2.268735e-02
1.216990611584484e-03	2.255235e-02
1.217990611584484e-03	2.243017e-02
1.218990611584484e-03	2.231959e-02
1.219990611584484e-03	2.221952e-02
1.220990611584484e-03	2.212900e-02
1.221990611584484e-03	2.204712e-02
1.222990611584484e-03	2.197310e-02
1.223990611584484e-03	2.190620e-02
1.224990611584484e-03	2.184573e-02
1.225990611584484e-03	2.179109e-02
1.226990611584484e-03	2.174171e-02
1.227990611584484e-03	2.169707e-02
1.228990611584483e-03	2.165672e-02
1.229990611584483e-03	2.162024e-02
1.230990611584483e-03	2.158727e-02
1.231990611584483e-03	2.155747e-02
1.232990611584483e-03	2.153054e-02
1.233990611584483e-03	2.150621e-02
1.234990611584483e-03	2.148423e-02
1.235990611584483e-03	2.146438e-02
1.236990611584483e-03	2.144644e-02
1.237990611584483e-03	2.143024e-02
1.238990611584483e-03	2.141560e-02
1.239990611584483e-03	2.140237e-02
1.240990611584482e-03	2.139042e-02
1.241990611584482e-03	2.137962e-02
1.242990611584482e-03	2.136986e-02
1.243990611584482e-03	2.136104e-02
1.244990611584482e-03	2.135307e-02
1.245990611584482e-03	2.134588e-02
1.246990611584482e-03	2.133938e-02
1.247990611584482e-03	2.133352e-02
1.248990611584482e-03	2.132822e-02
1.249990611584482e-03	2.132343e-02
1.250990611584482e-03	2.131910e-02
1.251990611584482e-03	2.131519e-02
1.252990611584481e-03	2.131166e-02
1.253990611584481e-03	2.130847e-02
1.254990611584481e-03	2.130558e-02
1.255990611584481e-03	2.130298e-02
1.256990611584481e-03	2.130063e-02
1.257990611584481e-03	2.129851e-02
1.258990611584481e-03	2.129659e-02
1.259990611584481e-03	2.129485e-02
1.260990611584481e-03	2.129329e-02
1.261990611584481e-03	2.129187e-02
1.262990611584481e-03	2.129060e-02
1.263990611584481e-03	2.128944e-02
1.264990611584480e-03	2.128840e-02
1.265990611584480e-03	2.128746e-02
1.266990611584480e-03	2.128661e-02
1.267990611584480e-03	2.128584e-02
1.268990611584480e-03	2.128514e-02
1.269990611584480e-03	2.128452e-02
1.270990611584480e-03	2.128395e-02
1.271990611584480e-03	2.128344e-02
1.272990611584480e-03	2.128298e-02
1.273990611584480e-03	2.128256e-02
1.274990611584480e-03	2.128218e-02
1.275990611584480e-03	2.128184e-02
1.276990611584479e-03	2.128153e-02
1.277990611584479e-03	2.128126e-02
1.278990611584479e-03	2.128101e-02
1.279990611584479e-03	2.128078e-02
1.280990611584479e-03	2.128058e-02
1.281990611584479e-03	2.128039e-02
1.282990611584479e-03	2.128022e-02
1.283990611584479e-03	2.128007e-02
1.284990611584479e-03	2.127993e-02
1.285990611584479e-03	2.127981e-02
1.286990611584479e-03	2.127970e-02
1.287990611584479e-03	2.127960e-02
1.288990611584478e-03	2.127951e-02
1.289990611584478e-03	2.127943e-02
1.290990611584478e-03	2.127935e-02
1.291990611584478e-03	2.127929e-02
1.292990611584478e-03	2.127923e-02
1.293990611584478e-03	2.127917e-02
1.294990611584478e-03	2.127912e-02
1.295990611584478e-03	2.127908e-02
1.296990611584478e-03	2.127904e-02
1.298990611584478e-03	2.127897e-02
1.300990611584477e-03	2.127891e-02
1.302990611584477e-03	2.127887e-02
1.304990611584477e-03	2.127883e-02
1.306990611584477e-03	2.127880e-02
1.309990611584477e-03	2.127876e-02
1.312990611584476e-03	2.127874e-02
1.315990611584476e-03	2.127872e-02
1.318276325870190e-03	2.127871e-02
1.320562040155904e-03	2.127870e-02
1.322847754441618e-03	2.127869e-02
1.325133468727333e-03	2.127868e-02
1.327419183013047e-03	2.127868e-02
1.329704897298761e-03	2.127868e-02
1.331990611584475e-03	2.127867e-02
1.337133468727332e-03	2.127867e-02
1.342276325870188e-03	2.127867e-02
1.347419183013045e-03	2.127867e-02
1.352562040155902e-03	2.127866e-02
1.357704897298758e-03	2.127866e-02
1.362847754441615e-03	2.127866e-02
1.367990611584472e-03	2.127866e-02
1.391562040155898e-03	2.127866e-02
1.415133468727325e-03	2.127866e-02
1.438704897298752e-03	2.127866e-02
1.462276325870178e-03	2.127866e-02
1.485847754441605e-03	2.127866e-02
1.509419183013031e-03	2.127866e-02
1.532990611584458e-03	2.127866e-02
1.556562040155885e-03	2.127866e-02
1.580133468727311e-03	2.127866e-02
1.603704897298738e-03	2.127866e-02
1.627276325870164e-03	2.127866e-02
1.650847754441591e-03	2.127866e-02
1.674419183013017e-03	2.127866e-02
1.697990611584444e-03	2.127866e-02
1.721562040155871e-03	2.127866e-02
1.745133468727297e-03	2.127866e-02
1.768704897298724e-03	2.127866e-02
1.792276325870151e-03	2.127866e-02
1.815847754441577e-03	2.127866e-02
1.839419183013004e-03	2.127866e-02
1.862990611584430e-03	2.127866e-02
1.874133468727286e-03	2.127866e-02
1.885276325870142e-03	2.127866e-02
1.896419183012999e-03	2.127866e-02
1.907562040155855e-03	2.127866e-02
1.918704897298711e-03	2.127866e-02
1.929847754441567e-03	2.127866e-02
1.940990611584424e-03	2.127866e-02
1.941990611584424e-03	2.127866e-02
1.965704897298712e-03	2.127866e-02
1.989419183013001e-03	2.127866e-02
2.013133468727289e-03	2.127866e-02
2.036847754441577e-03	2.127866e-02
2.060562040155866e-03	2.127866e-02
2.084276325870155e-03	2.127866e-02
2.107990611584443e-03	2.127866e-02
2.131847754441589e-03	2.127866e-02
2.155704897298735e-03	2.127866e-02
2.179562040155881e-03	2.127866e-02
2.203419183013027e-03	2.127866e-02
2.227276325870173e-03	2.127866e-02
2.251133468727319e-03	2.127866e-02
2.274990611584465e-03	2.127866e-02
2.299276325870183e-03	2.127866e-02
2.323562040155900e-03	2.127866e-02
2.347847754441618e-03	2.127866e-02
2.372133468727335e-03	2.127866e-02
2.396419183013053e-03	2.127866e-02
2.420704897298770e-03	2.127866e-02
2.444990611584488e-03	2.127866e-02
2.469847754441634e-03	2.127866e-02
2.494704897298780e-03	2.127866e-02
2.519562040155926e-03	2.127866e-02
2.544419183013072e-03	2.127866e-02
2.569276325870219e-03	2.127866e-02
2.594133468727365e-03	2.127866e-02
2.618990611584511e-03	2.127866e-02
2.645133468727371e-03	2.127866e-02
2.671276325870232e-03	2.127866e-02
2.697419183013092e-03	2.127866e-02
2.723562040155953e-03	2.127866e-02
2.749704897298814e-03	2.127866e-02
2.775847754441675e-03	2.127866e-02
2.801990611584535e-03	2.127866e-02
2.825276325870252e-03	2.127866e-02
2.848562040155970e-03	2.127866e-02
2.871847754441687e-03	2.127866e-02
2.895133468727404e-03	2.127866e-02
2.918419183013122e-03	2.127866e-02
2.941704897298839e-03	2.127866e-02
2.964990611584557e-03	2.127866e-02
2.965990611584557e-03	2.127866e-02
2.999990611584561e-03	2.127866e-02
3.000000000000000e-03	2.127866e-02
3.000018776830878e-03	2.127866e-02
3.000056330492632e-03	2.127869e-02
3.000131437816142e-03	2.127885e-02
3.000281652463162e-03	2.128008e-02
3.000582081757202e-03	2.128888e-02
3.001152419922438e-03	2.133268e-02
3.001828853265369e-03	2.144761e-02
3.002828853265369e-03	2.174506e-02
3.003828853265369e-03	2.216603e-02
3.004828853265369e-03	2.266194e-02
3.005828853265369e-03	2.314762e-02
3.006828853265369e-03	2.354740e-02
3.007828853265370e-03	2.382119e-02
3.008828853265370e-03	2.397305e-02
3.009828853265370e-03	2.404205e-02
3.010828853265370e-03	2.408246e-02
3.011828853265370e-03	2.414251e-02
3.012828853265370e-03	2.424942e-02
3.013828853265370e-03	2.440432e-02
3.014828853265370e-03	2.458715e-02
3.015828853265371e-03	2.476805e-02
3.016828853265371e-03	2.492037e-02
3.017828853265371e-03	2.502994e-02
3.018828853265371e-03	2.509814e-02
3.019828853265371e-03	2.513853e-02
3.021828853265371e-03	2.520821e-02
3.023828853265372e-03	2.533165e-02
3.026828853265372e-03	2.554686e-02
3.028828853265372e-03	2.563058e-02
3.030114567551087e-03	2.566643e-02
3.031400281836801e-03	2.570392e-02
3.032685996122516e-03	2.574306e-02
3.033971710408230e-03	2.578384e-02
3.035257424693944e-03	2.582627e-02
3.036543138979659e-03	2.587034e-02
3.037828853265374e-03	2.591605e-02
3.042685996122517e-03	2.602666e-02
3.047543138979660e-03	2.613292e-02
3.052400281836804e-03	2.623482e-02
3.057257424693947e-03	2.633238e-02
3.062114567551091e-03	2.642558e-02
3.066971710408234e-03	2.651443e-02
3.071828853265378e-03	2.659893e-02
3.075543138979664e-03	2.666577e-02
3.079257424693950e-03	2.673232e-02
3.082971710408236e-03	2.679856e-02
3.086685996122523e-03	2.686450e-02
3.090400281836809e-03	2.693013e-02
3.094114567551095e-03	2.699547e-02
3.097828853265381e-03	2.706050e-02
3.100000000000000e-03	2.709809e-02
3.100100000000000e-03	2.709943e-02
3.100300000000000e-03	2.709994e-02
3.100700000000000e-03	2.708592e-02
3.101346404391061e-03	2.700476e-02
3.102306233685779e-03	2.674997e-02
3.103306233685779e-03	2.633648e-02
3.104306233685779e-03	2.582824e-02
3.105306233685779e-03	2.532258e-02
3.106306233685779e-03	2.490694e-02
3.107306233685779e-03	2.462795e-02
3.108306233685779e-03	2.448272e-02
3.109306233685780e-03	2.442895e-02
3.110306233685780e-03	2.440702e-02
3.111306233685780e-03	2.436409e-02
3.112306233685780e-03	2.427117e-02
3.113306233685780e-03	2.412798e-02
3.114306233685780e-03	2.395652e-02
3.115306233685780e-03	2.378819e-02
3.116306233685780e-03	2.365055e-02
3.117306233685781e-03	2.355829e-02
3.118306233685781e-03	2.351035e-02
3.119306233685781e-03	2.349314e-02
3.120306233685781e-03	2.348737e-02
3.121306233685781e-03	2.347556e-02
3.122306233685781e-03	2.344757e-02
3.123306233685781e-03	2.340244e-02
3.124306233685782e-03	2.334676e-02
3.125306233685782e-03	2.329074e-02
3.126306233685782e-03	2.324388e-02
3.127306233685782e-03	2.321172e-02
3.128306233685782e-03	2.319465e-02
3.129306233685782e-03	2.318865e-02
3.130306233685782e-03	2.318742e-02
3.131306233685782e-03	2.318493e-02
3.132306233685783e-03	2.317729e-02
3.133306233685783e-03	2.316370e-02
3.134306233685783e-03	2.314597e-02
3.135306233685783e-03	2.312741e-02
3.136306233685783e-03	2.311136e-02
3.137306233685783e-03	2.309998e-02
3.138306233685783e-03	2.309372e-02
3.139306233685784e-03	2.309150e-02
3.140306233685784e-03	2.309127e-02
3.141306233685784e-03	2.309094e-02
3.142306233685784e-03	2.308904e-02
3.143306233685784e-03	2.308508e-02
3.144306233685784e-03	2.307953e-02
3.145306233685784e-03	2.307343e-02
3.146306233685784e-03	2.306795e-02
3.147306233685785e-03	2.306391e-02
3.148306233685785e-03	2.306160e-02
3.149306233685785e-03	2.306074e-02
3.150306233685785e-03	2.306070e-02
3.151306233685785e-03	2.306074e-02
3.152306233685785e-03	2.306033e-02
3.153306233685785e-03	2.305922e-02
3.154306233685786e-03	2.305751e-02
3.155306233685786e-03	2.305552e-02
3.156306233685786e-03	2.305366e-02
3.157306233685786e-03	2.305223e-02
3.158306233685786e-03	2.305138e-02
3.159306233685786e-03	2.305104e-02
3.160306233685786e-03	2.305103e-02
3.161306233685786e-03	2.305109e-02
3.162306233685787e-03	2.305102e-02
3.163306233685787e-03	2.305072e-02
3.164306233685787e-03	2.305020e-02
3.165306233685787e-03	2.304957e-02
3.166306233685787e-03	2.304894e-02
3.167306233685787e-03	2.304844e-02
3.168306233685787e-03	2.304812e-02
3.169306233685788e-03	2.304799e-02
3.170306233685788e-03	2.304798e-02
3.171306233685788e-03	2.304801e-02
3.172306233685788e-03	2.304801e-02
3.173306233685788e-03	2.304794e-02
3.174306233685788e-03	2.304779e-02
3.176306233685788e-03	2.304737e-02
3.177306233685789e-03	2.304720e-02
3.178306233685789e-03	2.304708e-02
3.179306233685789e-03	2.304703e-02
3.180306233685789e-03	2.304702e-02
3.181306233685789e-03	2.304704e-02
3.182306233685789e-03	2.304704e-02
3.183306233685789e-03	2.304703e-02
3.184306233685789e-03	2.304698e-02
3.185306233685790e-03	2.304692e-02
3.186306233685790e-03	2.304685e-02
3.187306233685790e-03	2.304679e-02
3.188306233685790e-03	2.304675e-02
3.189306233685790e-03	2.304673e-02
3.190306233685790e-03	2.304672e-02
3.192306233685791e-03	2.304673e-02
3.193306233685791e-03	2.304673e-02
3.194306233685791e-03	2.304672e-02
3.195306233685791e-03	2.304670e-02
3.197306233685791e-03	2.304666e-02
3.198306233685791e-03	2.304664e-02
3.199306233685791e-03	2.304663e-02
3.200306233685792e-03	2.304663e-02
3.202306233685792e-03	2.304664e-02
3.203306233685792e-03	2.304664e-02
3.204306233685792e-03	2.304663e-02
3.207306233685793e-03	2.304661e-02
3.208306233685793e-03	2.304661e-02
3.209306233685793e-03	2.304660e-02
3.212306233685793e-03	2.304660e-02
3.215306233685794e-03	2.304660e-02
3.216591947971508e-03	2.304660e-02
3.217877662257223e-03	2.304660e-02
3.219163376542937e-03	2.304659e-02
3.220449090828651e-03	2.304659e-02
3.221734805114366e-03	2.304659e-02
3.223020519400080e-03	2.304659e-02
3.224306233685795e-03	2.304659e-02
3.227306233685795e-03	2.304659e-02
3.230306233685796e-03	2.304659e-02
3.233306233685796e-03	2.304659e-02
3.236306233685796e-03	2.304659e-02
3.239306233685797e-03	2.304659e-02
3.242306233685797e-03	2.304659e-02
3.245306233685798e-03	2.304659e-02
3.269020519400086e-03	2.304659e-02
3.292734805114375e-03	2.304659e-02
3.316449090828664e-03	2.304659e-02
3.340163376542953e-03	2.304659e-02
3.363877662257242e-03	2.304659e-02
3.387591947971531e-03	2.304659e-02
3.411306233685820e-03	2.304659e-02
3.435163376542966e-03	2.304659e-02
3.459020519400112e-03	2.304659e-02
3.482877662257258e-03	2.304659e-02
3.506734805114404e-03	2.304659e-02
3.530591947971550e-03	2.304659e-02
3.554449090828696e-03	2.304659e-02
3.578306233685842e-03	2.304659e-02
3.602449090828702e-03	2.304659e-02
3.626591947971563e-03	2.304659e-02
3.650734805114423e-03	2.304659e-02
3.674877662257283e-03	2.304659e-02
3.699020519400143e-03	2.304659e-02
3.723163376543004e-03	2.304659e-02
3.747306233685864e-03	2.304659e-02
3.772020519400153e-03	2.304659e-02
3.796734805114442e-03	2.304659e-02
3.821449090828731e-03	2.304659e-02
3.846163376543020e-03	2.304659e-02
3.870877662257309e-03	2.304659e-02
3.895591947971598e-03	2.304659e-02
3.920306233685887e-03	2.304659e-02
3.928734805114459e-03	2.304659e-02
3.937163376543032e-03	2.304659e-02
3.945591947971604e-03	2.304659e-02
3.954020519400177e-03	2.304659e-02
3.962449090828750e-03	2.304659e-02
3.970877662257322e-03	2.304659e-02
3.979306233685895e-03	2.304659e-02
3.980306233685895e-03	2.304659e-02
4.006734805114470e-03	2.304659e-02
4.033163376543044e-03	2.304659e-02
4.059591947971619e-03	2.304659e-02
4.086020519400195e-03	2.304659e-02
4.112449090828770e-03	2.304659e-02
4.138877662257344e-03	2.304659e-02
4.165306233685919e-03	2.304659e-02
4.194449090828781e-03	2.304659e-02
4.223591947971641e-03	2.304659e-02
4.252734805114502e-03	2.304659e-02
4.281877662257363e-03	2.304659e-02
4.311020519400225e-03	2.304659e-02
4.340163376543085e-03	2.304659e-02
4.369306233685946e-03	2.304659e-02
4.403877662257380e-03	2.304659e-02
4.438449090828813e-03	2.304659e-02
4.473020519400246e-03	2.304659e-02
4.507591947971679e-03	2.304659e-02
4.542163376543112e-03	2.304659e-02
4.576734805114545e-03	2.304659e-02
4.611306233685978e-03	2.304659e-02
4.657591947971699e-03	2.304659e-02
4.703877662257419e-03	2.304659e-02
4.750163376543140e-03	2.304659e-02
4.796449090828860e-03	2.304659e-02
4.842734805114580e-03	2.304659e-02
4.889020519400301e-03	2.304659e-02
4.935306233686021e-03	2.304659e-02
5.004306233686031e-03	2.304659e-02
5.087449090828899e-03	2.304659e-02
5.170591947971767e-03	2.304659e-02
5.253734805114635e-03	2.304659e-02
5.336877662257503e-03	2.304659e-02
5.420020519400372e-03	2.304659e-02
5.503163376543239e-03	2.304659e-02
5.586306233686108e-03	2.304659e-02
6.028306233686167e-03	2.304659e-02
7.052306233686302e-03	2.304659e-02
8.076306233686209e-03	2.304659e-02
9.100306233685457e-03	2.304659e-02
1.000000000000000e-02	2.304659e-02
1.000060625000000e-02	2.304659e-02
1.000064375000000e-02	2.304659e-02
1.000069450019679e-02	2.304659e-02
1.000071291252045e-02	2.304659e-02
1.000071972929617e-02	3.747839e-02
1.000072220461265e-02	5.970612e-02
1.000072455210962e-02	9.571590e-02
1.000072680402671e-02	1.500066e-01
1.000072903447860e-02	2.323928e-01
1.000073244384581e-02	3.850071e-01
1.000073589461041e-02	5.565753e-01
1.000074231464189e-02	9.162789e-01
1.000074871912688e-02	1.322899e+00
1.000075234944852e-02	1.579801e+00
1.000075433361816e-02	1.731030e+00
1.000075619606484e-02	1.879229e+00
1.000075795699305e-02	2.023334e+00
1.000075836220202e-02	2.057037e+00
1.000075917261998e-02	2.125014e+00
1.000075937522447e-02	2.142192e+00
1.000075978043344e-02	2.176765e+00
1.000075988173569e-02	2.185425e+00
1.000076008434018e-02	2.202802e+00
1.000076020107519e-02	2.212815e+00
1.000076031781020e-02	2.222847e+00
1.000076043454520e-02	2.232898e+00
1.000076055128021e-02	2.242967e+00
1.000076066801522e-02	2.253056e+00
1.000076078475023e-02	2.263163e+00
1.000076090148524e-02	2.273288e+00
1.000076130669422e-02	2.308574e+00
1.000076211711217e-02	2.379765e+00
1.000076373794808e-02	2.523953e+00
1.000076565985440e-02	2.697456e+00
1.000076752517805e-02	2.868368e+00
1.000076951627906e-02	3.053131e+00
1.000077186941521e-02	3.273531e+00
1.000077468994085e-02	3.538892e+00
1.000077813120784e-02	3.861359e+00
1.000078242687244e-02	4.256136e+00
1.000078809423644e-02	4.752980e+00
1.000079607685513e-02	5.396153e+00
1.000080540305899e-02	6.061606e+00
1.000081512722969e-02	6.661362e+00
1.000082447427248e-02	7.156377e+00
1.000083430419119e-02	7.615379e+00
1.000083748162170e-02	7.750387e+00
1.000084059450514e-02	7.873851e+00
1.000084373034461e-02	7.992537e+00
1.000084836265425e-02	8.158346e+00
1.000085484059776e-02	8.372695e+00
1.000086645063351e-02	8.713102e+00
1.000088652816178e-02	9.214511e+00
1.000090876585641e-02	9.664965e+00
1.000094088494803e-02	1.020357e+01
1.000094167424917e-02	1.021513e+01
1.000094325285146e-02	1.023624e+01
1.000094641005602e-02	1.027739e+01
1.000095272446516e-02	1.035565e+01
1.000096535328343e-02	1.050195e+01
1.000097474236346e-02	1.060289e+01
1.000098122183993e-02	1.066756e+01
1.000098704104706e-02	1.072281e+01
1.000098836158574e-02	1.073492e+01
1.000099100266310e-02	1.075846e+01
1.000099471784529e-02	1.079067e+01
1.000100000000000e-02	1.083534e+01
1.000100052821547e-02	1.083965e+01
1.000100158464641e-02	1.084821e+01
1.000100369750830e-02	1.086504e+01
1.000100792323207e-02	1.089761e+01
1.000101637467961e-02	1.095860e+01
1.000103327757470e-02	1.106578e+01
1.000106708336486e-02	1.123200e+01
1.000113469494520e-02	1.143887e+01
1.000124063545573e-02	1.158176e+01
1.000131773719179e-02	1.159635e+01
1.000132848695775e-02	1.159114e+01
1.000134998648967e-02	1.157508e+01
1.000135536137265e-02	1.157062e+01
1.000136611113862e-02	1.156068e+01
1.000138761067054e-02	1.153943e+01
