time	V(Vreg,N001)*(-Ic(Q7))	V(vo)
1.000000006607214e-02	4.239773e-01	4.956769e+00
1.000000007903452e-02	4.239773e-01	4.956769e+00
1.000000009199690e-02	4.239773e-01	4.956769e+00
1.000100000000000e-02	4.239777e-01	4.956769e+00
1.000168499575718e-02	4.239780e-01	4.956769e+00
1.000236999151437e-02	4.239783e-01	4.956769e+00
1.000305498727155e-02	4.239786e-01	4.956769e+00
1.000373998302873e-02	4.239789e-01	4.956769e+00
1.000442497878591e-02	4.239792e-01	4.956769e+00
1.000510997454310e-02	4.239795e-01	4.956769e+00
1.000579497030028e-02	4.239797e-01	4.956769e+00
1.200100000000000e-02	4.248141e-01	4.956755e+00
1.200200000000000e-02	4.248145e-01	4.956755e+00
3.000000000000000e-02	4.324924e-01	4.956621e+00
3.000100000000000e-02	4.324929e-01	4.956621e+00
3.200100000000000e-02	4.333632e-01	4.956606e+00
3.200200000000000e-02	4.333637e-01	4.956606e+00
5.000000000000000e-02	4.413582e-01	4.956465e+00
5.000100000000000e-02	4.413587e-01	4.956465e+00
5.200100000000001e-02	4.422655e-01	4.956450e+00
5.200200000000001e-02	4.422659e-01	4.956450e+00
7.000000000000001e-02	4.505971e-01	4.956302e+00
7.000099999999999e-02	4.505976e-01	4.956302e+00
7.200100000000000e-02	4.515429e-01	4.956285e+00
7.200200000000000e-02	4.515434e-01	4.956285e+00
9.000000000000000e-02	4.602331e-01	4.956130e+00
9.000100000000000e-02	4.602336e-01	4.956130e+00
9.200100000000000e-02	4.612200e-01	4.956112e+00
9.200200000000000e-02	4.612205e-01	4.956112e+00
1.100000000000000e-01	4.702920e-01	4.955949e+00
1.100010000000000e-01	4.702925e-01	4.955949e+00
1.120010000000000e-01	4.713228e-01	4.955931e+00
1.120020000000000e-01	4.713233e-01	4.955931e+00
1.300000000000000e-01	4.808028e-01	4.955759e+00
1.300010000000000e-01	4.808033e-01	4.955759e+00
1.320010000000000e-01	4.818805e-01	4.955739e+00
1.320020000000000e-01	4.818811e-01	4.955739e+00
1.500000000000000e-01	4.917965e-01	4.955557e+00
1.500006082660556e-01	4.917969e-01	4.955557e+00
1.500010000000000e-01	4.917971e-01	4.955557e+00
1.520010000000000e-01	4.929242e-01	4.955537e+00
1.520020000000000e-01	4.929248e-01	4.955537e+00
1.700000000000000e-01	5.033071e-01	4.955345e+00
1.700010000000000e-01	5.033077e-01	4.955345e+00
1.720010000000000e-01	5.044885e-01	4.955323e+00
1.720020000000000e-01	5.044891e-01	4.955323e+00
1.900000000000000e-01	5.153718e-01	4.955120e+00
1.900010000000000e-01	5.153724e-01	4.955120e+00
1.920010000000000e-01	5.166110e-01	4.955096e+00
1.920020000000000e-01	5.166116e-01	4.955096e+00
2.100000000000000e-01	5.280320e-01	4.954881e+00
2.100010000000000e-01	5.280326e-01	4.954881e+00
2.120010000000000e-01	5.293330e-01	4.954856e+00
2.120020000000000e-01	5.293337e-01	4.954856e+00
2.300000000000000e-01	5.413327e-01	4.954628e+00
2.300010000000000e-01	5.413332e-01	4.954628e+00
2.320010000000000e-01	5.427004e-01	4.954601e+00
2.320020000000000e-01	5.427011e-01	4.954601e+00
2.500000000000000e-01	5.553236e-01	4.954358e+00
2.500010000000000e-01	5.553244e-01	4.954358e+00
2.520010000000000e-01	5.567634e-01	4.954330e+00
2.520019999999999e-01	5.567641e-01	4.954330e+00
2.700000000000000e-01	5.700603e-01	4.954071e+00
2.700010000000000e-01	5.700611e-01	4.954071e+00
2.720010000000000e-01	5.715781e-01	4.954041e+00
2.720020000000000e-01	5.715787e-01	4.954041e+00
2.900000000000000e-01	5.856038e-01	4.953763e+00
2.900010000000000e-01	5.856047e-01	4.953763e+00
2.920010000000000e-01	5.872059e-01	4.953732e+00
2.920020000000000e-01	5.872068e-01	4.953732e+00
3.050302581250380e-01	5.978577e-01	4.953518e+00
3.100000000000001e-01	6.020225e-01	4.953434e+00
3.100010000000000e-01	6.020234e-01	4.953434e+00
3.120010000000000e-01	6.037163e-01	4.953400e+00
3.120019999999999e-01	6.037172e-01	4.953400e+00
3.300000000000000e-01	6.193925e-01	4.953082e+00
3.300010000000000e-01	6.193934e-01	4.953082e+00
3.320010000000000e-01	6.211860e-01	4.953045e+00
3.320020000000000e-01	6.211869e-01	4.953045e+00
3.500000000000000e-01	6.377989e-01	4.952703e+00
3.500010000000000e-01	6.377998e-01	4.952703e+00
3.520010000000000e-01	6.397009e-01	4.952663e+00
3.520020000000000e-01	6.397020e-01	4.952663e+00
3.700000000000001e-01	6.573374e-01	4.952293e+00
3.700010000000000e-01	6.573384e-01	4.952293e+00
3.720010000000000e-01	6.593585e-01	4.952250e+00
3.720019999999999e-01	6.593595e-01	4.952250e+00
3.900000000000000e-01	6.781161e-01	4.951851e+00
3.900010000000000e-01	6.781172e-01	4.951851e+00
3.920010000000000e-01	6.802679e-01	4.951805e+00
3.920020000000000e-01	6.802688e-01	4.951805e+00
4.100000000000000e-01	7.002568e-01	4.951371e+00
4.100010000000000e-01	7.002580e-01	4.951371e+00
4.120010000000000e-01	7.025521e-01	4.951321e+00
4.120020000000000e-01	7.025533e-01	4.951321e+00
4.300000000000000e-01	7.238984e-01	4.950849e+00
4.300010000000000e-01	7.238997e-01	4.950849e+00
4.320010000000000e-01	7.263523e-01	4.950794e+00
4.320019999999999e-01	7.263535e-01	4.950794e+00
4.500000000000000e-01	7.491992e-01	4.950279e+00
4.500010000000000e-01	7.492003e-01	4.950278e+00
4.519350000000018e-01	7.517415e-01	4.950221e+00
4.520010000000000e-01	7.518285e-01	4.950219e+00
4.520020000000000e-01	7.518298e-01	4.950219e+00
4.545731428571428e-01	7.552353e-01	4.950141e+00
4.571442857142857e-01	7.586728e-01	4.950062e+00
4.597154285714286e-01	7.621424e-01	4.949982e+00
4.622865714285714e-01	7.656439e-01	4.949902e+00
4.648577142857143e-01	7.691774e-01	4.949820e+00
4.674288571428571e-01	7.727428e-01	4.949737e+00
4.700000000000000e-01	7.763402e-01	4.949654e+00
4.700010000000000e-01	7.763416e-01	4.949654e+00
4.720010000000000e-01	7.791647e-01	4.949588e+00
4.720020000000000e-01	7.791662e-01	4.949588e+00
4.745731428571429e-01	7.828254e-01	4.949502e+00
4.771442857142857e-01	7.865203e-01	4.949416e+00
4.797154285714286e-01	7.902510e-01	4.949328e+00
4.822865714285715e-01	7.940174e-01	4.949239e+00
4.848577142857143e-01	7.978194e-01	4.949149e+00
4.874288571428572e-01	8.016571e-01	4.949058e+00
4.900000000000000e-01	8.055305e-01	4.948966e+00
4.900010000000000e-01	8.055321e-01	4.948966e+00
4.920010000000000e-01	8.085730e-01	4.948893e+00
4.920019999999999e-01	8.085743e-01	4.948893e+00
4.945731428571428e-01	8.125168e-01	4.948799e+00
4.971442857142856e-01	8.164994e-01	4.948703e+00
4.997154285714285e-01	8.205220e-01	4.948606e+00
5.022865714285714e-01	8.245846e-01	4.948508e+00
5.048577142857142e-01	8.286871e-01	4.948408e+00
5.074288571428571e-01	8.328296e-01	4.948307e+00
5.100000000000000e-01	8.370120e-01	4.948205e+00
5.100010000000000e-01	8.370136e-01	4.948205e+00
5.120010000000000e-01	8.402982e-01	4.948125e+00
5.120020000000001e-01	8.402999e-01	4.948125e+00
5.145731428571430e-01	8.445598e-01	4.948020e+00
5.171442857142857e-01	8.488649e-01	4.947914e+00
5.197154285714286e-01	8.532151e-01	4.947806e+00
5.222865714285715e-01	8.576103e-01	4.947697e+00
5.248577142857144e-01	8.620506e-01	4.947586e+00
5.274288571428571e-01	8.665359e-01	4.947474e+00
5.300000000000000e-01	8.710661e-01	4.947361e+00
5.300010000000001e-01	8.710679e-01	4.947361e+00
5.320010000000001e-01	8.746271e-01	4.947271e+00
5.320020000000001e-01	8.746286e-01	4.947271e+00
5.345267201562174e-01	8.791627e-01	4.947156e+00
5.370514403124348e-01	8.837459e-01	4.947040e+00
5.395761604686521e-01	8.883782e-01	4.946922e+00
5.421008806248694e-01	8.930594e-01	4.946803e+00
5.446256007810867e-01	8.977897e-01	4.946681e+00
5.471503209373041e-01	9.025688e-01	4.946558e+00
5.496750410935214e-01	9.073968e-01	4.946434e+00
5.500000000000000e-01	9.080226e-01	4.946417e+00
5.500010000000001e-01	9.080246e-01	4.946417e+00
5.520010000000001e-01	9.118942e-01	4.946317e+00
5.520020000000001e-01	9.118962e-01	4.946317e+00
5.535841897767912e-01	9.149813e-01	4.946237e+00
5.551663795535824e-01	9.180879e-01	4.946156e+00
5.567485693303735e-01	9.212160e-01	4.946074e+00
5.583307591071646e-01	9.243654e-01	4.945992e+00
5.599129488839557e-01	9.275363e-01	4.945908e+00
5.614951386607469e-01	9.307285e-01	4.945824e+00
5.630773284375380e-01	9.339420e-01	4.945739e+00
5.650302581250380e-01	9.379405e-01	4.945633e+00
5.669831878125381e-01	9.419737e-01	4.945526e+00
5.674141609821756e-01	9.428679e-01	4.945502e+00
5.678451341518129e-01	9.437639e-01	4.945479e+00
5.682761073214504e-01	9.446616e-01	4.945455e+00
5.687070804910878e-01	9.455611e-01	4.945431e+00
5.691380536607252e-01	9.464624e-01	4.945406e+00
5.695690268303626e-01	9.473655e-01	4.945382e+00
5.700000000000001e-01	9.482703e-01	4.945358e+00
5.700010000000001e-01	9.482726e-01	4.945358e+00
5.702867142857144e-01	9.488736e-01	4.945342e+00
5.705724285714286e-01	9.494754e-01	4.945326e+00
5.708581428571430e-01	9.500779e-01	4.945310e+00
5.711438571428572e-01	9.506812e-01	4.945293e+00
5.714295714285715e-01	9.512852e-01	4.945277e+00
5.717152857142858e-01	9.518899e-01	4.945261e+00
5.720010000000001e-01	9.524953e-01	4.945245e+00
5.720020000000001e-01	9.524975e-01	4.945245e+00
5.724682299553626e-01	9.534879e-01	4.945218e+00
5.729344599107252e-01	9.544804e-01	4.945192e+00
5.734006898660877e-01	9.554749e-01	4.945165e+00
5.738669198214502e-01	9.564713e-01	4.945138e+00
5.743331497768127e-01	9.574698e-01	4.945111e+00
5.747993797321753e-01	9.584703e-01	4.945084e+00
5.752656096875378e-01	9.594728e-01	4.945057e+00
5.762420745312878e-01	9.615789e-01	4.945000e+00
5.772185393750379e-01	9.636946e-01	4.944943e+00
5.781950042187879e-01	9.658197e-01	4.944885e+00
5.791714690625379e-01	9.679538e-01	4.944827e+00
5.801479339062879e-01	9.700977e-01	4.944769e+00
5.811243987500380e-01	9.722511e-01	4.944710e+00
5.821008635937880e-01	9.744145e-01	4.944651e+00
5.830773284375380e-01	9.765872e-01	4.944592e+00
5.840537932812880e-01	9.787696e-01	4.944532e+00
5.850302581250381e-01	9.809619e-01	4.944472e+00
5.860067229687881e-01	9.831643e-01	4.944411e+00
5.869831878125381e-01	9.853766e-01	4.944350e+00
5.879596526562881e-01	9.875997e-01	4.944287e+00
5.889361175000382e-01	9.898320e-01	4.944221e+00
5.890235351562501e-01	9.900326e-01	4.944215e+00
5.891983704686738e-01	9.904354e-01	4.944201e+00
5.893128889731490e-01	9.906988e-01	4.944192e+00
5.894274074776242e-01	9.909630e-01	4.944183e+00
5.895419259820994e-01	9.912279e-01	4.944172e+00
5.896564444865745e-01	9.914936e-01	4.944160e+00
5.897709629910497e-01	9.917600e-01	4.944147e+00
5.898854814955249e-01	9.920272e-01	4.944133e+00
5.900000000000001e-01	9.922951e-01	4.944118e+00
5.900010000000000e-01	9.922975e-01	4.944118e+00
5.900468329702870e-01	9.924052e-01	4.944112e+00
5.900926659405741e-01	9.925133e-01	4.944105e+00
5.901384989108611e-01	9.926217e-01	4.944097e+00
5.901843318811483e-01	9.927304e-01	4.944088e+00
5.902301648514353e-01	9.928395e-01	4.944079e+00
5.902759978217224e-01	9.929489e-01	4.944069e+00
5.903218307920094e-01	9.930587e-01	4.944059e+00
5.906427007527152e-01	9.938544e-01	4.943940e+00
5.912844406741267e-01	9.955153e-01	4.943582e+00
5.912874406741268e-01	9.955233e-01	4.943579e+00
5.912914406741269e-01	9.955347e-01	4.943575e+00
5.912994406741271e-01	9.955574e-01	4.943567e+00
5.913154406741276e-01	9.956039e-01	4.943549e+00
5.913474406741285e-01	9.956974e-01	4.943512e+00
5.914114406741303e-01	9.958905e-01	4.943428e+00
5.915394406741340e-01	9.963000e-01	4.943218e+00
5.917459999999927e-01	9.970000e-01	4.942809e+00
5.917599999999931e-01	9.970520e-01	4.942772e+00
5.918079999999944e-01	9.972369e-01	4.942638e+00
5.918355714285667e-01	9.973444e-01	4.942558e+00
5.918631428571389e-01	9.974549e-01	4.942473e+00
5.918907142857112e-01	9.975685e-01	4.942383e+00
5.919182857142833e-01	9.976852e-01	4.942287e+00
5.919458571428555e-01	9.978049e-01	4.942185e+00
5.919734285714278e-01	9.979277e-01	4.942078e+00
5.920010000000000e-01	9.980536e-01	4.941966e+00
5.920020000000000e-01	9.980580e-01	4.941961e+00
5.920254000000007e-01	9.981678e-01	4.941860e+00
5.920488000000014e-01	9.982817e-01	4.941752e+00
5.920722000000020e-01	9.983995e-01	4.941637e+00
5.920956000000027e-01	9.985214e-01	4.941515e+00
5.921190000000034e-01	9.986473e-01	4.941385e+00
5.921424000000041e-01	9.987772e-01	4.941248e+00
5.921658000000047e-01	9.989111e-01	4.941104e+00
5.923296400000094e-01	1.000024e+00	4.939782e+00
5.926573200000188e-01	1.003712e+00	4.934515e+00
5.933126800000377e-01	1.019480e+00	4.908772e+00
5.942007018885597e-01	1.060134e+00	4.837418e+00
5.950529522540535e-01	1.115441e+00	4.734148e+00
5.958137509626321e-01	1.166924e+00	4.632100e+00
5.965680883448612e-01	1.209091e+00	4.544374e+00
5.974642318241117e-01	1.246622e+00	4.463425e+00
5.984406966678617e-01	1.277973e+00	4.393916e+00
5.994171615116117e-01	1.303864e+00	4.335207e+00
6.003936263553618e-01	1.325103e+00	4.286682e+00
6.013700911991118e-01	1.340528e+00	4.252800e+00
6.023465560428618e-01	1.352041e+00	4.229247e+00
6.033230208866118e-01	1.363008e+00	4.206890e+00
6.042994857303619e-01	1.374594e+00	4.182393e+00
6.052759505741119e-01	1.386658e+00	4.156064e+00
6.062524154178619e-01	1.398911e+00	4.128661e+00
6.072288802616119e-01	1.411106e+00	4.100880e+00
6.082053451053619e-01	1.423053e+00	4.073321e+00
6.090235351562500e-01	1.432854e+00	4.050527e+00
6.090245351562500e-01	1.432863e+00	4.050503e+00
6.090305351562499e-01	1.432918e+00	4.050373e+00
6.090385351562499e-01	1.433000e+00	4.050180e+00
6.090545351562500e-01	1.433176e+00	4.049769e+00
6.090865351562500e-01	1.433542e+00	4.048918e+00
6.091505351562500e-01	1.434281e+00	4.047204e+00
6.097905351562500e-01	1.441521e+00	4.030432e+00
6.099749999999999e-01	1.443548e+00	4.025758e+00
6.100000000000000e-01	1.443821e+00	4.025131e+00
6.100010000000000e-01	1.443832e+00	4.025106e+00
6.101883828571483e-01	1.445844e+00	4.020500e+00
6.103757657142965e-01	1.447826e+00	4.015984e+00
6.105631485714448e-01	1.449777e+00	4.011560e+00
6.107505314285929e-01	1.451698e+00	4.007227e+00
6.109379142857412e-01	1.453589e+00	4.002985e+00
6.111252971428894e-01	1.455451e+00	3.998835e+00
6.113126800000377e-01	1.457283e+00	3.994775e+00
6.113186800000379e-01	1.457340e+00	3.994651e+00
6.113885828571746e-01	1.458001e+00	3.993208e+00
6.114584857143112e-01	1.458657e+00	3.991785e+00
6.115283885714479e-01	1.459307e+00	3.990383e+00
6.115982914285845e-01	1.459951e+00	3.989000e+00
6.116681942857212e-01	1.460589e+00	3.987638e+00
6.117380971428578e-01	1.461221e+00	3.986296e+00
6.118079999999945e-01	1.461847e+00	3.984974e+00
6.118355714285667e-01	1.462092e+00	3.984460e+00
6.118631428571389e-01	1.462335e+00	3.983950e+00
6.118907142857112e-01	1.462578e+00	3.983445e+00
6.119182857142833e-01	1.462819e+00	3.982943e+00
6.119458571428555e-01	1.463059e+00	3.982445e+00
6.119734285714278e-01	1.463298e+00	3.981951e+00
6.120010000000000e-01	1.463535e+00	3.981461e+00
6.120020000000000e-01	1.463544e+00	3.981443e+00
6.121073200000031e-01	1.464435e+00	3.979630e+00
6.122126400000061e-01	1.465311e+00	3.977872e+00
6.123179600000092e-01	1.466171e+00	3.976168e+00
6.124232800000121e-01	1.467015e+00	3.974520e+00
6.125286000000152e-01	1.467844e+00	3.972926e+00
6.126339200000182e-01	1.468657e+00	3.971387e+00
6.127392400000212e-01	1.469455e+00	3.969903e+00
6.129440400000271e-01	1.470942e+00	3.967250e+00
6.130259600000295e-01	1.471511e+00	3.966280e+00
6.130464400000301e-01	1.471651e+00	3.966051e+00
6.130874000000313e-01	1.471922e+00	3.965615e+00
6.130976400000315e-01	1.471990e+00	3.965501e+00
6.131181200000321e-01	1.472128e+00	3.965254e+00
6.131245200000323e-01	1.472173e+00	3.965166e+00
6.131290000000323e-01	1.472206e+00	3.965099e+00
6.131315600000324e-01	1.472225e+00	3.965057e+00
6.131366800000326e-01	1.472266e+00	3.964970e+00
6.131469200000329e-01	1.472351e+00	3.964786e+00
6.131490271428901e-01	1.472369e+00	3.964747e+00
6.131511342857473e-01	1.472387e+00	3.964707e+00
6.131532414286045e-01	1.472406e+00	3.964666e+00
6.131553485714618e-01	1.472424e+00	3.964625e+00
6.131574557143190e-01	1.472443e+00	3.964584e+00
6.131595628571762e-01	1.472462e+00	3.964542e+00
6.131616700000334e-01	1.472481e+00	3.964500e+00
6.131719100000337e-01	1.472575e+00	3.964293e+00
6.131923900000342e-01	1.472766e+00	3.963867e+00
6.132333500000354e-01	1.473160e+00	3.962974e+00
6.133152700000378e-01	1.473984e+00	3.961054e+00
6.134791100000425e-01	1.475755e+00	3.956754e+00
6.138067900000519e-01	1.479654e+00	3.946796e+00
6.144621500000708e-01	1.488173e+00	3.923863e+00
6.154386148438208e-01	1.501484e+00	3.886250e+00
6.164150796875708e-01	1.514835e+00	3.846868e+00
6.173915445313208e-01	1.527838e+00	3.807106e+00
6.193444742188209e-01	1.552252e+00	3.728770e+00
6.208666921875607e-01	1.569727e+00	3.669418e+00
6.223889101563006e-01	1.585982e+00	3.611350e+00
6.239111281250405e-01	1.601070e+00	3.554566e+00
6.254333460937804e-01	1.615047e+00	3.499067e+00
6.269555640625203e-01	1.627965e+00	3.444851e+00
6.284777820312601e-01	1.639875e+00	3.391920e+00
6.300000000000000e-01	1.650827e+00	3.340273e+00
6.300010000000000e-01	1.650834e+00	3.340239e+00
6.320010000000000e-01	1.663903e+00	3.274061e+00
6.320020000000001e-01	1.663910e+00	3.274029e+00
6.345731428571429e-01	1.678579e+00	3.192146e+00
6.371442857142857e-01	1.691204e+00	3.112844e+00
6.397154285714286e-01	1.701938e+00	3.036124e+00
6.422865714285715e-01	1.710926e+00	2.961986e+00
6.448577142857144e-01	1.718311e+00	2.890429e+00
6.474288571428571e-01	1.724229e+00	2.821454e+00
6.500000000000000e-01	1.728813e+00	2.755060e+00
6.500010000000001e-01	1.728814e+00	2.755034e+00
6.520010000000001e-01	1.731563e+00	2.704680e+00
6.520020000000001e-01	1.731564e+00	2.704655e+00
6.545731428571430e-01	1.734105e+00	2.642018e+00
6.571442857142857e-01	1.735645e+00	2.581137e+00
6.597154285714286e-01	1.736262e+00	2.522011e+00
6.622865714285715e-01	1.736033e+00	2.464641e+00
6.648577142857144e-01	1.735033e+00	2.409027e+00
6.674288571428572e-01	1.733334e+00	2.355167e+00
6.700000000000000e-01	1.731007e+00	2.303064e+00
6.700010000000001e-01	1.731006e+00	2.303044e+00
6.720010000000001e-01	1.728787e+00	2.263436e+00
6.720020000000001e-01	1.728785e+00	2.263417e+00
6.745731428571430e-01	1.725468e+00	2.213950e+00
6.771442857142858e-01	1.721652e+00	2.165733e+00
6.797154285714286e-01	1.717382e+00	2.118766e+00
6.822865714285715e-01	1.712702e+00	2.073049e+00
6.848577142857144e-01	1.707654e+00	2.028581e+00
6.874288571428572e-01	1.702279e+00	1.985363e+00
6.900000000000001e-01	1.696617e+00	1.943395e+00
6.900010000000001e-01	1.696615e+00	1.943379e+00
6.920010000000001e-01	1.692012e+00	1.911416e+00
6.920020000000001e-01	1.692009e+00	1.911400e+00
6.945731428571430e-01	1.685886e+00	1.871357e+00
6.971442857142858e-01	1.679523e+00	1.832237e+00
6.997154285714287e-01	1.672948e+00	1.794042e+00
7.022865714285715e-01	1.666187e+00	1.756770e+00
7.048577142857144e-01	1.659265e+00	1.720423e+00
7.074288571428572e-01	1.652207e+00	1.685000e+00
7.100000000000001e-01	1.645038e+00	1.650501e+00
7.100010000000001e-01	1.645035e+00	1.650488e+00
7.120010000000001e-01	1.639373e+00	1.624173e+00
7.120020000000001e-01	1.639370e+00	1.624160e+00
7.145731428571430e-01	1.632020e+00	1.591113e+00
7.171442857142858e-01	1.624572e+00	1.558773e+00
7.197154285714287e-01	1.617044e+00	1.527138e+00
7.222865714285716e-01	1.609453e+00	1.496210e+00
7.248577142857144e-01	1.601815e+00	1.465987e+00
7.274288571428572e-01	1.594145e+00	1.436470e+00
7.300000000000001e-01	1.586459e+00	1.407659e+00
7.300010000000000e-01	1.586456e+00	1.407648e+00
7.320010000000000e-01	1.580458e+00	1.385646e+00
7.320020000000000e-01	1.580455e+00	1.385635e+00
7.345731428571429e-01	1.572747e+00	1.357954e+00
7.371442857142857e-01	1.565026e+00	1.330827e+00
7.397154285714286e-01	1.557301e+00	1.304255e+00
7.422865714285715e-01	1.549586e+00	1.278237e+00
7.448577142857143e-01	1.541890e+00	1.252773e+00
7.474288571428571e-01	1.534224e+00	1.227864e+00
7.500000000000000e-01	1.526598e+00	1.203510e+00
7.500010000000000e-01	1.526595e+00	1.203500e+00
7.518749999999964e-01	1.521056e+00	1.186047e+00
7.520010000000000e-01	1.520684e+00	1.184883e+00
7.520020000000001e-01	1.520681e+00	1.184874e+00
7.545731428571429e-01	1.513131e+00	1.161420e+00
7.571442857142857e-01	1.505619e+00	1.138410e+00
7.597154285714286e-01	1.498154e+00	1.115844e+00
7.622865714285715e-01	1.490742e+00	1.093722e+00
7.648577142857144e-01	1.483391e+00	1.072045e+00
7.674288571428571e-01	1.476109e+00	1.050813e+00
7.700000000000000e-01	1.468902e+00	1.030024e+00
7.700010000000000e-01	1.468900e+00	1.030016e+00
7.720010000000000e-01	1.463341e+00	1.014111e+00
7.720020000000001e-01	1.463338e+00	1.014103e+00
7.745731428571430e-01	1.456270e+00	9.940427e-01
7.771442857142857e-01	1.449272e+00	9.743414e-01
7.797154285714286e-01	1.442351e+00	9.549995e-01
7.822865714285715e-01	1.435511e+00	9.360170e-01
7.848577142857144e-01	1.428758e+00	9.173939e-01
7.874288571428572e-01	1.422098e+00	8.991301e-01
7.900000000000000e-01	1.415534e+00	8.812258e-01
7.900010000000001e-01	1.415532e+00	8.812189e-01
7.920010000000001e-01	1.410488e+00	8.675069e-01
7.920020000000001e-01	1.410486e+00	8.675001e-01
7.945731428571430e-01	1.404096e+00	8.501854e-01
7.971442857142857e-01	1.397795e+00	8.331605e-01
7.997154285714286e-01	1.391585e+00	8.164256e-01
8.022865714285715e-01	1.385472e+00	7.999806e-01
8.048577142857144e-01	1.379457e+00	7.838256e-01
8.074288571428572e-01	1.373546e+00	7.679604e-01
8.100000000000001e-01	1.367742e+00	7.523853e-01
8.100010000000001e-01	1.367740e+00	7.523792e-01
8.120010000000001e-01	1.363292e+00	7.404363e-01
8.120020000000001e-01	1.363289e+00	7.404303e-01
8.145731428571430e-01	1.357671e+00	7.253287e-01
8.171442857142858e-01	1.352146e+00	7.104586e-01
8.197154285714287e-01	1.346717e+00	6.958202e-01
8.222865714285715e-01	1.341385e+00	6.814134e-01
8.248577142857144e-01	1.336154e+00	6.672382e-01
8.274288571428572e-01	1.331027e+00	6.532946e-01
8.300000000000001e-01	1.326006e+00	6.395826e-01
8.300010000000001e-01	1.326004e+00	6.395773e-01
8.320010000000001e-01	1.322162e+00	6.290476e-01
8.320020000000001e-01	1.322160e+00	6.290423e-01
8.345731428571430e-01	1.317319e+00	6.157061e-01
8.371442857142858e-01	1.312567e+00	6.025530e-01
8.397154285714287e-01	1.307905e+00	5.895831e-01
8.422865714285716e-01	1.303334e+00	5.767963e-01
8.448577142857144e-01	1.298858e+00	5.641927e-01
8.474288571428572e-01	1.294478e+00	5.517723e-01
8.500000000000001e-01	1.290196e+00	5.395349e-01
8.500010000000000e-01	1.290194e+00	5.395302e-01
8.520010000000000e-01	1.286921e+00	5.301183e-01
8.520020000000000e-01	1.286920e+00	5.301136e-01
8.545731428571429e-01	1.282800e+00	5.181720e-01
8.571442857142857e-01	1.278760e+00	5.063745e-01
8.597154285714286e-01	1.274800e+00	4.947211e-01
8.622865714285715e-01	1.270923e+00	4.832117e-01
8.648577142857143e-01	1.267128e+00	4.718465e-01
8.674288571428571e-01	1.263418e+00	4.606254e-01
8.700000000000000e-01	1.259793e+00	4.495483e-01
8.700010000000000e-01	1.259792e+00	4.495440e-01
8.720010000000000e-01	1.257023e+00	4.410118e-01
8.720020000000001e-01	1.257021e+00	4.410075e-01
8.745731428571429e-01	1.253538e+00	4.301629e-01
