time	I(R4)
1.126117760543304e-03	3.659015e-02
1.127117760543304e-03	3.523360e-02
1.128117760543304e-03	3.362049e-02
1.129117760543304e-03	3.180844e-02
1.130117760543304e-03	2.988511e-02
1.131117760543304e-03	2.795235e-02
1.132117760543304e-03	2.610688e-02
1.133117760543304e-03	2.442396e-02
1.134117760543304e-03	2.294843e-02
1.135117760543304e-03	2.169360e-02
1.136117760543304e-03	2.064642e-02
1.137117760543303e-03	1.977622e-02
1.138117760543303e-03	1.904447e-02
1.139117760543303e-03	1.841354e-02
1.140117760543303e-03	1.785301e-02
1.141117760543303e-03	1.734276e-02
1.142117760543303e-03	1.687310e-02
1.143117760543303e-03	1.644256e-02
1.144117760543303e-03	1.605460e-02
1.145117760543303e-03	1.571404e-02
1.146117760543303e-03	1.542433e-02
1.147117760543303e-03	1.518583e-02
1.148117760543303e-03	1.499523e-02
1.149117760543302e-03	1.484588e-02
1.150117760543302e-03	1.472892e-02
1.151117760543302e-03	1.463475e-02
1.152117760543302e-03	1.455449e-02
1.153117760543302e-03	1.448118e-02
1.154117760543302e-03	1.441048e-02
1.155117760543302e-03	1.434076e-02
1.156117760543302e-03	1.427266e-02
1.157117760543302e-03	1.420831e-02
1.158117760543302e-03	1.415037e-02
1.159117760543302e-03	1.410123e-02
1.160117760543302e-03	1.406230e-02
1.161117760543301e-03	1.403375e-02
1.162117760543301e-03	1.401450e-02
1.163117760543301e-03	1.400250e-02
1.164117760543301e-03	1.399513e-02
1.166117760543301e-03	1.398431e-02
1.167117760543301e-03	1.397727e-02
1.168117760543301e-03	1.396812e-02
1.169117760543301e-03	1.395714e-02
1.170117760543301e-03	1.394522e-02
1.171117760543301e-03	1.393352e-02
1.172117760543301e-03	1.392320e-02
1.173117760543300e-03	1.391516e-02
1.174117760543300e-03	1.390983e-02
1.175117760543300e-03	1.390717e-02
1.176117760543300e-03	1.390670e-02
1.177117760543300e-03	1.390765e-02
1.178117760543300e-03	1.390915e-02
1.179117760543300e-03	1.391042e-02
1.180117760543300e-03	1.391086e-02
1.181117760543300e-03	1.391020e-02
1.182117760543300e-03	1.390846e-02
1.183117760543300e-03	1.390593e-02
1.184117760543300e-03	1.390304e-02
1.185117760543299e-03	1.390025e-02
1.186117760543299e-03	1.389799e-02
1.187117760543299e-03	1.389652e-02
1.188117760543299e-03	1.389592e-02
1.189117760543299e-03	1.389610e-02
1.190117760543299e-03	1.389684e-02
1.191117760543299e-03	1.389785e-02
1.192117760543299e-03	1.389882e-02
1.193117760543299e-03	1.389952e-02
1.194117760543299e-03	1.389979e-02
1.195117760543299e-03	1.389961e-02
1.196117760543298e-03	1.389904e-02
1.197117760543298e-03	1.389823e-02
1.198117760543298e-03	1.389735e-02
1.199117760543298e-03	1.389657e-02
1.200117760543298e-03	1.389602e-02
1.201117760543298e-03	1.389576e-02
1.202117760543298e-03	1.389580e-02
1.203117760543298e-03	1.389608e-02
1.204117760543298e-03	1.389649e-02
1.205117760543298e-03	1.389692e-02
1.206117760543298e-03	1.389729e-02
1.207117760543298e-03	1.389751e-02
1.208117760543297e-03	1.389756e-02
1.209117760543297e-03	1.389745e-02
1.210117760543297e-03	1.389722e-02
1.211117760543297e-03	1.389692e-02
1.212117760543297e-03	1.389664e-02
1.213117760543297e-03	1.389641e-02
1.214117760543297e-03	1.389629e-02
1.215117760543297e-03	1.389627e-02
1.216117760543297e-03	1.389634e-02
1.217117760543297e-03	1.389649e-02
1.218117760543297e-03	1.389666e-02
1.219117760543297e-03	1.389682e-02
1.220117760543296e-03	1.389694e-02
1.221117760543296e-03	1.389699e-02
1.222117760543296e-03	1.389699e-02
1.223117760543296e-03	1.389692e-02
1.224117760543296e-03	1.389683e-02
1.225117760543296e-03	1.389673e-02
1.226117760543296e-03	1.389664e-02
1.227117760543296e-03	1.389658e-02
1.228117760543296e-03	1.389656e-02
1.229117760543296e-03	1.389657e-02
1.230117760543296e-03	1.389662e-02
1.232117760543295e-03	1.389675e-02
1.233117760543295e-03	1.389680e-02
1.234117760543295e-03	1.389684e-02
1.235117760543295e-03	1.389685e-02
1.236117760543295e-03	1.389684e-02
1.237117760543295e-03	1.389681e-02
1.239117760543295e-03	1.389674e-02
1.240117760543295e-03	1.389671e-02
1.241117760543295e-03	1.389670e-02
1.242117760543295e-03	1.389671e-02
1.243117760543295e-03	1.389672e-02
1.244117760543294e-03	1.389674e-02
1.245117760543294e-03	1.389677e-02
1.246117760543294e-03	1.389679e-02
1.247117760543294e-03	1.389681e-02
1.248117760543294e-03	1.389682e-02
1.249117760543294e-03	1.389682e-02
1.250117760543294e-03	1.389682e-02
1.252117760543294e-03	1.389679e-02
1.253117760543294e-03	1.389679e-02
1.254117760543294e-03	1.389678e-02
1.255117760543294e-03	1.389678e-02
1.256117760543293e-03	1.389678e-02
1.258117760543293e-03	1.389680e-02
1.260117760543293e-03	1.389682e-02
1.261117760543293e-03	1.389683e-02
1.262117760543293e-03	1.389683e-02
1.264117760543293e-03	1.389683e-02
1.267117760543293e-03	1.389683e-02
1.269117760543292e-03	1.389683e-02
1.274117760543292e-03	1.389685e-02
1.276117760543292e-03	1.389685e-02
1.277689189114720e-03	1.389685e-02
1.279260617686149e-03	1.389686e-02
1.280832046257577e-03	1.389686e-02
1.282403474829005e-03	1.389686e-02
1.283974903400434e-03	1.389686e-02
1.285546331971862e-03	1.389687e-02
1.287117760543291e-03	1.389687e-02
1.288546331971862e-03	1.389687e-02
1.289974903400433e-03	1.389687e-02
1.291403474829005e-03	1.389688e-02
1.292832046257576e-03	1.389688e-02
1.294260617686147e-03	1.389688e-02
1.295689189114719e-03	1.389688e-02
1.297117760543290e-03	1.389688e-02
1.300974903400432e-03	1.389689e-02
1.304832046257575e-03	1.389689e-02
1.308689189114718e-03	1.389690e-02
1.312546331971860e-03	1.389690e-02
1.316403474829003e-03	1.389691e-02
1.320260617686145e-03	1.389691e-02
1.324117760543288e-03	1.389691e-02
1.339117760543286e-03	1.389692e-02
1.354117760543285e-03	1.389693e-02
1.369117760543284e-03	1.389694e-02
1.384117760543283e-03	1.389694e-02
1.399117760543281e-03	1.389695e-02
1.414117760543280e-03	1.389695e-02
1.429117760543279e-03	1.389695e-02
1.452689189114706e-03	1.389696e-02
1.476260617686132e-03	1.389696e-02
1.499832046257559e-03	1.389696e-02
1.523403474828985e-03	1.389696e-02
1.546974903400412e-03	1.389696e-02
1.570546331971838e-03	1.389696e-02
1.594117760543265e-03	1.389696e-02
1.617689189114692e-03	1.389696e-02
1.641260617686118e-03	1.389696e-02
1.664832046257545e-03	1.389696e-02
1.688403474828971e-03	1.389696e-02
1.711974903400398e-03	1.389696e-02
1.735546331971825e-03	1.389696e-02
1.759117760543251e-03	1.389696e-02
1.782689189114678e-03	1.389696e-02
1.806260617686104e-03	1.389696e-02
1.829832046257531e-03	1.389696e-02
1.853403474828958e-03	1.389696e-02
1.876974903400384e-03	1.389696e-02
1.900546331971811e-03	1.389696e-02
1.924117760543237e-03	1.389696e-02
1.943117760543236e-03	1.389696e-02
1.966832046257524e-03	1.389696e-02
1.990546331971813e-03	1.389696e-02
2.014260617686101e-03	1.389696e-02
2.037974903400390e-03	1.389696e-02
2.061689189114678e-03	1.389696e-02
2.085403474828967e-03	1.389696e-02
2.109117760543255e-03	1.389696e-02
2.132974903400402e-03	1.389696e-02
2.156832046257547e-03	1.389696e-02
2.180689189114694e-03	1.389696e-02
2.204546331971839e-03	1.389696e-02
2.228403474828985e-03	1.389696e-02
2.252260617686131e-03	1.389696e-02
2.276117760543277e-03	1.389696e-02
2.300403474828995e-03	1.389696e-02
2.324689189114713e-03	1.389696e-02
2.348974903400430e-03	1.389696e-02
2.373260617686147e-03	1.389696e-02
2.397546331971865e-03	1.389696e-02
2.421832046257582e-03	1.389696e-02
2.446117760543300e-03	1.389696e-02
2.470974903400446e-03	1.389696e-02
2.495832046257592e-03	1.389696e-02
2.520689189114739e-03	1.389696e-02
2.545546331971885e-03	1.389696e-02
2.570403474829031e-03	1.389696e-02
2.595260617686177e-03	1.389696e-02
2.620117760543323e-03	1.389696e-02
2.646260617686184e-03	1.389696e-02
2.672403474829044e-03	1.389696e-02
2.698546331971905e-03	1.389696e-02
2.724689189114766e-03	1.389696e-02
2.750832046257626e-03	1.389696e-02
2.776974903400487e-03	1.389696e-02
2.803117760543347e-03	1.389696e-02
2.826403474829065e-03	1.389696e-02
2.849689189114782e-03	1.389696e-02
2.872974903400500e-03	1.389696e-02
2.896260617686217e-03	1.389696e-02
2.919546331971934e-03	1.389696e-02
2.942832046257652e-03	1.389696e-02
2.966117760543369e-03	1.389696e-02
2.967117760543369e-03	1.389696e-02
3.000000000000000e-03	1.389696e-02
3.000100000000000e-03	1.389717e-02
3.000300000000000e-03	1.389863e-02
3.000700000000000e-03	1.390902e-02
3.001346385742803e-03	1.395686e-02
3.002302219720341e-03	1.410808e-02
3.003302219720341e-03	1.437786e-02
3.004302219720341e-03	1.475804e-02
3.005302219720341e-03	1.520779e-02
3.006302219720342e-03	1.566328e-02
3.007302219720342e-03	1.605741e-02
3.008302219720342e-03	1.633860e-02
3.009302219720342e-03	1.648474e-02
3.010302219720342e-03	1.650623e-02
3.011302219720342e-03	1.643924e-02
3.012302219720342e-03	1.633326e-02
3.013302219720342e-03	1.623738e-02
3.014302219720343e-03	1.618923e-02
3.015302219720343e-03	1.620835e-02
3.016302219720343e-03	1.629433e-02
3.017302219720343e-03	1.642948e-02
3.018302219720343e-03	1.658499e-02
3.019302219720343e-03	1.672934e-02
3.020302219720343e-03	1.683666e-02
3.021302219720343e-03	1.689285e-02
3.022302219720344e-03	1.689782e-02
3.023302219720344e-03	1.686375e-02
3.024302219720344e-03	1.681034e-02
3.025302219720344e-03	1.675892e-02
3.026302219720344e-03	1.672705e-02
3.027302219720344e-03	1.672486e-02
3.028302219720344e-03	1.675357e-02
3.029302219720345e-03	1.680642e-02
3.030302219720345e-03	1.687127e-02
3.031302219720345e-03	1.693431e-02
3.032302219720345e-03	1.698376e-02
3.033302219720345e-03	1.701265e-02
3.034302219720345e-03	1.701999e-02
3.036302219720345e-03	1.699157e-02
3.038302219720346e-03	1.696292e-02
3.039302219720346e-03	1.696560e-02
3.041302219720346e-03	1.700958e-02
3.044302219720347e-03	1.710336e-02
3.046302219720347e-03	1.713137e-02
3.049302219720347e-03	1.712903e-02
3.052302219720348e-03	1.715157e-02
3.053587934006062e-03	1.718044e-02
3.054873648291777e-03	1.720545e-02
3.056159362577491e-03	1.722661e-02
3.057445076863205e-03	1.724392e-02
3.058730791148920e-03	1.725737e-02
3.060016505434634e-03	1.726697e-02
3.061302219720349e-03	1.727271e-02
3.062730791148920e-03	1.728955e-02
3.064159362577492e-03	1.730664e-02
3.065587934006064e-03	1.732399e-02
3.067016505434635e-03	1.734160e-02
3.068445076863207e-03	1.735948e-02
3.069873648291779e-03	1.737761e-02
3.071302219720350e-03	1.739600e-02
3.075401902617443e-03	1.744194e-02
3.079501585514536e-03	1.748817e-02
3.083601268411629e-03	1.753471e-02
3.087700951308722e-03	1.758154e-02
3.091800634205815e-03	1.762868e-02
3.095900317102907e-03	1.767610e-02
3.100000000000000e-03	1.772383e-02
3.100100000000000e-03	1.772473e-02
3.100300000000000e-03	1.772496e-02
3.100700000000000e-03	1.771463e-02
3.101346406507548e-03	1.765498e-02
3.102303315149226e-03	1.746311e-02
3.103303315149226e-03	1.713552e-02
3.104303315149226e-03	1.670442e-02
3.105303315149226e-03	1.623407e-02
3.106303315149227e-03	1.579709e-02
3.107303315149227e-03	1.545289e-02
3.108303315149227e-03	1.523590e-02
3.109280613191221e-03	1.515561e-02
3.110280613191221e-03	1.518935e-02
3.111280613191221e-03	1.529852e-02
3.112280613191221e-03	1.543234e-02
3.113280613191221e-03	1.554173e-02
3.114263663960884e-03	1.559012e-02
3.115263663960885e-03	1.556424e-02
3.116263663960885e-03	1.546990e-02
3.117263663960885e-03	1.533026e-02
3.118263663960885e-03	1.517736e-02
3.119263663960885e-03	1.504294e-02
3.120263663960885e-03	1.495119e-02
3.121263663960885e-03	1.491437e-02
3.122263663960886e-03	1.493146e-02
3.123263663960886e-03	1.498978e-02
3.124263663960886e-03	1.506887e-02
3.125263663960886e-03	1.514596e-02
3.126263663960886e-03	1.520149e-02
3.127263663960886e-03	1.522346e-02
3.128263663960886e-03	1.520943e-02
3.129263663960886e-03	1.516593e-02
3.130263663960887e-03	1.510574e-02
3.131263663960887e-03	1.504408e-02
3.132263663960887e-03	1.499474e-02
3.133263663960887e-03	1.496711e-02
3.134263663960887e-03	1.496463e-02
3.135263663960887e-03	1.498460e-02
3.136263663960887e-03	1.501956e-02
3.137263663960888e-03	1.505940e-02
3.138263663960888e-03	1.509406e-02
3.139263663960888e-03	1.511587e-02
3.140263663960888e-03	1.512104e-02
3.141263663960888e-03	1.511017e-02
3.142263663960888e-03	1.508755e-02
3.143263663960888e-03	1.505970e-02
3.144263663960888e-03	1.503361e-02
3.145263663960889e-03	1.501503e-02
3.146263663960889e-03	1.500733e-02
3.147263663960889e-03	1.501098e-02
3.148263663960889e-03	1.502379e-02
3.149263663960889e-03	1.504171e-02
3.150263663960889e-03	1.505995e-02
3.151263663960889e-03	1.507422e-02
3.152263663960890e-03	1.508163e-02
3.153263663960890e-03	1.508123e-02
3.154263663960890e-03	1.507401e-02
3.155263663960890e-03	1.506242e-02
3.156263663960890e-03	1.504965e-02
3.157263663960890e-03	1.503878e-02
3.158263663960890e-03	1.503212e-02
3.159263663960890e-03	1.503070e-02
3.160263663960891e-03	1.503424e-02
3.161263663960891e-03	1.504135e-02
3.162263663960891e-03	1.504997e-02
3.163263663960891e-03	1.505791e-02
3.164263663960891e-03	1.506341e-02
3.165263663960891e-03	1.506547e-02
3.166263663960891e-03	1.506401e-02
3.167263663960891e-03	1.505977e-02
3.168263663960892e-03	1.505406e-02
3.169263663960892e-03	1.504838e-02
3.170263663960892e-03	1.504403e-02
3.171263663960892e-03	1.504187e-02
3.172263663960892e-03	1.504215e-02
3.173263663960892e-03	1.504452e-02
3.174263663960892e-03	1.504819e-02
3.175263663960893e-03	1.505216e-02
3.176263663960893e-03	1.505547e-02
3.177263663960893e-03	1.505743e-02
3.178263663960893e-03	1.505775e-02
3.179263663960893e-03	1.505653e-02
3.180263663960893e-03	1.505424e-02
3.181263663960893e-03	1.505154e-02
3.182263663960893e-03	1.504910e-02
3.183263663960894e-03	1.504745e-02
3.184263663960894e-03	1.504689e-02
3.185263663960894e-03	1.504742e-02
3.186263663960894e-03	1.504880e-02
3.187263663960894e-03	1.505060e-02
3.188263663960894e-03	1.505236e-02
3.189263663960894e-03	1.505368e-02
3.190263663960895e-03	1.505430e-02
3.191263663960895e-03	1.505416e-02
3.192263663960895e-03	1.505337e-02
3.193263663960895e-03	1.505221e-02
3.194263663960895e-03	1.505098e-02
3.195263663960895e-03	1.504997e-02
3.196263663960895e-03	1.504940e-02
3.197263663960895e-03	1.504934e-02
3.198263663960896e-03	1.504975e-02
3.199263663960896e-03	1.505049e-02
3.200263663960896e-03	1.505134e-02
3.201263663960896e-03	1.505209e-02
3.202263663960896e-03	1.505258e-02
3.203263663960896e-03	1.505273e-02
3.204263663960896e-03	1.505254e-02
3.205263663960897e-03	1.505210e-02
3.206263663960897e-03	1.505154e-02
3.207263663960897e-03	1.505100e-02
3.208263663960897e-03	1.505060e-02
3.209263663960897e-03	1.505043e-02
3.210263663960897e-03	1.505049e-02
3.211263663960897e-03	1.505075e-02
3.212263663960897e-03	1.505112e-02
3.213263663960898e-03	1.505150e-02
3.214263663960898e-03	1.505181e-02
3.215263663960898e-03	1.505198e-02
3.216263663960898e-03	1.505199e-02
3.217263663960898e-03	1.505185e-02
3.218263663960898e-03	1.505162e-02
3.219263663960898e-03	1.505136e-02
3.220263663960899e-03	1.505113e-02
3.221263663960899e-03	1.505098e-02
3.222263663960899e-03	1.505095e-02
3.223263663960899e-03	1.505101e-02
3.224263663960899e-03	1.505116e-02
3.225263663960899e-03	1.505134e-02
3.226263663960899e-03	1.505151e-02
3.227263663960899e-03	1.505163e-02
3.228263663960900e-03	1.505168e-02
3.229263663960900e-03	1.505165e-02
3.230263663960900e-03	1.505157e-02
3.232263663960900e-03	1.505134e-02
3.233263663960900e-03	1.505124e-02
3.234263663960900e-03	1.505120e-02
3.235263663960901e-03	1.505120e-02
3.236263663960901e-03	1.505125e-02
3.237263663960901e-03	1.505132e-02
3.238263663960901e-03	1.505140e-02
3.239263663960901e-03	1.505148e-02
3.240263663960901e-03	1.505152e-02
3.241263663960901e-03	1.505153e-02
3.242263663960901e-03	1.505151e-02
3.243263663960902e-03	1.505146e-02
3.244263663960902e-03	1.505141e-02
3.245263663960902e-03	1.505136e-02
3.246263663960902e-03	1.505132e-02
3.247263663960902e-03	1.505131e-02
3.248263663960902e-03	1.505132e-02
3.249263663960902e-03	1.505135e-02
3.251263663960903e-03	1.505142e-02
3.252263663960903e-03	1.505145e-02
3.253263663960903e-03	1.505147e-02
3.254263663960903e-03	1.505147e-02
3.255263663960903e-03	1.505145e-02
3.257263663960903e-03	1.505140e-02
3.258263663960904e-03	1.505138e-02
3.259263663960904e-03	1.505137e-02
3.260263663960904e-03	1.505137e-02
3.261263663960904e-03	1.505138e-02
3.262263663960904e-03	1.505139e-02
3.264263663960904e-03	1.505143e-02
3.265263663960905e-03	1.505144e-02
3.266263663960905e-03	1.505144e-02
3.267263663960905e-03	1.505144e-02
3.268263663960905e-03	1.505143e-02
3.270263663960905e-03	1.505141e-02
3.271263663960905e-03	1.505140e-02
3.272263663960905e-03	1.505140e-02
3.273263663960906e-03	1.505140e-02
3.274263663960906e-03	1.505140e-02
3.277263663960906e-03	1.505143e-02
3.278263663960906e-03	1.505143e-02
3.279263663960906e-03	1.505143e-02
3.280263663960906e-03	1.505143e-02
3.283263663960907e-03	1.505142e-02
3.284263663960907e-03	1.505141e-02
3.285263663960907e-03	1.505141e-02
3.287263663960907e-03	1.505142e-02
3.290263663960908e-03	1.505143e-02
3.292263663960908e-03	1.505143e-02
3.293120806818051e-03	1.505143e-02
3.293977949675194e-03	1.505143e-02
3.294835092532337e-03	1.505143e-02
3.295692235389480e-03	1.505142e-02
3.296549378246623e-03	1.505142e-02
3.297406521103766e-03	1.505142e-02
3.298263663960909e-03	1.505142e-02
3.299406521103766e-03	1.505143e-02
3.300549378246624e-03	1.505143e-02
3.301692235389481e-03	1.505143e-02
3.302835092532338e-03	1.505143e-02
3.303977949675195e-03	1.505143e-02
3.305120806818053e-03	1.505143e-02
3.306263663960910e-03	1.505143e-02
3.307692235389481e-03	1.505143e-02
3.309120806818053e-03	1.505143e-02
3.310549378246625e-03	1.505143e-02
3.311977949675196e-03	1.505143e-02
3.313406521103768e-03	1.505143e-02
3.314835092532340e-03	1.505143e-02
3.316263663960911e-03	1.505143e-02
3.318835092532340e-03	1.505143e-02
3.321406521103769e-03	1.505143e-02
3.323977949675198e-03	1.505143e-02
3.326549378246627e-03	1.505143e-02
3.329120806818056e-03	1.505143e-02
3.331692235389485e-03	1.505143e-02
3.334263663960914e-03	1.505143e-02
3.357977949675202e-03	1.505144e-02
3.381692235389491e-03	1.505144e-02
3.405406521103780e-03	1.505144e-02
3.429120806818069e-03	1.505144e-02
3.452835092532358e-03	1.505144e-02
3.476549378246647e-03	1.505145e-02
3.500263663960936e-03	1.505144e-02
3.524263663960939e-03	1.505145e-02
3.548263663960942e-03	1.505145e-02
3.572263663960945e-03	1.505145e-02
3.596263663960948e-03	1.505145e-02
3.620263663960952e-03	1.505145e-02
3.644263663960955e-03	1.505145e-02
3.668263663960958e-03	1.505145e-02
3.692692235389533e-03	1.505145e-02
3.717120806818108e-03	1.505145e-02
3.741549378246682e-03	1.505145e-02
3.765977949675257e-03	1.505145e-02
3.790406521103832e-03	1.505145e-02
3.814835092532406e-03	1.505145e-02
3.839263663960981e-03	1.505145e-02
3.859977949675269e-03	1.505145e-02
3.880692235389557e-03	1.505145e-02
3.901406521103846e-03	1.505145e-02
3.922120806818134e-03	1.505145e-02
3.942835092532423e-03	1.505145e-02
3.963549378246711e-03	1.505145e-02
3.984263663961000e-03	1.505145e-02
3.985263663961000e-03	1.505145e-02
4.011692235389575e-03	1.505145e-02
4.038120806818150e-03	1.505145e-02
4.064549378246725e-03	1.505145e-02
4.090977949675300e-03	1.505145e-02
4.117406521103875e-03	1.505145e-02
4.143835092532450e-03	1.505145e-02
4.170263663961025e-03	1.505145e-02
4.199549378246742e-03	1.505145e-02
4.228835092532461e-03	1.505145e-02
4.258120806818179e-03	1.505145e-02
4.287406521103898e-03	1.505145e-02
4.316692235389615e-03	1.505145e-02
4.345977949675334e-03	1.505145e-02
4.375263663961052e-03	1.505145e-02
4.410120806818199e-03	1.505145e-02
4.444977949675347e-03	1.505145e-02
4.479835092532494e-03	1.505145e-02
4.514692235389642e-03	1.505145e-02
4.549549378246790e-03	1.505145e-02
4.584406521103937e-03	1.505145e-02
4.619263663961084e-03	1.505145e-02
4.666263663961090e-03	1.505145e-02
