Freq.	V(y)/V(x)
1.38038426460289e-01	(6.16740592324029e+01dB,8.92774588461261e+01°)
1.39101986879806e-01	(6.16074034097270e+01dB,8.92831506453098e+01°)
1.40173741834677e-01	(6.15407474219646e+01dB,8.92888002331993e+01°)
1.41253754462276e-01	(6.14740912716312e+01dB,8.92944079421739e+01°)
1.42342088386435e-01	(6.14074349612033e+01dB,8.92999741021264e+01°)
1.43438807721197e-01	(6.13407784931203e+01dB,8.93054990405677e+01°)
1.44543977074593e-01	(6.12741218697844e+01dB,8.93109830826377e+01°)
1.45657661552446e-01	(6.12074650935612e+01dB,8.93164265509555e+01°)
1.46779926762207e-01	(6.11408081667803e+01dB,8.93218297658383e+01°)
1.47910838816821e-01	(6.10741510917359e+01dB,8.93271930452805e+01°)
1.49050464338620e-01	(6.10074938706870e+01dB,8.93325167047903e+01°)
1.50198870463249e-01	(6.09408365058587e+01dB,8.93378010577305e+01°)
1.51356124843621e-01	(6.08741789994419e+01dB,8.93430464149542e+01°)
1.52522295653902e-01	(6.08075213535942e+01dB,8.93482530851959e+01°)
1.53697451593528e-01	(6.07408635704406e+01dB,8.93534213749061e+01°)
1.54881661891249e-01	(6.06742056520736e+01dB,8.93585515881468e+01°)
1.56074996309212e-01	(6.06075476005539e+01dB,8.93636440268061e+01°)
1.57277525147067e-01	(6.05408894179107e+01dB,8.93686989907082e+01°)
1.58489319246112e-01	(6.04742311061424e+01dB,8.93737167771938e+01°)
1.59710449993461e-01	(6.04075726672173e+01dB,8.93786976816798e+01°)
1.60940989326254e-01	(6.03409141030733e+01dB,8.93836419972802e+01°)
1.62181009735894e-01	(6.02742554156192e+01dB,8.93885500149562e+01°)
1.63430584272314e-01	(6.02075966067343e+01dB,8.93934220235940e+01°)
1.64689786548288e-01	(6.01409376782698e+01dB,8.93982583099628e+01°)
1.65958690743757e-01	(6.00742786320486e+01dB,8.94030591586738e+01°)
1.67237371610209e-01	(6.00076194698655e+01dB,8.94078248523073e+01°)
1.68525904475076e-01	(5.99409601934886e+01dB,8.94125556713561e+01°)
1.69824365246175e-01	(5.98743008046587e+01dB,8.94172518942844e+01°)
1.71132830416179e-01	(5.98076413050901e+01dB,8.94219137974966e+01°)
1.72451377067121e-01	(5.97409816964713e+01dB,8.94265416554058e+01°)
1.73780082874938e-01	(5.96743219804649e+01dB,8.94311357404014e+01°)
1.75119026114047e-01	(5.96076621587084e+01dB,8.94356963229512e+01°)
1.76468285661951e-01	(5.95410022328140e+01dB,8.94402236714450e+01°)
1.77827941003893e-01	(5.94743422043699e+01dB,8.94447180524284e+01°)
1.79198072237534e-01	(5.94076820749398e+01dB,8.94491797304101e+01°)
1.80578760077673e-01	(5.93410218460636e+01dB,8.94536089680540e+01°)
1.81970085860999e-01	(5.92743615192580e+01dB,8.94580060261059e+01°)
1.83372131550889e-01	(5.92077010960167e+01dB,8.94623711633801e+01°)
1.84784979742230e-01	(5.91410405778103e+01dB,8.94667046368509e+01°)
1.86208713666288e-01	(5.90743799660872e+01dB,8.94710067016473e+01°)
1.87643417195610e-01	(5.90077192622740e+01dB,8.94752776109685e+01°)
1.89089174848965e-01	(5.89410584677752e+01dB,8.94795176162622e+01°)
1.90546071796326e-01	(5.88743975839744e+01dB,8.94837269671695e+01°)
1.92014193863881e-01	(5.88077366122340e+01dB,8.94879059114625e+01°)
1.93493627539096e-01	(5.87410755538954e+01dB,8.94920546951813e+01°)
1.94984459975806e-01	(5.86744144102800e+01dB,8.94961735625457e+01°)
1.96486778999348e-01	(5.86077531826889e+01dB,8.95002627560882e+01°)
1.98000673111740e-01	(5.85410918724034e+01dB,8.95043225165000e+01°)
1.99526231496889e-01	(5.84744304806856e+01dB,8.95083530827930e+01°)
2.01063544025850e-01	(5.84077690087781e+01dB,8.95123546923488e+01°)
2.02612701262116e-01	(5.83411074579046e+01dB,8.95163275806380e+01°)
2.04173794466954e-01	(5.82744458292707e+01dB,8.95202719816723e+01°)
2.05746915604785e-01	(5.82077841240629e+01dB,8.95241881276380e+01°)
2.07332157348597e-01	(5.81411223434502e+01dB,8.95280762490494e+01°)
2.08929613085405e-01	(5.80744604885841e+01dB,8.95319365749344e+01°)
2.10539376921756e-01	(5.80077985605976e+01dB,8.95357693324867e+01°)
2.12161543689270e-01	(5.79411365606075e+01dB,8.95395747474542e+01°)
2.13796208950225e-01	(5.78744744897132e+01dB,8.95433530438031e+01°)
2.15443469003190e-01	(5.78078123489974e+01dB,8.95471044440484e+01°)
2.17103420888697e-01	(5.77411501395263e+01dB,8.95508291690791e+01°)
2.18776162394957e-01	(5.76744878623503e+01dB,8.95545274381645e+01°)
2.20461792063620e-01	(5.76078255185032e+01dB,8.95581994690961e+01°)
2.22160409195583e-01	(5.75411631090037e+01dB,8.95618454780920e+01°)
2.23872113856835e-01	(5.74745006348548e+01dB,8.95654656798090e+01°)
2.25597006884359e-01	(5.74078380970440e+01dB,8.95690602874294e+01°)
2.27335189892065e-01	(5.73411754965443e+01dB,8.95726295125656e+01°)
2.29086765276779e-01	(5.72745128343136e+01dB,8.95761735654463e+01°)
2.30851836224278e-01	(5.72078501112954e+01dB,8.95796926547160e+01°)
2.32630506715364e-01	(5.71411873284188e+01dB,8.95831869876359e+01°)
2.34422881531994e-01	(5.70745244865989e+01dB,8.95866567699123e+01°)
2.36229066263448e-01	(5.70078615867365e+01dB,8.95901022058646e+01°)
2.38049167312553e-01	(5.69411986297197e+01dB,8.95935234984337e+01°)
2.39883291901951e-01	(5.68745356164221e+01dB,8.95969208490201e+01°)
2.41731548080412e-01	(5.68078725477045e+01dB,8.96002944576896e+01°)
2.43594044729204e-01	(5.67412094244146e+01dB,8.96036445231332e+01°)
2.45470891568505e-01	(5.66745462473874e+01dB,8.96069712426017e+01°)
2.47362199163864e-01	(5.66078830174450e+01dB,8.96102748120230e+01°)
2.49268078932720e-01	(5.65412197353969e+01dB,8.96135554258917e+01°)
2.51188643150960e-01	(5.64745564020409e+01dB,8.96168132774251e+01°)
2.53124004959538e-01	(5.64078930181620e+01dB,8.96200485584504e+01°)
2.55074278371138e-01	(5.63412295845342e+01dB,8.96232614594886e+01°)
2.57039578276888e-01	(5.62745661019186e+01dB,8.96264521697424e+01°)
2.59020020453134e-01	(5.62079025710658e+01dB,8.96296208771407e+01°)
2.61015721568256e-01	(5.61412389927144e+01dB,8.96327677682584e+01°)
2.63026799189540e-01	(5.60745753675923e+01dB,8.96358930284249e+01°)
2.65053371790110e-01	(5.60079116964161e+01dB,8.96389968416740e+01°)
2.67095558755901e-01	(5.59412479798912e+01dB,8.96420793907990e+01°)
2.69153480392694e-01	(5.58745842187131e+01dB,8.96451408573322e+01°)
2.71227257933205e-01	(5.58079204135661e+01dB,8.96481814215494e+01°)
2.73317013544226e-01	(5.57412565651248e+01dB,8.96512012625574e+01°)
2.75422870333819e-01	(5.56745926740529e+01dB,8.96542005581529e+01°)
2.77544952358573e-01	(5.56079287410043e+01dB,8.96571794849938e+01°)
2.79683384630910e-01	(5.55412647666233e+01dB,8.96601382184876e+01°)
2.81838293126448e-01	(5.54746007515442e+01dB,8.96630769329399e+01°)
2.84009804791424e-01	(5.54079366963917e+01dB,8.96659958013435e+01°)
2.86198047550173e-01	(5.53412726017810e+01dB,8.96688949956519e+01°)
2.88403150312663e-01	(5.52746084683185e+01dB,8.96717746866110e+01°)
2.90625242982089e-01	(5.52079442966008e+01dB,8.96746350437877e+01°)
2.92864456462526e-01	(5.51412800872156e+01dB,8.96774762356615e+01°)
2.95120922666641e-01	(5.50746158407423e+01dB,8.96802984295522e+01°)
2.97394774523463e-01	(5.50079515577508e+01dB,8.96831017916357e+01°)
2.99686145986215e-01	(5.49412872388029e+01dB,8.96858864870710e+01°)
3.01995172040205e-01	(5.48746228844517e+01dB,8.96886526798460e+01°)
3.04321988710775e-01	(5.48079584952420e+01dB,8.96914005328804e+01°)
3.06666733071321e-01	(5.47412940717105e+01dB,8.96941302079702e+01°)
3.09029543251362e-01	(5.46746296143858e+01dB,8.96968418659194e+01°)
3.11410558444679e-01	(5.46079651237882e+01dB,8.96995356664321e+01°)
3.13809918917516e-01	(5.45413006004307e+01dB,8.97022117681505e+01°)
3.16227766016841e-01	(5.44746360448182e+01dB,8.97048703286968e+01°)
3.18664242178676e-01	(5.44079714574482e+01dB,8.97075115046315e+01°)
3.21119490936486e-01	(5.43413068388105e+01dB,8.97101354515320e+01°)
3.23593656929632e-01	(5.42746421893876e+01dB,8.97127423239142e+01°)
3.26086885911897e-01	(5.42079775096550e+01dB,8.97153322753598e+01°)
3.28599324760069e-01	(5.41413128000807e+01dB,8.97179054584023e+01°)
3.31131121482595e-01	(5.40746480611260e+01dB,8.97204620245453e+01°)
3.33682425228298e-01	(5.40079832932451e+01dB,8.97230021244072e+01°)
3.36253386295166e-01	(5.39413184968853e+01dB,8.97255259075973e+01°)
3.38844156139206e-01	(5.38746536724873e+01dB,8.97280335227344e+01°)
3.41454887383364e-01	(5.38079888204853e+01dB,8.97305251175388e+01°)
3.44085733826517e-01	(5.37413239413067e+01dB,8.97330008387689e+01°)
3.46736850452536e-01	(5.36746590353728e+01dB,8.97354608322158e+01°)
3.49408393439410e-01	(5.36079941030986e+01dB,8.97379052427559e+01°)
3.52100520168456e-01	(5.35413291448925e+01dB,8.97403342144076e+01°)
3.54813389233580e-01	(5.34746641611572e+01dB,8.97427478902142e+01°)
3.57547160450625e-01	(5.34079991522893e+01dB,8.97451464123341e+01°)
3.60301994866789e-01	(5.33413341186792e+01dB,8.97475299220243e+01°)
3.63078054770106e-01	(5.32746690607119e+01dB,8.97498985597405e+01°)
3.65875503699008e-01	(5.32080039787665e+01dB,8.97522524649345e+01°)
3.68694506451962e-01	(5.31413388732162e+01dB,8.97545917762456e+01°)
3.71535229097177e-01	(5.30746737444290e+01dB,8.97569166315161e+01°)
3.74397838982386e-01	(5.30080085927672e+01dB,8.97592271676221e+01°)
3.77282504744704e-01	(5.29413434185878e+01dB,8.97615235206994e+01°)
3.80189396320566e-01	(5.28746782222424e+01dB,8.97638058259776e+01°)
3.83118684955733e-01	(5.28080130040776e+01dB,8.97660742178912e+01°)
3.86070543215386e-01	(5.27413477644345e+01dB,8.97683288300634e+01°)
3.89045144994285e-01	(5.26746825036496e+01dB,8.97705697952997e+01°)
3.92042665527020e-01	(5.26080172220541e+01dB,8.97727972455690e+01°)
3.95063281398329e-01	(5.25413519199742e+01dB,8.97750113120805e+01°)
3.98107170553502e-01	(5.24746865977315e+01dB,8.97772121252546e+01°)
4.01174512308867e-01	(5.24080212556430e+01dB,8.97793998147353e+01°)
4.04265487362349e-01	(5.23413558940206e+01dB,8.97815745093466e+01°)
4.07380277804118e-01	(5.22746905131717e+01dB,8.97837363372132e+01°)
4.10519067127313e-01	(5.22080251133996e+01dB,8.97858854256798e+01°)
4.13682040238856e-01	(5.21413596950025e+01dB,8.97880219013000e+01°)
4.16869383470341e-01	(5.20746942582749e+01dB,8.97901458899319e+01°)
4.20081284589012e-01	(5.20080288035062e+01dB,8.97922575166988e+01°)
4.23317932808826e-01	(5.19413633309823e+01dB,8.97943569059366e+01°)
4.26579518801598e-01	(5.18746978409845e+01dB,8.97964441813698e+01°)
4.29866234708233e-01	(5.18080323337899e+01dB,8.97985194658874e+01°)
4.33178274150047e-01	(5.17413668096717e+01dB,8.98005828817828e+01°)
4.36515832240172e-01	(5.16747012688994e+01dB,8.98026345505531e+01°)
4.39879105595049e-01	(5.16080357117380e+01dB,8.98046745930815e+01°)
4.43268292346015e-01	(5.15413701384493e+01dB,8.98067031295080e+01°)
4.46683592150969e-01	(5.14747045492905e+01dB,8.98087202793366e+01°)
4.50125206206140e-01	(5.14080389445157e+01dB,8.98107261613847e+01°)
4.53593337257934e-01	(5.13413733243753e+01dB,8.98127208937936e+01°)
4.57088189614881e-01	(5.12747076891155e+01dB,8.98147045940780e+01°)
4.60609969159672e-01	(5.12080420389796e+01dB,8.98166773790745e+01°)
4.64158883361284e-01	(5.11413763742072e+01dB,8.98186393650002e+01°)
4.67735141287205e-01	(5.10747106950342e+01dB,8.98205906673970e+01°)
4.71338953615747e-01	(5.10080450016933e+01dB,8.98225314012480e+01°)
4.74970532648462e-01	(5.09413792944140e+01dB,8.98244616808356e+01°)
4.78630092322645e-01	(5.08747135734222e+01dB,8.98263816198792e+01°)
4.82317848223938e-01	(5.08080478389408e+01dB,8.98282913314616e+01°)
4.86034017599029e-01	(5.07413820911895e+01dB,8.98301909280790e+01°)
4.89778819368453e-01	(5.06747163303847e+01dB,8.98320805216341e+01°)
4.93552474139488e-01	(5.06080505567400e+01dB,8.98339602234278e+01°)
4.97355204219147e-01	(5.05413847704657e+01dB,8.98358301441842e+01°)
5.01187233627280e-01	(5.04747189717694e+01dB,8.98376903940479e+01°)
5.05048788109766e-01	(5.04080531608555e+01dB,8.98395410825990e+01°)
5.08940095151816e-01	(5.03413873379257e+01dB,8.98413823188678e+01°)
5.12861383991372e-01	(5.02747215031788e+01dB,8.98432142112860e+01°)
5.16812885632611e-01	(5.02080556568109e+01dB,8.98450368677857e+01°)
5.20794832859554e-01	(5.01413897990151e+01dB,8.98468503957220e+01°)
5.24807460249781e-01	(5.00747239299821e+01dB,8.98486549019147e+01°)
5.28851004188246e-01	(5.00080580499000e+01dB,8.98504504926725e+01°)
5.32925702881209e-01	(4.99413921589540e+01dB,8.98522372737543e+01°)
5.37031796370261e-01	(4.98747262573269e+01dB,8.98540153504289e+01°)
5.41169526546472e-01	(4.98080603451990e+01dB,8.98557848274090e+01°)
5.45339137164636e-01	(4.97413944227481e+01dB,8.98575458089691e+01°)
5.49540873857633e-01	(4.96747284901495e+01dB,8.98592983988003e+01°)
5.53774984150898e-01	(4.96080625475762e+01dB,8.98610427001699e+01°)
5.58041717477005e-01	(4.95413965951989e+01dB,8.98627788158046e+01°)
5.62341325190358e-01	(4.94747306331859e+01dB,8.98645068479828e+01°)
5.66674060582000e-01	(4.94080646617031e+01dB,8.98662268985105e+01°)
5.71040178894536e-01	(4.93413986809145e+01dB,8.98679390686863e+01°)
5.75439937337166e-01	(4.92747326909815e+01dB,8.98696434593859e+01°)
5.79873595100840e-01	(4.92080666920640e+01dB,8.98713401709999e+01°)
5.84341413373527e-01	(4.91414006843187e+01dB,8.98730293034797e+01°)
5.88843655355598e-01	(4.90747346679014e+01dB,8.98747109563285e+01°)
5.93380586275337e-01	(4.90080686429651e+01dB,8.98763852285969e+01°)
5.97952473404561e-01	(4.89414026096611e+01dB,8.98780522189152e+01°)
6.02559586074367e-01	(4.88747365681385e+01dB,8.98797120255007e+01°)
6.07202195690998e-01	(4.88080705185448e+01dB,8.98813647461078e+01°)
6.11880575751832e-01	(4.87414044610253e+01dB,8.98830104780845e+01°)
6.16595001861492e-01	(4.86747383957235e+01dB,8.98846493184031e+01°)
6.21345751748086e-01	(4.86080723227811e+01dB,8.98862813635748e+01°)
6.26133105279563e-01	(4.85414062423382e+01dB,8.98879067097608e+01°)
6.30957344480203e-01	(4.84747401545328e+01dB,8.98895254527000e+01°)
6.35818753547233e-01	(4.84080740595012e+01dB,8.98911376877338e+01°)
6.40717618867564e-01	(4.83414079573782e+01dB,8.98927435098577e+01°)
6.45654229034666e-01	(4.82747418482969e+01dB,8.98943430136597e+01°)
6.50628874865568e-01	(4.82080757323885e+01dB,8.98959362933456e+01°)
6.55641849417990e-01	(4.81414096097830e+01dB,8.98975234427929e+01°)
6.60693448007607e-01	(4.80747434806085e+01dB,8.98991045554864e+01°)
6.65783968225447e-01	(4.80080773449917e+01dB,8.99006797245551e+01°)
6.70913709955423e-01	(4.79414112030576e+01dB,8.99022490428161e+01°)
6.76082975391993e-01	(4.78747450549300e+01dB,8.99038126026975e+01°)
6.81292069057973e-01	(4.78080789007310e+01dB,8.99053704963040e+01°)
6.86541297822467e-01	(4.77414127405814e+01dB,8.99069228154157e+01°)
6.91830970918948e-01	(4.76747465746006e+01dB,8.99084696514682e+01°)
6.97161399963479e-01	(4.76080804029065e+01dB,8.99100110955798e+01°)
7.02532898973064e-01	(4.75414142256156e+01dB,8.99115472385695e+01°)
7.07945784384150e-01	(4.74747480428436e+01dB,8.99130781709056e+01°)
7.13400375071269e-01	(4.74080818547042e+01dB,8.99146039827951e+01°)
7.18896992365820e-01	(4.73414156613103e+01dB,8.99161247641058e+01°)
7.24435960075003e-01	(4.72747494627734e+01dB,8.99176406044304e+01°)
7.30017604500891e-01	(4.72080832592037e+01dB,8.99191515930615e+01°)
7.35642254459654e-01	(4.71414170507104e+01dB,8.99206578190123e+01°)
7.41310241300931e-01	(4.70747508374016e+01dB,8.99221593710072e+01°)
7.47021898927345e-01	(4.70080846193840e+01dB,8.99236563375025e+01°)
7.52777563814180e-01	(4.69414183967633e+01dB,8.99251488066806e+01°)
7.58577575029198e-01	(4.68747521696442e+01dB,8.99266368664610e+01°)
7.64422274252614e-01	(4.68080859381303e+01dB,8.99281206045063e+01°)
7.70312005797229e-01	(4.67414197023240e+01dB,8.99296001082099e+01°)
7.76247116628706e-01	(4.66747534623270e+01dB,8.99310754647391e+01°)
7.82227956386017e-01	(4.66080872182396e+01dB,8.99325467609999e+01°)
7.88254877402036e-01	(4.65414209701617e+01dB,8.99340140836642e+01°)
7.94328234724296e-01	(4.64747547181917e+01dB,8.99354775191716e+01°)
8.00448386135907e-01	(4.64080884624274e+01dB,8.99369371537280e+01°)
8.06615692176629e-01	(4.63414222029655e+01dB,8.99383930733286e+01°)
8.12830516164115e-01	(4.62747559399022e+01dB,8.99398453637237e+01°)
8.19093224215313e-01	(4.62080896733325e+01dB,8.99412941104713e+01°)
8.25404185268034e-01	(4.61414234033506e+01dB,8.99427393989146e+01°)
8.31763771102687e-01	(4.60747571300500e+01dB,8.99441813142030e+01°)
8.38172356364178e-01	(4.60080908535234e+01dB,8.99456199412668e+01°)
8.44630318583985e-01	(4.59414245738628e+01dB,8.99470553648565e+01°)
8.51138038202393e-01	(4.58747582911595e+01dB,8.99484876695270e+01°)
8.57695898590911e-01	(4.58080920055037e+01dB,8.99499169396570e+01°)
8.64304286074853e-01	(4.57414257169853e+01dB,8.99513432594549e+01°)
8.70963589956098e-01	(4.56747594256934e+01dB,8.99527667129251e+01°)
8.77674202536023e-01	(4.56080931317165e+01dB,8.99541873839305e+01°)
8.84436519138617e-01	(4.55414268351424e+01dB,8.99556053561614e+01°)
8.91250938133763e-01	(4.54747605360583e+01dB,8.99570207131403e+01°)
8.98117860960712e-01	(4.54080942345508e+01dB,8.99584335382609e+01°)
9.05037692151730e-01	(4.53414279307061e+01dB,8.99598439147346e+01°)
9.12010839355928e-01	(4.52747616246094e+01dB,8.99612519256580e+01°)
9.19037713363278e-01	(4.52080953163459e+01dB,8.99626576539641e+01°)
9.26118728128812e-01	(4.51414290060000e+01dB,8.99640611824699e+01°)
9.33254300797010e-01	(4.50747626936556e+01dB,8.99654625938571e+01°)
9.40444851726371e-01	(4.50080963793963e+01dB,8.99668619706749e+01°)
9.47690804514178e-01	(4.49414300633051e+01dB,8.99682593953598e+01°)
9.54992586021455e-01	(4.48747637454645e+01dB,8.99696549502339e+01°)
9.62350626398108e-01	(4.48080974259569e+01dB,8.99710487175155e+01°)
9.69765359108269e-01	(4.47414311048640e+01dB,8.99724407793013e+01°)
9.77237220955831e-01	(4.46747647822672e+01dB,8.99738312175948e+01°)
9.84766652110178e-01	(4.46080984582476e+01dB,8.99752201143128e+01°)
9.92354096132121e-01	(4.45414321328859e+01dB,8.99766075512733e+01°)
1.00000000000002e+00	(4.44747658062626e+01dB,8.99779936102057e+01°)
1.00770481413613e+00	(4.44080994784579e+01dB,8.99793783727535e+01°)
1.01546899243310e+00	(4.43414331495515e+01dB,8.99807619205062e+01°)
1.02329299228078e+00	(4.42747668196230e+01dB,8.99821443349581e+01°)
1.03117727459308e+00	(4.42081004887519e+01dB,8.99835256975461e+01°)
1.03912230383519e+00	(4.41414341570172e+01dB,8.99849060896575e+01°)
1.04712854805092e+00	(4.40747678244978e+01dB,8.99862855925920e+01°)
1.05519647889026e+00	(4.40081014912725e+01dB,8.99876642876231e+01°)
1.06332657163718e+00	(4.39414351574199e+01dB,8.99890422559677e+01°)
1.07151930523763e+00	(4.38747688230183e+01dB,8.99904195788067e+01°)
1.07977516232773e+00	(4.38081024881462e+01dB,8.99917963372691e+01°)
1.08809462926225e+00	(4.37414361528816e+01dB,8.99931726124560e+01°)
1.09647819614321e+00	(4.36747698173027e+01dB,8.99945484854533e+01°)
1.10492635684878e+00	(4.36081034814874e+01dB,8.99959240373028e+01°)
1.11343960906239e+00	(4.35414371455138e+01dB,8.99972993490450e+01°)
1.12201845430199e+00	(4.34747708094598e+01dB,8.99986745016909e+01°)
1.13066339794966e+00	(4.34081044734032e+01dB,9.00000495762596e+01°)
1.13937494928136e+00	(4.33414381374220e+01dB,9.00014246537372e+01°)
1.14815362149691e+00	(4.32747718015942e+01dB,9.00027998151433e+01°)
1.15699993175024e+00	(4.32081054659976e+01dB,9.00041751414837e+01°)
1.16591440117986e+00	(4.31414391307103e+01dB,9.00055507137834e+01°)
1.17489755493956e+00	(4.30747727958103e+01dB,9.00069266130684e+01°)
1.18394992222933e+00	(4.30081064613758e+01dB,9.00083029203948e+01°)
1.19307203632656e+00	(4.29414401274853e+01dB,9.00096797168312e+01°)
1.20226443461744e+00	(4.28747737942169e+01dB,9.00110570835003e+01°)
1.21152765862862e+00	(4.28081074616494e+01dB,9.00124351015239e+01°)
1.22086225405910e+00	(4.27414411298614e+01dB,9.00138138520933e+01°)
1.23026877081241e+00	(4.26747747989319e+01dB,9.00151934164235e+01°)
1.23974776302897e+00	(4.26081084689399e+01dB,9.00165738757820e+01°)
1.24929978911876e+00	(4.25414421399648e+01dB,9.00179553114940e+01°)
1.25892541179420e+00	(4.24747758120862e+01dB,9.00193378049376e+01°)
1.26862519810329e+00	(4.24081094853839e+01dB,9.00207214375547e+01°)
1.27839971946305e+00	(4.23414431599380e+01dB,9.00221062908485e+01°)
1.28824955169316e+00	(4.22747768358290e+01dB,9.00234924464064e+01°)
1.29817527504988e+00	(4.22081105131375e+01dB,9.00248799858824e+01°)
1.30817747426022e+00	(4.21414441919446e+01dB,9.00262689910163e+01°)
1.31825673855644e+00	(4.20747778723317e+01dB,9.00276595436324e+01°)
1.32841366171068e+00	(4.20081115543806e+01dB,9.00290517256420e+01°)
1.33864884207002e+00	(4.19414452381734e+01dB,9.00304456190641e+01°)
1.34896288259168e+00	(4.18747789237928e+01dB,9.00318413060107e+01°)
1.35935639087856e+00	(4.18081126113217e+01dB,9.00332388686979e+01°)
1.36982997921500e+00	(4.17414463008437e+01dB,9.00346383894576e+01°)
1.38038426460292e+00	(4.16747799924427e+01dB,9.00360399507268e+01°)
1.39101986879809e+00	(4.16081136862030e+01dB,9.00374436350816e+01°)
1.40173741834680e+00	(4.15414473822096e+01dB,9.00388495252018e+01°)
1.41253754462279e+00	(4.14747810805480e+01dB,9.00402577039080e+01°)
1.42342088386438e+00	(4.14081147813042e+01dB,9.00416682541582e+01°)
1.43438807721200e+00	(4.13414484845647e+01dB,9.00430812590465e+01°)
1.44543977074596e+00	(4.12747821904168e+01dB,9.00444968018047e+01°)
1.45657661552449e+00	(4.12081158989481e+01dB,9.00459149658338e+01°)
1.46779926762210e+00	(4.11414496102473e+01dB,9.00473358346582e+01°)
1.47910838816824e+00	(4.10747833244031e+01dB,9.00487594919972e+01°)
1.49050464338623e+00	(4.10081170415056e+01dB,9.00501860217047e+01°)
1.50198870463252e+00	(4.09414507616450e+01dB,9.00516155078218e+01°)
1.51356124843624e+00	(4.08747844849124e+01dB,9.00530480345533e+01°)
1.52522295653906e+00	(4.08081182113999e+01dB,9.00544836862931e+01°)
1.53697451593531e+00	(4.07414519412000e+01dB,9.00559225476084e+01°)
1.54881661891252e+00	(4.06747856744062e+01dB,9.00573647032647e+01°)
1.56074996309215e+00	(4.06081194111127e+01dB,9.00588102382151e+01°)
1.57277525147071e+00	(4.05414531514145e+01dB,9.00602592376155e+01°)
1.58489319246115e+00	(4.04747868954076e+01dB,9.00617117868217e+01°)
1.59710449993464e+00	(4.04081206431887e+01dB,9.00631679714004e+01°)
1.60940989326257e+00	(4.03414543948554e+01dB,9.00646278771396e+01°)
1.62181009735897e+00	(4.02747881505063e+01dB,9.00660915900370e+01°)
1.63430584272318e+00	(4.02081219102410e+01dB,9.00675591963163e+01°)
1.64689786548291e+00	(4.01414556741600e+01dB,9.00690307824322e+01°)
1.65958690743760e+00	(4.00747894423647e+01dB,9.00705064350741e+01°)
