time	V(n004)
8.653238227417695e-06	4.528250e-01
8.653598771314005e-06	4.515696e-01
8.654177973687425e-06	4.500293e-01
8.655157497498334e-06	4.480013e-01
8.656151300544738e-06	4.462885e-01
8.657990472930387e-06	4.438401e-01
8.660215354563926e-06	4.415489e-01
8.663591702355967e-06	4.390261e-01
8.668333068009824e-06	4.365812e-01
8.676206508334663e-06	4.344122e-01
8.690143138374319e-06	4.332549e-01
8.718016398453630e-06	4.330478e-01
8.757090803750177e-06	4.330578e-01
8.835239614343272e-06	4.330578e-01
8.932895864343272e-06	4.330490e-01
9.030552114343271e-06	4.330351e-01
9.128208364343271e-06	4.330339e-01
9.225864614343270e-06	4.330420e-01
9.323520864343269e-06	4.330420e-01
9.421177114343269e-06	4.330380e-01
9.518833364343268e-06	4.330420e-01
9.616489614343268e-06	4.330420e-01
9.714145864343267e-06	4.330329e-01
9.762690554421021e-06	4.330300e-01
9.812853912311314e-06	4.330336e-01
9.835854413730244e-06	4.330394e-01
9.868196960446811e-06	4.330485e-01
9.913379304918398e-06	4.330520e-01
9.965436828390111e-06	4.330523e-01
1.006309307839011e-05	4.330547e-01
1.015358333224706e-05	4.330499e-01
1.025123958224706e-05	1.444733e+00
1.028310199530893e-05	3.186520e+00
1.028332746045865e-05	3.277455e+00
1.028377839075808e-05	3.598988e+00
1.028468025135693e-05	4.215119e+00
1.028610179662559e-05	5.107283e+00
1.028719580740064e-05	5.706047e+00
1.028772047956965e-05	5.902438e+00
1.028829812361002e-05	5.994687e+00
1.028909120122520e-05	6.000310e+00
1.029001180982005e-05	5.999993e+00
1.029095206614169e-05	6.000005e+00
1.029277805866639e-05	5.999999e+00
1.029513427438257e-05	6.000000e+00
1.029887159261787e-05	6.000000e+00
1.030435748590467e-05	6.000000e+00
1.031367138093169e-05	6.000000e+00
1.033044105279711e-05	6.000000e+00
1.036398039652795e-05	6.000000e+00
1.040374433359066e-05	6.000000e+00
1.048327220771608e-05	6.000000e+00
1.058092845771607e-05	6.000000e+00
1.067858470771608e-05	6.000000e+00
1.077624095771608e-05	6.000000e+00
1.097155345771609e-05	6.000000e+00
1.116686595771609e-05	6.000000e+00
1.136217845771610e-05	6.000000e+00
1.145983470771610e-05	6.000000e+00
1.155749095771610e-05	6.000000e+00
1.165514720771611e-05	6.000000e+00
1.175280345771611e-05	6.000000e+00
1.185045970771611e-05	6.000000e+00
1.194811595771611e-05	6.000000e+00
1.204577220771612e-05	6.000000e+00
1.214342845771612e-05	6.000000e+00
1.219071590062789e-05	6.000000e+00
1.222008478422174e-05	6.000000e+00
1.223962359382090e-05	6.000000e+00
1.226392788784068e-05	6.000000e+00
1.228628811739142e-05	6.000000e+00
1.231092670422796e-05	6.000000e+00
1.234219763540282e-05	6.000000e+00
1.237756344427804e-05	6.000000e+00
1.242901098581828e-05	6.000000e+00
1.248473749155484e-05	6.000000e+00
1.258239374155485e-05	6.000000e+00
1.268004999155485e-05	6.000000e+00
1.277770624155485e-05	6.000000e+00
1.287536249155485e-05	6.000000e+00
1.297301874155486e-05	6.000000e+00
1.307067499155486e-05	6.000000e+00
1.316833124155486e-05	6.000000e+00
1.326598749155487e-05	6.000000e+00
1.336364374155487e-05	6.000000e+00
1.346129999155487e-05	6.000000e+00
1.351371230919645e-05	6.000001e+00
1.351828994591520e-05	6.000000e+00
1.352439346154020e-05	6.000000e+00
1.353592716978509e-05	6.000000e+00
1.354417163129783e-05	6.000000e+00
1.355881111915120e-05	6.000000e+00
1.355894190010169e-05	6.000000e+00
1.355920346200267e-05	6.000000e+00
1.355972658580463e-05	6.000000e+00
1.356009994300491e-05	6.000000e+00
1.356043819707278e-05	5.999450e+00
1.356076330208775e-05	5.952785e+00
1.356111182864741e-05	5.773617e+00
1.356180888176674e-05	5.225025e+00
1.356254526650404e-05	4.619956e+00
1.356353265734343e-05	3.837009e+00
1.356550743902220e-05	2.407298e+00
1.356849786788243e-05	6.383242e-01
1.356921570785178e-05	4.544108e-01
1.356985648870158e-05	4.518897e-01
1.357056552714392e-05	4.499832e-01
1.357158081626266e-05	4.477974e-01
1.357403117035279e-05	4.441135e-01
1.357775358900654e-05	4.404538e-01
1.358458454536682e-05	4.365219e-01
1.359083135953822e-05	4.346385e-01
1.360153719850221e-05	4.334186e-01
1.362248490549407e-05	4.331245e-01
1.366438031947778e-05	4.331652e-01
1.373235288405884e-05	4.331430e-01
1.383000913405884e-05	4.331195e-01
1.392766538405884e-05	4.330839e-01
1.402532163405885e-05	4.330592e-01
1.412297788405885e-05	4.330747e-01
1.422063413405885e-05	4.330748e-01
1.431829038405885e-05	4.330595e-01
1.441594663405886e-05	4.330766e-01
1.451360288405886e-05	4.330926e-01
1.461125913405886e-05	4.330707e-01
1.466025136719943e-05	4.330411e-01
1.469989431721036e-05	4.330406e-01
1.472360869953732e-05	4.330658e-01
1.475328443076245e-05	4.330985e-01
1.479530951476965e-05	4.331105e-01
1.483774934686541e-05	4.331078e-01
1.490487380271038e-05	4.331123e-01
1.497643853252458e-05	4.331092e-01
1.507409478252458e-05	4.319113e-01
1.508034705730033e-05	4.322368e-01
1.509285160685183e-05	4.330399e-01
1.511786070595483e-05	4.330350e-01
1.514781422355236e-05	4.330250e-01
1.516729149676111e-05	4.353522e-01
1.516827919111332e-05	4.358985e-01
1.517025457981776e-05	4.379399e-01
1.517156752416976e-05	4.399096e-01
1.517311806308074e-05	4.434297e-01
1.517532246802530e-05	4.512299e-01
1.517647965742057e-05	5.978122e-01
1.517714795404296e-05	9.404510e-01
1.517774946427309e-05	1.429889e+00
1.517848632747556e-05	2.043875e+00
1.517923230080852e-05	2.633661e+00
1.518072424747446e-05	3.719107e+00
1.518295659165688e-05	5.090565e+00
1.518470392257976e-05	5.853565e+00
1.518536229404342e-05	5.990556e+00
1.518585052928169e-05	6.005121e+00
1.518639377812846e-05	5.999370e+00
1.518748027582200e-05	6.000023e+00
1.519027831033257e-05	6.000005e+00
1.519256195388444e-05	5.999998e+00
1.519562178605290e-05	6.000001e+00
1.520739130831983e-05	6.000000e+00
1.522058694580213e-05	6.000000e+00
1.524660537966337e-05	6.000000e+00
1.528663681515945e-05	6.000000e+00
1.536669968615160e-05	6.000000e+00
1.546435593615160e-05	6.000000e+00
1.556201218615160e-05	6.000000e+00
1.565966843615160e-05	6.000000e+00
1.585498093615161e-05	6.000000e+00
1.605029343615162e-05	6.000000e+00
1.624560593615162e-05	6.000000e+00
1.634326218615162e-05	6.000000e+00
1.644091843615163e-05	6.000000e+00
1.653857468615163e-05	6.000000e+00
1.663623093615163e-05	6.000000e+00
1.673388718615163e-05	6.000000e+00
1.683154343615164e-05	6.000000e+00
1.692919968615164e-05	6.000000e+00
1.702685593615164e-05	6.000000e+00
1.708261323163235e-05	6.000000e+00
1.711807810224006e-05	6.000000e+00
1.715500575848090e-05	6.000000e+00
1.716986128909100e-05	6.000000e+00
1.719189542142522e-05	6.000000e+00
1.721710162594841e-05	6.000000e+00
1.724798971870732e-05	6.000000e+00
1.729766879778096e-05	6.000000e+00
1.734259325572053e-05	6.000000e+00
1.743244217159965e-05	6.000000e+00
1.751884235920800e-05	6.000000e+00
1.761649860920801e-05	6.000000e+00
1.771415485920801e-05	6.000000e+00
1.781181110920801e-05	6.000000e+00
1.790946735920802e-05	6.000000e+00
1.800712360920802e-05	6.000000e+00
1.810477985920802e-05	6.000000e+00
1.820243610920802e-05	6.000000e+00
1.830009235920803e-05	6.000000e+00
1.839774860920803e-05	6.000000e+00
1.845014662395965e-05	5.999996e+00
1.846235365520964e-05	5.999998e+00
1.847193168878717e-05	6.000000e+00
1.847199282360385e-05	6.000000e+00
1.847211509323722e-05	6.000000e+00
1.847226305301524e-05	6.000000e+00
1.847245173541735e-05	6.000000e+00
1.847265687857962e-05	5.987839e+00
1.847286141425343e-05	5.918187e+00
1.847324405414611e-05	5.657367e+00
1.847380716933979e-05	5.197993e+00
1.847442210970720e-05	4.693012e+00
1.847565199044202e-05	3.723502e+00
1.847795399314509e-05	2.030241e+00
1.847998698158643e-05	7.476621e-01
1.848071256897084e-05	5.049526e-01
1.848160471206843e-05	4.525846e-01
1.848197577569077e-05	4.513142e-01
1.848259603063051e-05	4.497795e-01
1.848383654050998e-05	4.474245e-01
1.848631683699515e-05	4.440727e-01
1.849127742996548e-05	4.398065e-01
1.849956400295826e-05	4.361109e-01
1.851613714894384e-05	4.336395e-01
1.854106073008846e-05	4.330115e-01
1.858587801239446e-05	4.330212e-01
1.866202788028898e-05	4.330302e-01
1.875968413028899e-05	4.330311e-01
1.885734038028899e-05	4.330310e-01
1.895499663028899e-05	4.330310e-01
1.905265288028900e-05	4.330312e-01
1.915030913028900e-05	4.330312e-01
1.924796538028900e-05	4.330311e-01
1.934562163028900e-05	4.330312e-01
1.944327788028901e-05	4.330312e-01
1.954093413028901e-05	4.330309e-01
1.958945417729873e-05	4.330309e-01
1.963956034491369e-05	4.330309e-01
1.966274906572199e-05	4.330311e-01
1.969459356546721e-05	4.330314e-01
1.973974009660775e-05	4.330315e-01
1.979061643633263e-05	4.330316e-01
1.987835563272673e-05	4.330316e-01
1.996847671286948e-05	4.330314e-01
2.006613296286948e-05	2.003467e+00
2.010756265967555e-05	5.003143e+00
2.010798195136994e-05	5.144865e+00
2.010882053475870e-05	5.602216e+00
2.010934566516309e-05	5.848119e+00
2.010967623126380e-05	5.944278e+00
2.011013153430632e-05	5.995465e+00
2.011071776088330e-05	6.000221e+00
2.011143204480867e-05	6.000007e+00
2.011263493347465e-05	5.999999e+00
2.011479292487947e-05	6.000000e+00
2.011910890768910e-05	6.000000e+00
2.012556510062899e-05	6.000000e+00
2.013847748650876e-05	6.000000e+00
2.015719474975672e-05	6.000000e+00
2.019462927625262e-05	6.000000e+00
2.024050678164595e-05	6.000000e+00
2.033226179243262e-05	6.000000e+00
2.052757429243263e-05	6.000000e+00
2.072288679243263e-05	6.000000e+00
2.091819929243264e-05	6.000000e+00
2.111351179243264e-05	6.000000e+00
2.121116804243265e-05	6.000000e+00
2.130882429243265e-05	6.000000e+00
2.140648054243265e-05	6.000000e+00
2.150413679243266e-05	6.000000e+00
2.160179304243266e-05	6.000000e+00
2.169944929243266e-05	6.000000e+00
2.179710554243266e-05	6.000000e+00
2.189476179243267e-05	6.000000e+00
2.199241804243267e-05	6.000000e+00
2.203836518381453e-05	6.000000e+00
2.207370617935422e-05	6.000000e+00
2.209117545096942e-05	6.000000e+00
2.211521343102252e-05	6.000000e+00
2.214266696260845e-05	6.000000e+00
2.217126856665054e-05	6.000000e+00
2.221200414981538e-05	6.000000e+00
2.225662837642066e-05	6.000000e+00
2.232884897901400e-05	6.000000e+00
2.240435365283499e-05	6.000000e+00
2.250200990283500e-05	6.000000e+00
2.259966615283500e-05	6.000000e+00
2.269732240283500e-05	6.000000e+00
2.279497865283501e-05	6.000000e+00
2.289263490283501e-05	6.000000e+00
2.299029115283501e-05	6.000000e+00
2.308794740283501e-05	6.000000e+00
2.318560365283502e-05	6.000000e+00
2.328325990283502e-05	6.000000e+00
2.329853369880860e-05	6.000000e+00
2.331889876010672e-05	6.000000e+00
2.335962888270295e-05	6.000000e+00
2.337697909080847e-05	5.985208e+00
2.338768935595370e-05	5.933820e+00
2.338777948053861e-05	5.907291e+00
2.338795972970842e-05	5.784887e+00
2.338832022804804e-05	5.495537e+00
2.338877836587524e-05	5.116942e+00
2.338969464152964e-05	4.374271e+00
2.339148464842467e-05	3.012346e+00
2.339464713854390e-05	7.693374e-01
2.339479743986058e-05	6.739233e-01
2.339499784161615e-05	5.646749e-01
2.339523191499010e-05	4.867657e-01
2.339554698524987e-05	4.566548e-01
2.339575910200000e-05	4.552452e-01
2.339601535654355e-05	4.542013e-01
2.339651449524847e-05	4.523250e-01
2.339787999210006e-05	4.488741e-01
2.339904666324369e-05	4.467514e-01
2.340071421170689e-05	4.443953e-01
2.340336113741034e-05	4.416245e-01
2.340692437332358e-05	4.389626e-01
2.341269740155090e-05	4.361648e-01
2.342181329721764e-05	4.340105e-01
2.344004508855112e-05	4.330698e-01
2.347650867121807e-05	4.330361e-01
2.351694963918591e-05	4.330449e-01
2.359783157512158e-05	4.330484e-01
2.369548782512158e-05	4.330435e-01
2.379314407512158e-05	4.330359e-01
2.389080032512159e-05	4.330364e-01
2.398845657512159e-05	4.330395e-01
2.408611282512159e-05	4.330382e-01
2.418376907512160e-05	4.330356e-01
2.428142532512160e-05	4.330376e-01
2.437908157512160e-05	4.330403e-01
2.446541347588918e-05	4.330370e-01
2.451185029779763e-05	4.330327e-01
2.456020875219426e-05	4.330310e-01
2.458013653019330e-05	4.330358e-01
2.461651812483911e-05	4.330447e-01
2.465865618025927e-05	4.330451e-01
2.471716866305119e-05	4.330457e-01
2.481482491305119e-05	4.330468e-01
2.491248116305120e-05	4.330282e-01
2.496157289024901e-05	4.335223e-01
2.496309876915527e-05	4.333696e-01
2.496615052696777e-05	4.330326e-01
2.497225404259277e-05	4.330318e-01
2.498358665234846e-05	4.330278e-01
2.498660549702263e-05	4.330309e-01
2.499063062325487e-05	4.331454e-01
2.499868087571932e-05	4.354649e-01
2.500522653614691e-05	4.435873e-01
2.500922045049163e-05	9.080830e-01
2.501134963495009e-05	1.921915e+00
2.501328276563126e-05	3.340486e+00
2.501479695607044e-05	4.398359e+00
2.501650530627841e-05	5.395570e+00
2.501763015351746e-05	5.872147e+00
2.501808033196315e-05	5.976092e+00
2.501849672134566e-05	6.001698e+00
2.501942168809344e-05	6.000002e+00
2.502001988207909e-05	6.000000e+00
2.502064688119598e-05	6.000000e+00
2.502141229637369e-05	6.000000e+00
2.502230833978043e-05	6.000000e+00
2.502336927063968e-05	6.000000e+00
2.502466777771991e-05	6.000000e+00
2.502622494123562e-05	6.000000e+00
2.502813751798880e-05	6.000000e+00
2.503068021650624e-05	6.000000e+00
2.503422065507177e-05	6.000000e+00
2.503958852202366e-05	6.000000e+00
2.504850758193445e-05	6.000000e+00
2.506524087761254e-05	6.000000e+00
2.509870746896871e-05	6.000000e+00
2.515127567222040e-05	6.000000e+00
2.524893192222040e-05	6.000000e+00
2.534658817222041e-05	6.000000e+00
2.544424442222041e-05	6.000000e+00
2.563955692222041e-05	6.000000e+00
2.583486942222042e-05	6.000000e+00
2.603018192222042e-05	6.000000e+00
2.612783817222043e-05	6.000000e+00
2.622549442222043e-05	6.000000e+00
2.632315067222043e-05	6.000000e+00
2.642080692222044e-05	6.000000e+00
2.651846317222044e-05	6.000000e+00
2.661611942222044e-05	6.000000e+00
2.671377567222044e-05	6.000000e+00
2.681143192222045e-05	6.000000e+00
2.690908817222045e-05	6.000000e+00
2.695498741638723e-05	6.000000e+00
2.699184377201830e-05	6.000000e+00
2.700918111772803e-05	6.000000e+00
2.703350802841112e-05	6.000000e+00
2.706077972122949e-05	6.000000e+00
2.709101310508399e-05	6.000000e+00
2.713400947302032e-05	6.000000e+00
2.718124102605381e-05	6.000000e+00
2.725996679629370e-05	6.000000e+00
2.734170057860733e-05	6.000000e+00
2.743935682860734e-05	6.000000e+00
2.753701307860734e-05	6.000000e+00
2.763466932860734e-05	6.000000e+00
2.773232557860735e-05	6.000000e+00
2.782998182860735e-05	6.000000e+00
2.792763807860735e-05	6.000000e+00
2.802529432860735e-05	6.000000e+00
2.812295057860736e-05	6.000000e+00
2.822060682860736e-05	6.000000e+00
2.827301697449511e-05	6.000000e+00
2.827454285340136e-05	6.000000e+00
2.827759461121386e-05	6.000000e+00
2.828369812683886e-05	6.000000e+00
2.829073498876817e-05	6.000000e+00
2.829626576240612e-05	6.000000e+00
2.829981076573715e-05	5.960273e+00
2.830165956173594e-05	5.556783e+00
2.830334764221181e-05	4.528535e+00
2.830461623629315e-05	3.527576e+00
2.830605176508023e-05	2.469722e+00
2.830875570684355e-05	6.088269e-01
2.830880771212134e-05	5.779701e-01
2.830891172267692e-05	5.290037e-01
2.830907756706470e-05	4.773141e-01
2.830927007020919e-05	4.576820e-01
2.830944571492495e-05	4.562241e-01
2.830964406927023e-05	4.552383e-01
2.831004077796079e-05	4.534683e-01
2.831249016382822e-05	4.474922e-01
2.831425827323563e-05	4.448583e-01
2.831738534410854e-05	4.415608e-01
2.832173038224871e-05	4.385047e-01
2.832973762910304e-05	4.353691e-01
2.834197253433292e-05	4.335611e-01
2.836644234479269e-05	4.330277e-01
2.840995218867114e-05	4.330364e-01
2.847770590558780e-05	4.330386e-01
2.857536215558780e-05	4.330381e-01
2.867301840558781e-05	4.330354e-01
2.877067465558781e-05	4.330333e-01
2.886833090558781e-05	4.330347e-01
2.896598715558781e-05	4.330347e-01
2.906364340558782e-05	4.330334e-01
2.916129965558782e-05	4.330348e-01
2.925895590558782e-05	4.330348e-01
2.935661215558783e-05	4.330316e-01
2.940523638908083e-05	4.330305e-01
2.944534753407075e-05	4.330319e-01
2.946842127633910e-05	4.330340e-01
2.949757023338396e-05	4.330367e-01
2.954209332178855e-05	4.330380e-01
2.958374608903787e-05	4.330375e-01
2.965212464094938e-05	4.330381e-01
2.972415811931265e-05	4.330378e-01
2.982181436931265e-05	4.330354e-01
2.986107786317303e-05	4.330334e-01
2.989598072845678e-05	4.327398e-01
2.990470644477771e-05	4.367838e-01
2.992215787741959e-05	4.575785e-01
2.992225801193499e-05	4.711417e-01
2.992245828096580e-05	5.661839e-01
2.992274142622334e-05	7.887019e-01
2.992299579577250e-05	1.016133e+00
2.992326963224006e-05	1.256027e+00
2.992381730517518e-05	1.717169e+00
2.992461034305280e-05	2.363530e+00
2.992542324361778e-05	2.995741e+00
2.992653643192741e-05	3.805142e+00
2.992777046740507e-05	4.585587e+00
2.993023853836040e-05	5.844608e+00
2.993065797180214e-05	5.957047e+00
2.993149683868563e-05	6.001272e+00
2.993183586009748e-05	6.003113e+00
2.993220099033630e-05	6.000235e+00
2.993300600770637e-05	6.000000e+00
2.993496132471380e-05	6.000000e+00
2.993714713521798e-05	6.000000e+00
2.994066018332082e-05	6.000000e+00
2.994676416985548e-05	6.000000e+00
2.995215339776443e-05	6.000000e+00
2.996118103381959e-05	6.000000e+00
2.997794140290928e-05	6.000000e+00
3.001146214108868e-05	6.000000e+00
3.005848303339168e-05	6.000000e+00
3.015252481799767e-05	6.000000e+00
3.025018106799767e-05	6.000000e+00
3.034783731799767e-05	6.000000e+00
3.054314981799768e-05	6.000000e+00
3.073846231799768e-05	6.000000e+00
3.093377481799769e-05	6.000000e+00
3.103143106799769e-05	6.000000e+00
3.112908731799769e-05	6.000000e+00
3.122674356799770e-05	6.000000e+00
3.132439981799770e-05	6.000000e+00
3.142205606799770e-05	6.000000e+00
3.151971231799771e-05	6.000000e+00
3.161736856799771e-05	6.000000e+00
3.171502481799771e-05	6.000000e+00
3.181268106799771e-05	6.000000e+00
3.185872217139989e-05	6.000000e+00
3.189149057315965e-05	6.000000e+00
3.190913740223032e-05	6.000000e+00
3.193264825889941e-05	6.000000e+00
3.196077335178104e-05	6.000000e+00
3.198663745420315e-05	6.000000e+00
3.202379933711877e-05	6.000000e+00
3.206426215303842e-05	6.000000e+00
3.212671679442510e-05	6.000000e+00
3.219288229828153e-05	6.000000e+00
3.229053854828153e-05	6.000000e+00
3.238819479828153e-05	6.000000e+00
3.248585104828153e-05	6.000000e+00
3.258350729828154e-05	6.000000e+00
3.268116354828154e-05	6.000000e+00
3.277881979828154e-05	6.000000e+00
3.287647604828155e-05	6.000000e+00
3.297413229828155e-05	6.000000e+00
3.307178854828155e-05	6.000000e+00
3.316944479828155e-05	4.462224e+00
3.321168786779985e-05	1.464361e+00
3.321217215290628e-05	1.280371e+00
3.321314072311915e-05	6.997211e-01
3.321366896379540e-05	5.062649e-01
3.321421613746160e-05	4.547067e-01
3.321453223273268e-05	4.532734e-01
3.321491886190772e-05	4.520279e-01
3.321569212025781e-05	4.500168e-01
3.321702956920845e-05	4.473866e-01
3.321916350861838e-05	4.443851e-01
3.322343138743824e-05	4.404097e-01
3.322968713474707e-05	4.369623e-01
3.324219862936474e-05	4.340003e-01
3.326115362264017e-05	4.329967e-01
3.329906360919103e-05	4.330158e-01
3.334439017424096e-05	4.330319e-01
3.343504330434083e-05	4.330334e-01
3.353269955434083e-05	4.330327e-01
3.363035580434083e-05	4.330317e-01
3.372801205434084e-05	4.330319e-01
3.382566830434084e-05	4.330323e-01
3.392332455434084e-05	4.330321e-01
3.402098080434084e-05	4.330316e-01
3.411863705434085e-05	4.330319e-01
3.421629330434085e-05	4.330322e-01
3.428679334480004e-05	4.330319e-01
3.433008785418537e-05	4.330312e-01
3.437522748264273e-05	4.330314e-01
3.439461315541662e-05	4.330321e-01
3.443094749880999e-05	4.330330e-01
3.447085032519388e-05	4.330331e-01
3.452754108081703e-05	4.330330e-01
3.461301566235545e-05	4.330333e-01
3.471027563701950e-05	4.330328e-01
3.480793188701950e-05	1.667571e+00
3.484369160585465e-05	3.872371e+00
