time	V(va)
5.050678457562108e-06	1.116703e+01
5.050680962893171e-06	1.116703e+01
5.050685973555297e-06	1.116703e+01
5.050695994879552e-06	1.116703e+01
5.050698372271875e-06	1.116703e+01
5.050703127056521e-06	1.116703e+01
5.050712636625814e-06	1.116703e+01
5.050731655764404e-06	1.116703e+01
5.050769694041580e-06	1.116703e+01
5.050845770595934e-06	1.116703e+01
5.050997923704640e-06	1.116703e+01
5.051302229922054e-06	1.116703e+01
5.051910842356880e-06	1.116703e+01
5.053128067226536e-06	1.116703e+01
5.055562516965843e-06	1.116702e+01
5.089644813316150e-06	1.116691e+01
6.573685900802911e-06	1.116234e+01
6.671342150802910e-06	1.116204e+01
6.768998400802909e-06	1.116174e+01
6.866654650802909e-06	1.116144e+01
6.945208905581173e-06	1.116120e+01
7.043532358152708e-06	1.116090e+01
7.115056662734958e-06	1.116068e+01
7.116875133775567e-06	1.116067e+01
7.120512075856785e-06	1.116067e+01
7.120834824066494e-06	1.116067e+01
7.121480320485915e-06	1.115806e+01
7.121714676827313e-06	1.115031e+01
7.121906046510345e-06	1.113657e+01
7.122037758871148e-06	1.112494e+01
7.122193497734532e-06	1.111073e+01
7.122402687822189e-06	1.109164e+01
7.122821067997504e-06	1.105343e+01
7.123657828348136e-06	1.097684e+01
7.125331349049398e-06	1.082341e+01
7.126951604386791e-06	1.067500e+01
7.129416727831021e-06	1.044934e+01
7.132785823125825e-06	1.014105e+01
7.136568082982765e-06	9.795192e+00
7.140949942730054e-06	9.394793e+00
7.145425758593542e-06	8.986110e+00
7.151339980376256e-06	8.446477e+00
7.158984578554033e-06	7.749556e+00
7.173393031904461e-06	6.437258e+00
7.188368462216301e-06	5.074653e+00
7.202177811907989e-06	3.819542e+00
7.219443375063131e-06	2.248238e+00
7.230826575469000e-06	1.209765e+00
7.239897783397439e-06	4.750171e-01
7.244087853220758e-06	2.909259e-01
7.248081649770667e-06	2.456331e-01
7.250416926028820e-06	2.356480e-01
7.253454539309901e-06	2.276639e-01
7.257562175217624e-06	2.195991e-01
7.261996647131174e-06	2.129891e-01
7.267249047664073e-06	2.069376e-01
7.273538130321414e-06	2.012763e-01
7.282798279035752e-06	1.948079e-01
7.294966067119186e-06	1.882109e-01
7.308537119209659e-06	1.824671e-01
7.322895384385561e-06	1.776603e-01
7.340980895806715e-06	1.728671e-01
7.368584140853053e-06	1.672962e-01
7.420008245507619e-06	1.597431e-01
7.483192997474365e-06	1.531746e-01
7.564351600221303e-06	1.473545e-01
7.662007850221303e-06	1.424318e-01
7.759664100221302e-06	1.388936e-01
7.954976600221301e-06	1.342792e-01
8.247945350221299e-06	1.305384e-01
8.345472558631890e-06	1.298144e-01
8.442999767042479e-06	1.291776e-01
8.540526975453069e-06	1.286281e-01
8.638054183863660e-06	1.281658e-01
8.735581392274251e-06	1.277909e-01
8.833108600684840e-06	1.275032e-01
8.930635809095430e-06	1.273028e-01
8.953845483427614e-06	1.273047e-01
9.000264832091981e-06	1.280194e-01
9.070650999681350e-06	1.317052e-01
9.139243914376908e-06	1.384479e-01
9.196161685854743e-06	1.464242e-01
9.264712447567147e-06	1.598555e-01
9.331542236423943e-06	1.813423e-01
9.374156857694221e-06	3.562463e-01
9.406024740711515e-06	1.065905e+00
9.415293388148683e-06	1.660490e+00
9.420842080729150e-06	2.168890e+00
9.424577992419683e-06	2.511338e+00
9.428648688370260e-06	2.884280e+00
9.432643901412770e-06	3.250130e+00
9.440634327497790e-06	3.981258e+00
9.456615179667826e-06	5.440552e+00
9.471993536485055e-06	6.842073e+00
9.488146461981748e-06	8.314193e+00
9.510246392864572e-06	1.032846e+01
9.517371999785041e-06	1.099884e+01
9.519153401515159e-06	1.113964e+01
9.519209070319225e-06	1.114380e+01
9.519543083143623e-06	1.117374e+01
9.519547542288576e-06	1.117408e+01
9.519556460578487e-06	1.117442e+01
9.519574297158309e-06	1.117204e+01
9.519577423925550e-06	1.117133e+01
9.519583677460027e-06	1.117270e+01
9.519594396679464e-06	1.117600e+01
9.519627707447610e-06	1.117660e+01
9.519672121805140e-06	1.117661e+01
9.519760950520198e-06	1.117672e+01
9.519938607950316e-06	1.117673e+01
9.520293922810549e-06	1.117675e+01
9.521004552531020e-06	1.117669e+01
9.522425811971957e-06	1.117646e+01
9.523875153224263e-06	1.117613e+01
9.525926689587748e-06	1.117558e+01
9.528446834437775e-06	1.117490e+01
9.532518539589034e-06	1.117385e+01
9.536749395586359e-06	1.117288e+01
9.541046916583376e-06	1.117204e+01
9.546022054127455e-06	1.117125e+01
9.552600359750126e-06	1.117047e+01
9.562758550992202e-06	1.116959e+01
9.570120676104229e-06	1.117078e+01
9.571961207382237e-06	1.117007e+01
9.573809121971031e-06	1.116896e+01
9.574271100618229e-06	1.116894e+01
9.574386595280030e-06	1.116894e+01
9.574617584603629e-06	1.116893e+01
9.575079563250826e-06	1.116891e+01
9.575094000083551e-06	1.116891e+01
9.575122873748999e-06	1.116891e+01
9.575162031186542e-06	1.116891e+01
9.575194620599481e-06	1.116891e+01
9.575227668095784e-06	1.116891e+01
9.575254564673444e-06	1.116891e+01
9.575287726504639e-06	1.116890e+01
9.575354050167028e-06	1.116890e+01
9.576870019593091e-06	1.116885e+01
9.578385989019154e-06	1.116880e+01
9.579901958445218e-06	1.116875e+01
9.581417927871279e-06	1.116870e+01
9.582933897297342e-06	1.116866e+01
9.584449866723405e-06	1.116862e+01
9.585965836149469e-06	1.116858e+01
9.586032159811858e-06	1.116858e+01
9.586164807136640e-06	1.116857e+01
9.586318098511612e-06	1.116857e+01
9.586506011599859e-06	1.116856e+01
9.586698879021559e-06	1.116856e+01
9.587084613864955e-06	1.116855e+01
9.587571433636519e-06	1.116854e+01
9.588253691877419e-06	1.116852e+01
9.589141392355587e-06	1.116850e+01
9.590424547564196e-06	1.116848e+01
9.592359330754393e-06	1.116844e+01
9.596013157857759e-06	1.116837e+01
9.603320812064488e-06	1.116827e+01
9.617936120477945e-06	1.116811e+01
9.647166737304862e-06	1.116790e+01
9.653817785727988e-06	1.116786e+01
9.667119882574239e-06	1.116781e+01
9.693724076266739e-06	1.116771e+01
9.746932463651741e-06	1.116754e+01
9.798525584574133e-06	1.116737e+01
9.841471190295148e-06	1.116724e+01
9.889466457279510e-06	1.116709e+01
9.922985404387639e-06	1.116699e+01
9.960957133044757e-06	1.116687e+01
9.966434841173556e-06	1.116686e+01
9.977390257431154e-06	1.116682e+01
9.985218447060798e-06	1.116680e+01
9.987175494468209e-06	1.116679e+01
9.989872143296295e-06	1.116678e+01
9.990711830173850e-06	1.116678e+01
9.991494118383728e-06	1.116678e+01
9.992380181128900e-06	1.116678e+01
9.993266243874070e-06	1.116677e+01
9.994152306619242e-06	1.116677e+01
9.995038369364415e-06	1.116677e+01
9.995924432109587e-06	1.116677e+01
9.996810494854757e-06	1.116676e+01
9.997696557599929e-06	1.116676e+01
9.999458588843505e-06	1.116675e+01
9.999805136136025e-06	1.116675e+01
9.999891772959155e-06	1.116675e+01
1.000021920701203e-05	1.116675e+01
1.000028087117468e-05	1.116675e+01
1.000029628721534e-05	1.116675e+01
1.000030014122551e-05	1.116675e+01
1.000030784924584e-05	1.116675e+01
1.000032326528650e-05	1.116675e+01
1.000033819466481e-05	1.116675e+01
1.000035464609914e-05	1.116675e+01
1.000038754896779e-05	1.116675e+01
1.000045335470511e-05	1.116675e+01
1.000058496617974e-05	1.116675e+01
1.000084818912900e-05	1.116675e+01
1.000137463502752e-05	1.116675e+01
1.000242752682457e-05	1.116675e+01
1.000453331041866e-05	1.116674e+01
1.001716801198322e-05	1.116670e+01
1.140462314325243e-05	1.116242e+01
1.150227939325243e-05	1.116212e+01
1.159993564325243e-05	1.116182e+01
1.169759189325244e-05	1.116152e+01
1.179524814325244e-05	1.116123e+01
1.186506313146416e-05	1.116101e+01
1.194335808573601e-05	1.116077e+01
1.195556511698601e-05	1.116073e+01
1.197997917948601e-05	1.116066e+01
1.198552295155370e-05	1.116064e+01
1.198580014015708e-05	1.116064e+01
1.198635451736385e-05	1.116064e+01
1.198746327177739e-05	1.116067e+01
1.198749792035282e-05	1.116068e+01
1.198756721750366e-05	1.116075e+01
1.198762230055189e-05	1.116173e+01
1.198766543336446e-05	1.116124e+01
1.198770351955781e-05	1.115857e+01
1.198774167005089e-05	1.115524e+01
1.198777544591374e-05	1.115209e+01
1.198781213575355e-05	1.114869e+01
1.198788551543316e-05	1.114202e+01
1.198803227479239e-05	1.112857e+01
1.198832579351084e-05	1.110173e+01
1.198891283094775e-05	1.104809e+01
1.199008690582157e-05	1.094082e+01
1.199158210152355e-05	1.080380e+01
1.199341331498365e-05	1.063558e+01
1.199582171551420e-05	1.041477e+01
1.199953788137919e-05	1.007478e+01
1.200326555435673e-05	9.733949e+00
1.200769673553817e-05	9.329085e+00
1.201224434949502e-05	8.913897e+00
1.201851250195362e-05	8.342041e+00
1.202662451630881e-05	7.602580e+00
1.203960837089514e-05	6.420130e+00
1.205456377288856e-05	5.059440e+00
1.206810887083625e-05	3.828391e+00
1.208614591404007e-05	2.190753e+00
1.209702650925762e-05	1.203695e+00
1.210607065712539e-05	4.783033e-01
1.211040578748169e-05	2.895630e-01
1.211430831591814e-05	2.452187e-01
1.211661530498105e-05	2.355498e-01
1.211969296664776e-05	2.275100e-01
1.212382060864655e-05	2.194506e-01
1.212828529015524e-05	2.128339e-01
1.213354637532032e-05	2.068065e-01
1.213988063888148e-05	2.011378e-01
1.214921603257462e-05	1.946492e-01
1.216125369755136e-05	1.881481e-01
1.217481473148227e-05	1.824263e-01
1.218920320474839e-05	1.776259e-01
1.220742955876121e-05	1.728254e-01
1.223518305239818e-05	1.672592e-01
1.228683788476525e-05	1.596960e-01
1.234995129065537e-05	1.531494e-01
1.243177570649347e-05	1.472987e-01
1.252943195649347e-05	1.423902e-01
1.262708820649347e-05	1.388636e-01
1.282240070649348e-05	1.342619e-01
1.311536945649349e-05	1.305298e-01
1.321040991408277e-05	1.298208e-01
1.330545037167206e-05	1.291962e-01
1.340049082926135e-05	1.286559e-01
1.349553128685063e-05	1.282000e-01
1.359057174443992e-05	1.278285e-01
1.368561220202921e-05	1.275413e-01
1.378065265961850e-05	1.273386e-01
1.381821464617949e-05	1.274503e-01
1.389333861930149e-05	1.292649e-01
1.397951136858469e-05	1.350499e-01
1.406066668821302e-05	1.447257e-01
1.412684858950778e-05	1.567369e-01
1.420226097038916e-05	1.788954e-01
1.424699231138914e-05	2.011846e-01
1.425602032118612e-05	2.133105e-01
1.427407634078008e-05	3.681744e-01
1.428036904100139e-05	6.117371e-01
1.428184171284140e-05	7.249398e-01
1.428254669629867e-05	7.893786e-01
1.428322555374387e-05	8.515711e-01
1.428458326863426e-05	9.762205e-01
1.428729869841504e-05	1.225435e+00
1.429112888860089e-05	1.576883e+00
1.429580180968118e-05	2.005465e+00
1.430030307258415e-05	2.418073e+00
1.430599868389948e-05	2.939846e+00
1.431318320193311e-05	3.597562e+00
1.432608098992347e-05	4.784586e+00
1.432626367439797e-05	4.794339e+00
1.432699441229593e-05	4.861147e+00
1.432796872949323e-05	4.950269e+00
1.432805519200548e-05	4.958161e+00
1.432822811702999e-05	4.973935e+00
1.432830185759060e-05	4.980676e+00
1.432837547301022e-05	4.987406e+00
1.432983979994566e-05	5.121257e+00
1.433130412688110e-05	5.255095e+00
1.433276845381654e-05	5.388921e+00
1.433423278075199e-05	5.522736e+00
1.433569710768743e-05	5.656538e+00
1.433716143462288e-05	5.790328e+00
1.433862576155832e-05	5.924105e+00
1.433888683131893e-05	5.947954e+00
1.433940897084015e-05	5.995651e+00
1.433945958287661e-05	6.000274e+00
1.433956080694953e-05	6.009520e+00
1.433976325509537e-05	6.028013e+00
1.433997608575575e-05	6.047453e+00
1.434040174707653e-05	6.086334e+00
1.434094907180705e-05	6.136325e+00
1.434171885992252e-05	6.206634e+00
1.434272459021208e-05	6.298485e+00
1.434431194586561e-05	6.443442e+00
1.434684801526672e-05	6.674998e+00
1.435182121354743e-05	7.128938e+00
1.436176761010883e-05	8.036294e+00
1.438166040323165e-05	9.849873e+00
1.438663360151236e-05	1.030292e+01
1.439036350022289e-05	1.064187e+01
1.439533669850359e-05	1.109410e+01
1.439545271025716e-05	1.110462e+01
1.439556872201074e-05	1.111512e+01
1.439568473376431e-05	1.112562e+01
1.439580074551788e-05	1.113610e+01
1.439591675727145e-05	1.114658e+01
1.439603276902503e-05	1.115704e+01
1.439614878077860e-05	1.116750e+01
1.439617696234529e-05	1.116999e+01
1.439623332547868e-05	1.117459e+01
1.439624741626203e-05	1.117471e+01
1.439625093895787e-05	1.117275e+01
1.439625798434954e-05	1.116916e+01
1.439625960891480e-05	1.117108e+01
1.439626285804532e-05	1.117517e+01
1.439626935630635e-05	1.117595e+01
1.439628235282842e-05	1.117634e+01
1.439630834587255e-05	1.117656e+01
1.439636033196080e-05	1.117667e+01
1.439646430413732e-05	1.117673e+01
1.439667224849036e-05	1.117676e+01
1.439708813719643e-05	1.117676e+01
1.439791991460856e-05	1.117667e+01
1.439949285963841e-05	1.117639e+01
1.440096967843038e-05	1.117604e+01
1.440319159919860e-05	1.117544e+01
1.440599824456621e-05	1.117468e+01
1.440991587192838e-05	1.117369e+01
1.441410349779498e-05	1.117275e+01
1.441846866541918e-05	1.117192e+01
1.442370487868074e-05	1.117113e+01
1.443064810412310e-05	1.117035e+01
1.444193516693519e-05	1.116947e+01
1.445223843584421e-05	1.116895e+01
1.446522125048572e-05	1.116856e+01
1.447911896661992e-05	1.116830e+01
1.449927805874816e-05	1.116809e+01
1.452920865222813e-05	1.116790e+01
1.458055906383583e-05	1.116769e+01
1.464134633487273e-05	1.116745e+01
1.465201411526593e-05	1.116743e+01
1.467334967605232e-05	1.116740e+01
1.468623573432450e-05	1.116736e+01
1.469912179259669e-05	1.116732e+01
1.471200785086887e-05	1.116728e+01
1.472489390914105e-05	1.116724e+01
1.473777996741324e-05	1.116720e+01
1.475066602568542e-05	1.116716e+01
1.476355208395760e-05	1.116712e+01
1.478429412286371e-05	1.116706e+01
1.482577820067592e-05	1.116693e+01
1.488050200131752e-05	1.116676e+01
1.492652872779672e-05	1.116662e+01
1.497451544319916e-05	1.116647e+01
1.502156978240189e-05	1.116632e+01
1.506165858744255e-05	1.116620e+01
1.507168078870272e-05	1.116617e+01
1.509172519122305e-05	1.116611e+01
1.509673629185314e-05	1.116609e+01
1.510675849311330e-05	1.116606e+01
1.510926404342834e-05	1.116605e+01
1.511144206203650e-05	1.116605e+01
1.511220737351731e-05	1.116604e+01
1.511297268499811e-05	1.116604e+01
1.511373799647891e-05	1.116604e+01
1.511450330795971e-05	1.116604e+01
1.511526861944052e-05	1.116603e+01
1.511603393092132e-05	1.116603e+01
1.511679924240212e-05	1.116603e+01
1.511896044628101e-05	1.116602e+01
1.512075265842450e-05	1.116602e+01
1.512111116609492e-05	1.116602e+01
1.512112236945962e-05	1.116602e+01
1.512114477618902e-05	1.116602e+01
1.512115037787137e-05	1.116602e+01
1.512116158123607e-05	1.116602e+01
1.512118398796547e-05	1.116602e+01
1.512122880142427e-05	1.116601e+01
1.512131842834187e-05	1.116601e+01
1.512149768217709e-05	1.116601e+01
1.512185618984750e-05	1.116601e+01
1.512257320518834e-05	1.116601e+01
1.512400723587002e-05	1.116601e+01
1.512687529723337e-05	1.116600e+01
1.516702815632027e-05	1.116587e+01
1.628125760176111e-05	1.116244e+01
1.637891385176111e-05	1.116214e+01
1.647657010176112e-05	1.116184e+01
1.657422635176112e-05	1.116154e+01
1.667188260176112e-05	1.116124e+01
1.681697470858131e-05	1.116079e+01
1.686209767165615e-05	1.116066e+01
1.686277454190636e-05	1.116065e+01
1.686548202290717e-05	1.116065e+01
1.686909199757493e-05	1.116064e+01
1.686941235265202e-05	1.116064e+01
1.687005306280622e-05	1.116070e+01
1.687032593831270e-05	1.116096e+01
1.687032914010749e-05	1.116110e+01
1.687033554369707e-05	1.116253e+01
1.687034835087623e-05	1.116367e+01
1.687036695864815e-05	1.116057e+01
1.687038493173148e-05	1.115841e+01
1.687042850829109e-05	1.115417e+01
1.687047573882588e-05	1.114990e+01
1.687057019989544e-05	1.114120e+01
1.687075912203457e-05	1.112397e+01
1.687113696631282e-05	1.108949e+01
1.687189265486933e-05	1.102050e+01
1.687340403198234e-05	1.088239e+01
1.687485775009333e-05	1.074935e+01
1.687700916954160e-05	1.055227e+01
1.687964952949503e-05	1.031058e+01
1.688388572008332e-05	9.923163e+00
1.688803579966695e-05	9.543832e+00
1.689251166225430e-05	9.135024e+00
1.689758461121596e-05	8.672041e+00
1.690462360600038e-05	8.030125e+00
1.691523280240284e-05	7.063419e+00
1.692634945213256e-05	6.051405e+00
1.694153902793406e-05	4.669940e+00
1.695529972307128e-05	3.416628e+00
1.697689775878914e-05	1.446097e+00
1.698720359490343e-05	5.901213e-01
1.699250959888128e-05	3.223289e-01
1.699765095610369e-05	2.428076e-01
1.700065898697384e-05	2.314657e-01
1.700439427210540e-05	2.228644e-01
1.700792298912973e-05	2.167738e-01
1.701210190559979e-05	2.111681e-01
1.701778411210834e-05	2.051422e-01
1.702487456073844e-05	1.992720e-01
1.703596282077873e-05	1.921457e-01
1.704686024168266e-05	1.866623e-01
1.706046128172973e-05	1.812731e-01
1.707502957323510e-05	1.766486e-01
1.709566760795905e-05	1.715049e-01
1.712677691947432e-05	1.656641e-01
1.718206976615520e-05	1.581334e-01
1.724498461206137e-05	1.520920e-01
1.733697922692403e-05	1.460168e-01
1.743463547692403e-05	1.414500e-01
1.753229172692403e-05	1.381598e-01
1.772760422692404e-05	1.338325e-01
1.802057297692405e-05	1.303151e-01
1.810602219567405e-05	1.296974e-01
1.819147141442405e-05	1.291484e-01
1.827692063317405e-05	1.286682e-01
1.836236985192406e-05	1.282568e-01
1.844781907067406e-05	1.279141e-01
1.853326828942406e-05	1.276402e-01
1.861871750817406e-05	1.274350e-01
1.864313157067406e-05	1.273788e-01
1.869195969567406e-05	1.273097e-01
1.874295079061561e-05	1.276086e-01
1.879173166163825e-05	1.292166e-01
1.885358616550910e-05	1.338766e-01
1.891199493840661e-05	1.407051e-01
1.899490394392377e-05	1.530041e-01
1.900155759446108e-05	1.542406e-01
1.900821124499839e-05	1.555363e-01
1.901486489553570e-05	1.568913e-01
1.902151854607300e-05	1.583055e-01
1.902817219661031e-05	1.597790e-01
1.903482584714762e-05	1.613117e-01
1.904147949768493e-05	1.629037e-01
1.904265586341958e-05	1.631975e-01
1.904500859488887e-05	1.637949e-01
1.904521738014639e-05	1.638483e-01
1.904551666215345e-05	1.639254e-01
1.904563229896905e-05	1.639552e-01
1.904574375252521e-05	1.639840e-01
1.904591706686374e-05	1.640289e-01
1.904740162353217e-05	1.644155e-01
1.904888618020060e-05	1.648072e-01
1.905037073686903e-05	1.652039e-01
1.905185529353746e-05	1.656056e-01
1.905333985020589e-05	1.660123e-01
1.905482440687432e-05	1.664240e-01
1.905630896354275e-05	1.668407e-01
1.905659805922461e-05	1.669224e-01
1.905664885131576e-05	1.669368e-01
1.905675043549808e-05	1.669657e-01
1.905695360386271e-05	1.670235e-01
1.905714995051098e-05	1.670795e-01
1.905754264380754e-05	1.671919e-01
1.905805536862560e-05	1.673392e-01
1.905874771229994e-05	1.675393e-01
1.905968771948240e-05	1.678132e-01
1.906103269952368e-05	1.682099e-01
1.906312267418049e-05	1.688391e-01
1.906704538529923e-05	1.700674e-01
1.907489080753671e-05	1.727443e-01
1.909058165201167e-05	1.794956e-01
1.912196334096160e-05	2.005768e-01
1.914436500385327e-05	3.241172e-01
1.915957876168772e-05	7.352366e-01
1.916408193445597e-05	1.040587e+00
1.916693040905666e-05	1.301954e+00
1.916970079270760e-05	1.556157e+00
1.917319964294816e-05	1.877101e+00
