time	V(vr)
1.685330239188953e-05	4.803960e+00
1.685593123890257e-05	4.803928e+00
1.685964024875760e-05	4.803883e+00
1.686653768624668e-05	4.803800e+00
1.687290623372288e-05	4.803724e+00
1.688405176890747e-05	4.803593e+00
1.690539504409686e-05	4.803349e+00
1.694808159447565e-05	4.802885e+00
1.695088721014917e-05	4.802856e+00
1.695649844149621e-05	4.802798e+00
1.696772090419030e-05	4.802683e+00
1.698501081449972e-05	4.802512e+00
1.698528872583126e-05	4.802509e+00
1.698584454849434e-05	4.802504e+00
1.698695619382050e-05	4.802493e+00
1.698917948447281e-05	4.802472e+00
1.699076458865066e-05	4.802456e+00
1.699203047680491e-05	4.802444e+00
1.699272152146648e-05	4.802437e+00
1.699352217403907e-05	4.802430e+00
1.699417004213719e-05	4.802423e+00
1.699484212206535e-05	4.802417e+00
1.699618628192168e-05	4.802404e+00
1.699887460163432e-05	4.802379e+00
1.700102168959838e-05	4.802358e+00
1.700167496457366e-05	4.802352e+00
1.700232569116448e-05	4.802346e+00
1.700290894644879e-05	4.802341e+00
1.700352425952487e-05	4.802335e+00
1.700465480668550e-05	4.802324e+00
1.700718766303186e-05	4.802300e+00
1.700972051937822e-05	4.802277e+00
1.701225337572459e-05	4.802253e+00
1.701478623207095e-05	4.802230e+00
1.701731908841731e-05	4.802207e+00
1.701985194476368e-05	4.802184e+00
1.702238480111004e-05	4.802161e+00
1.703281292143090e-05	4.802067e+00
1.705344871823026e-05	4.801889e+00
1.708304916936910e-05	4.801647e+00
1.710838886060956e-05	4.801453e+00
1.713694426911270e-05	4.801249e+00
1.715311107084121e-05	4.801140e+00
1.718069333742771e-05	4.800966e+00
1.720400837531533e-05	4.800830e+00
1.722927737303998e-05	4.800694e+00
1.726022326811305e-05	4.800545e+00
1.730118173221763e-05	4.800375e+00
1.735819950710462e-05	4.800190e+00
1.742814509715220e-05	4.800049e+00
1.752580134715220e-05	4.800006e+00
1.762345759715220e-05	4.800144e+00
1.772111384715221e-05	4.800463e+00
1.781877009715221e-05	4.800962e+00
1.791642634715221e-05	4.801643e+00
1.801408259715222e-05	4.802503e+00
1.811173884715222e-05	4.803544e+00
1.820939509715222e-05	4.804765e+00
1.830705134715222e-05	4.806166e+00
1.840470759715223e-05	4.807747e+00
1.850236384715223e-05	4.809507e+00
1.860002009715223e-05	4.811447e+00
1.869767634715224e-05	4.813565e+00
1.879533259715224e-05	4.815863e+00
1.889298884715224e-05	4.818338e+00
1.899064509715224e-05	4.820992e+00
1.908830134715225e-05	4.823823e+00
1.918595759715225e-05	4.826831e+00
1.928361384715225e-05	4.830016e+00
1.938127009715225e-05	4.833377e+00
1.947892634715226e-05	4.836914e+00
1.956606145546732e-05	4.840218e+00
1.961264076829305e-05	4.842041e+00
1.966116188834306e-05	4.843982e+00
1.968114538440149e-05	4.844794e+00
1.971755056425509e-05	4.846292e+00
1.975976892979319e-05	4.848060e+00
1.981863944138053e-05	4.850578e+00
1.991629569138053e-05	4.854895e+00
2.001395194138053e-05	4.859384e+00
2.011160819138054e-05	4.864045e+00
2.020926444138054e-05	4.868877e+00
2.030692069138054e-05	4.873879e+00
2.050223319138055e-05	4.884392e+00
2.069754569138055e-05	4.895577e+00
2.079520194138056e-05	4.901419e+00
2.089285819138056e-05	4.907427e+00
2.099051444138056e-05	4.913599e+00
2.108817069138056e-05	4.919935e+00
2.118582694138057e-05	4.926434e+00
2.128348319138057e-05	4.933094e+00
2.138113944138057e-05	4.939915e+00
2.147879569138058e-05	4.946895e+00
2.149295843399888e-05	4.947921e+00
2.151218556216492e-05	4.949318e+00
2.151768110363104e-05	4.949719e+00
2.151905498899757e-05	4.949819e+00
2.152180275973062e-05	4.950020e+00
2.152531993386590e-05	4.950277e+00
2.152955619542909e-05	4.950586e+00
2.153133591493815e-05	4.950716e+00
2.153299866060901e-05	4.950838e+00
2.153422591310513e-05	4.950928e+00
2.153565503216697e-05	4.951033e+00
2.153838797301949e-05	4.951233e+00
2.153844882890135e-05	4.951237e+00
2.153857054066508e-05	4.951246e+00
2.153873661762610e-05	4.951259e+00
2.153893238949082e-05	4.951273e+00
2.153909551412852e-05	4.951285e+00
2.154012831087784e-05	4.951361e+00
2.154116110762715e-05	4.951436e+00
2.154219390437647e-05	4.951512e+00
2.154322670112579e-05	4.951588e+00
2.154425949787511e-05	4.951664e+00
2.154529229462443e-05	4.951739e+00
2.154632509137374e-05	4.951815e+00
2.155218768926546e-05	4.952246e+00
2.156045700018596e-05	4.952854e+00
2.157699562202697e-05	4.954074e+00
2.160712343667721e-05	4.956309e+00
2.164840393349610e-05	4.959395e+00
2.173096492713389e-05	4.965652e+00
2.182862117713389e-05	4.973195e+00
2.192627742713389e-05	4.980893e+00
2.200880918680704e-05	4.987519e+00
2.205200261142228e-05	4.991030e+00
2.209383740667317e-05	4.994459e+00
2.209563466274628e-05	4.994607e+00
2.209803100417710e-05	4.994804e+00
2.210282368703875e-05	4.995199e+00
2.211240905276204e-05	4.995990e+00
2.211958526416167e-05	4.996583e+00
2.213223885495922e-05	4.997631e+00
2.213371495825551e-05	4.997753e+00
2.213533360889129e-05	4.997888e+00
2.213645931336280e-05	4.997981e+00
2.213768318626600e-05	4.998083e+00
2.213922804895826e-05	4.998211e+00
2.214117217330497e-05	4.998372e+00
2.214144908852473e-05	4.998395e+00
2.214200291896424e-05	4.998441e+00
2.214252498425417e-05	4.998485e+00
2.214402397334706e-05	4.998609e+00
2.214494995379254e-05	4.998686e+00
2.214676120653500e-05	4.998837e+00
2.214943582236775e-05	4.999059e+00
2.215344754993989e-05	4.999393e+00
2.216085548011624e-05	5.000010e+00
2.217141252586585e-05	5.000891e+00
2.219252661736506e-05	5.002658e+00
2.223475480036349e-05	5.006213e+00
2.228429316624137e-05	5.010419e+00
2.238194941624137e-05	5.018823e+00
2.247960566624138e-05	5.027375e+00
2.257726191624138e-05	5.036073e+00
2.267491816624138e-05	5.044917e+00
2.277257441624138e-05	5.053904e+00
2.287023066624139e-05	5.063034e+00
2.296788691624139e-05	5.072305e+00
2.306554316624139e-05	5.081716e+00
2.316319941624140e-05	5.091264e+00
2.326085566624140e-05	5.100950e+00
2.335851191624140e-05	5.110771e+00
2.345616816624140e-05	5.120726e+00
2.355382441624141e-05	5.130814e+00
2.365148066624141e-05	5.141032e+00
2.374913691624141e-05	5.151380e+00
2.384679316624141e-05	5.161855e+00
2.394444941624142e-05	5.172457e+00
2.404210566624142e-05	5.183184e+00
2.413976191624142e-05	5.194033e+00
2.423741816624143e-05	5.205004e+00
2.433507441624143e-05	5.216094e+00
2.443273066624143e-05	5.227303e+00
2.448974029224496e-05	5.233900e+00
2.452737023167507e-05	5.238276e+00
2.457058538860948e-05	5.243322e+00
2.459676742320379e-05	5.246391e+00
2.463110559127205e-05	5.250428e+00
2.467185822342072e-05	5.255236e+00
2.473371028088274e-05	5.262572e+00
2.481245306556281e-05	5.271976e+00
2.491010931556281e-05	5.283737e+00
2.500776556556281e-05	5.295605e+00
2.510542181556282e-05	5.307580e+00
2.520307806556282e-05	5.319660e+00
2.539839056556282e-05	5.344123e+00
2.559370306556283e-05	5.368983e+00
2.569135931556283e-05	5.381556e+00
2.578901556556284e-05	5.394222e+00
2.588667181556284e-05	5.406979e+00
2.593908145783238e-05	5.413863e+00
2.594365909455113e-05	5.414465e+00
2.594976261017613e-05	5.415268e+00
2.596305482129988e-05	5.417020e+00
2.596522518104739e-05	5.417306e+00
2.596956590054240e-05	5.417878e+00
2.597556887103915e-05	5.418670e+00
2.598030612123199e-05	5.419295e+00
2.598250056226305e-05	5.419585e+00
2.598457969959252e-05	5.419859e+00
2.598586592614216e-05	5.420029e+00
2.598758607251361e-05	5.420256e+00
2.598905858508577e-05	5.420450e+00
2.598956331799999e-05	5.420517e+00
2.599003842232294e-05	5.420580e+00
2.599055831467009e-05	5.420649e+00
2.599195509731847e-05	5.420833e+00
2.599410848870367e-05	5.421117e+00
2.599764294261985e-05	5.421584e+00
2.600390116167241e-05	5.422411e+00
2.600946904587341e-05	5.423147e+00
2.601888389189440e-05	5.424393e+00
2.603641433855146e-05	5.426713e+00
2.607147523186557e-05	5.431364e+00
2.611942194727862e-05	5.437741e+00
2.621531537810471e-05	5.450556e+00
2.631297162810472e-05	5.463689e+00
2.641062787810472e-05	5.476903e+00
2.650828412810472e-05	5.490195e+00
2.660594037810472e-05	5.503565e+00
2.670359662810473e-05	5.517009e+00
2.680125287810473e-05	5.530526e+00
2.689890912810473e-05	5.544113e+00
2.694720821851594e-05	5.550858e+00
2.697696546303616e-05	5.555023e+00
2.699840521958934e-05	5.558027e+00
2.702451932829582e-05	5.561690e+00
2.704765240168527e-05	5.564939e+00
2.707251943671419e-05	5.568437e+00
2.710677603859007e-05	5.573261e+00
2.714420003320411e-05	5.578540e+00
2.720299396361689e-05	5.586853e+00
2.726589432218434e-05	5.595770e+00
2.736355057218434e-05	5.609666e+00
2.746120682218435e-05	5.623621e+00
2.755886307218435e-05	5.637631e+00
2.759907000412287e-05	5.643416e+00
2.759942024748442e-05	5.643466e+00
2.760012073420752e-05	5.643568e+00
2.760104640230731e-05	5.643701e+00
2.760157302194542e-05	5.643776e+00
2.760208643194269e-05	5.643850e+00
2.760279082240518e-05	5.643952e+00
2.760363467291676e-05	5.644073e+00
2.760523006791772e-05	5.644303e+00
2.760842085791962e-05	5.644763e+00
2.761366787088556e-05	5.645519e+00
2.762416189681745e-05	5.647031e+00
2.763984216611985e-05	5.649292e+00
2.767120270472465e-05	5.653817e+00
2.771127809447524e-05	5.659607e+00
2.779142887397642e-05	5.671215e+00
2.788908512397642e-05	5.685401e+00
2.798674137397642e-05	5.699636e+00
2.808439762397643e-05	5.713916e+00
2.818205387397643e-05	5.728239e+00
2.827971012397643e-05	5.742602e+00
2.837736637397643e-05	5.757005e+00
2.847502262397644e-05	5.771444e+00
2.857267887397644e-05	5.785917e+00
2.867033512397644e-05	5.800423e+00
2.876799137397645e-05	5.814959e+00
2.886564762397645e-05	5.829523e+00
2.896330387397645e-05	5.844112e+00
2.906096012397645e-05	5.858725e+00
2.915861637397646e-05	5.873359e+00
2.925627262397646e-05	5.888012e+00
2.935392887397646e-05	5.902682e+00
2.940710258896680e-05	5.910676e+00
2.944479437765938e-05	5.916345e+00
2.947796777094722e-05	5.921336e+00
2.950835916156139e-05	5.925910e+00
2.954188628508234e-05	5.930956e+00
2.958595917785172e-05	5.937593e+00
2.965023048055607e-05	5.947273e+00
2.972353802121303e-05	5.958319e+00
2.982119427121303e-05	5.973039e+00
2.991885052121304e-05	5.987763e+00
3.001650677121304e-05	6.002489e+00
3.011416302121304e-05	6.017215e+00
3.021181927121304e-05	6.031938e+00
3.030947552121305e-05	6.046656e+00
3.034782875358212e-05	6.052434e+00
3.034811877141785e-05	6.052478e+00
3.034869880708931e-05	6.052566e+00
3.034985887843223e-05	6.052741e+00
3.035047668649441e-05	6.052834e+00
3.035087074083009e-05	6.052893e+00
3.035125441374815e-05	6.052951e+00
3.035202496827527e-05	6.053067e+00
3.035259480495804e-05	6.053153e+00
3.035322473120000e-05	6.053247e+00
3.035409664033711e-05	6.053379e+00
3.035515666567748e-05	6.053539e+00
3.035654604994051e-05	6.053748e+00
3.035835416157355e-05	6.054020e+00
3.036069917748380e-05	6.054374e+00
3.036382771495115e-05	6.054845e+00
3.036855029625750e-05	6.055556e+00
3.037603926182160e-05	6.056684e+00
3.038970610215793e-05	6.058743e+00
3.041703978283058e-05	6.062860e+00
3.045513765302366e-05	6.068596e+00
3.053133339340980e-05	6.080064e+00
3.062898964340980e-05	6.094751e+00
3.072664589340980e-05	6.109424e+00
3.082430214340981e-05	6.124080e+00
3.101961464340981e-05	6.153334e+00
3.111727089340982e-05	6.167928e+00
3.121492714340982e-05	6.182496e+00
3.131258339340982e-05	6.197037e+00
3.141023964340982e-05	6.211548e+00
3.150789589340983e-05	6.226027e+00
3.160555214340983e-05	6.240472e+00
3.170320839340983e-05	6.254881e+00
3.180086464340984e-05	6.269252e+00
3.185167890741263e-05	6.276714e+00
3.188189084130792e-05	6.281145e+00
3.190968173667046e-05	6.285217e+00
3.193323843409393e-05	6.288666e+00
3.195631023850019e-05	6.292042e+00
3.198119752202886e-05	6.295681e+00
3.201822189226862e-05	6.301088e+00
3.205811857357848e-05	6.306909e+00
3.212608667081534e-05	6.316806e+00
3.219658917363492e-05	6.327047e+00
3.229424542363493e-05	6.341191e+00
3.239190167363493e-05	6.355284e+00
3.248955792363493e-05	6.369322e+00
3.258721417363493e-05	6.383306e+00
3.268487042363494e-05	6.397231e+00
3.278252667363494e-05	6.411097e+00
3.288018292363494e-05	6.424901e+00
3.297783917363495e-05	6.438641e+00
3.307549542363495e-05	6.452314e+00
3.317315167363495e-05	6.465920e+00
3.320520805948854e-05	6.470371e+00
3.320543124092371e-05	6.470402e+00
3.320587760379404e-05	6.470464e+00
3.320677032953470e-05	6.470588e+00
3.320818080974602e-05	6.470783e+00
3.320927168710792e-05	6.470935e+00
3.320978527324329e-05	6.471006e+00
3.321035220056709e-05	6.471085e+00
3.321115378252796e-05	6.471196e+00
3.321206143334166e-05	6.471322e+00
3.321294826175690e-05	6.471445e+00
3.321463587669767e-05	6.471679e+00
3.321676591194337e-05	6.471974e+00
3.322001833772369e-05	6.472425e+00
3.322476181392160e-05	6.473082e+00
3.323234177983662e-05	6.474133e+00
3.324573852556987e-05	6.475987e+00
3.327253201703638e-05	6.479694e+00
3.331246701079869e-05	6.485208e+00
3.339233699832333e-05	6.496199e+00
3.348999324832333e-05	6.509569e+00
3.358764949832334e-05	6.522863e+00
3.368530574832334e-05	6.536078e+00
3.378296199832334e-05	6.549213e+00
3.388061824832335e-05	6.562264e+00
3.397827449832335e-05	6.575232e+00
3.407593074832335e-05	6.588112e+00
3.417358699832335e-05	6.600904e+00
3.427124324832336e-05	6.613605e+00
3.432301383917068e-05	6.620301e+00
3.436141752409716e-05	6.625251e+00
3.439090842180017e-05	6.629043e+00
3.442582512358450e-05	6.633520e+00
3.445852121581631e-05	6.637702e+00
3.450598986763801e-05	6.643754e+00
3.457208398307669e-05	6.652143e+00
3.464793462001356e-05	6.661715e+00
3.469260738311741e-05	6.667325e+00
3.470879612052557e-05	6.669352e+00
3.470899905694618e-05	6.669377e+00
3.470940492978740e-05	6.669428e+00
3.471021667546985e-05	6.669530e+00
3.471155882961906e-05	6.669698e+00
3.471424313791747e-05	6.670033e+00
3.471433564348467e-05	6.670045e+00
3.471445898424092e-05	6.670061e+00
3.471467657227826e-05	6.670088e+00
3.471490432799156e-05	6.670116e+00
