time	V(vr)
3.834343998424439e-06	7.995174e+00
3.834373684720829e-06	7.995175e+00
3.834414265862819e-06	7.995175e+00
3.834447441330149e-06	7.995175e+00
3.834481154149517e-06	7.995175e+00
3.834508539012483e-06	7.995176e+00
3.834542017850955e-06	7.995176e+00
3.834608975527897e-06	7.995177e+00
3.836083008212534e-06	7.995189e+00
3.837557040897172e-06	7.995201e+00
3.839031073581809e-06	7.995213e+00
3.840505106266446e-06	7.995225e+00
3.841979138951083e-06	7.995237e+00
3.843453171635720e-06	7.995250e+00
3.844927204320357e-06	7.995262e+00
3.845174689412812e-06	7.995264e+00
3.845508999903842e-06	7.995266e+00
3.845539419306892e-06	7.995266e+00
3.845600258112995e-06	7.995267e+00
3.845721935725202e-06	7.995268e+00
3.845920338364100e-06	7.995270e+00
3.846317143641901e-06	7.995273e+00
3.846754038579121e-06	7.995276e+00
3.847401706270751e-06	7.995282e+00
3.848255737540344e-06	7.995289e+00
3.849480259081313e-06	7.995299e+00
3.851286474098506e-06	7.995314e+00
3.854583040829277e-06	7.995340e+00
3.861176174290819e-06	7.995394e+00
3.874362441213906e-06	7.995500e+00
3.900734975060081e-06	7.995708e+00
3.919592805638895e-06	7.995854e+00
3.939519256044162e-06	7.996006e+00
3.965519828812018e-06	7.996199e+00
3.984176482802596e-06	7.996335e+00
4.000609097237754e-06	7.996452e+00
4.011952414545782e-06	7.996532e+00
4.014788243872788e-06	7.996552e+00
4.017449522938894e-06	7.996571e+00
4.018162382237300e-06	7.996576e+00
4.025913646987408e-06	7.996630e+00
4.026836291812583e-06	7.996636e+00
4.026977257356319e-06	7.996637e+00
4.027259188443790e-06	7.996639e+00
4.027316046259900e-06	7.996639e+00
4.027429761892120e-06	7.996640e+00
4.027437914837009e-06	7.996640e+00
4.027454220726790e-06	7.996640e+00
4.027474810739158e-06	7.996641e+00
4.027493423873975e-06	7.996641e+00
4.027511718193227e-06	7.996641e+00
4.027516291773040e-06	7.996641e+00
4.027525438932666e-06	7.996641e+00
4.027543733251919e-06	7.996641e+00
4.027580321890420e-06	7.996641e+00
4.027653499167426e-06	7.996642e+00
4.027799853721434e-06	7.996643e+00
4.028092562829451e-06	7.996645e+00
4.028677981045484e-06	7.996649e+00
4.029848817477550e-06	7.996657e+00
4.032190490341682e-06	7.996673e+00
4.064973910439542e-06	7.996894e+00
5.446905457917914e-06	7.999290e+00
5.544561707917914e-06	7.998947e+00
5.642217957917913e-06	7.998535e+00
5.739874207917913e-06	7.998055e+00
5.837530457917912e-06	7.997508e+00
5.992366731769450e-06	7.996502e+00
6.022884309894450e-06	7.996284e+00
6.035152377614930e-06	7.996194e+00
6.036006888201660e-06	7.996188e+00
6.036128961142622e-06	7.996187e+00
6.036373107024546e-06	7.996185e+00
6.036546434941438e-06	7.996184e+00
6.036684537365422e-06	7.996183e+00
6.036693339047702e-06	7.996183e+00
6.036710942412266e-06	7.996182e+00
6.036732431510296e-06	7.996182e+00
6.036753754451895e-06	7.996182e+00
6.036773818112392e-06	7.996182e+00
6.036798928157877e-06	7.996182e+00
6.036849148248845e-06	7.996181e+00
6.036949588430780e-06	7.996181e+00
6.037150468794654e-06	7.996180e+00
6.037552229522398e-06	7.996176e+00
6.038355750977890e-06	7.996171e+00
6.039884304810396e-06	7.996159e+00
6.041306166789063e-06	7.996149e+00
6.043447370907500e-06	7.996133e+00
6.046099759427925e-06	7.996113e+00
6.050276462707458e-06	7.996082e+00
6.054255575054460e-06	7.996052e+00
6.058670369677777e-06	7.996019e+00
6.063580499522562e-06	7.995982e+00
6.070459319573869e-06	7.995930e+00
6.080455256203412e-06	7.995854e+00
6.091236527726041e-06	7.995770e+00
6.104419825776866e-06	7.995668e+00
6.118389458559110e-06	7.995558e+00
6.137493672464787e-06	7.995405e+00
6.149752224786730e-06	7.995305e+00
6.156770130468190e-06	7.995248e+00
6.160360636071057e-06	7.995218e+00
6.163755423482772e-06	7.995190e+00
6.165827545323567e-06	7.995173e+00
6.168543936768164e-06	7.995151e+00
6.173013114036295e-06	7.995113e+00
6.177194049365086e-06	7.995079e+00
6.182453405277952e-06	7.995034e+00
6.188099651669155e-06	7.994987e+00
6.196942738207347e-06	7.994912e+00
6.211814195875836e-06	7.994785e+00
6.225364212516285e-06	7.994668e+00
6.239979537517964e-06	7.994540e+00
6.256774227248867e-06	7.994391e+00
6.285735130744064e-06	7.994130e+00
6.337422962197554e-06	7.993649e+00
6.397636133274190e-06	7.993064e+00
6.478124302960548e-06	7.992243e+00
6.575780552960548e-06	7.991185e+00
6.673436802960547e-06	7.990059e+00
6.868749302960546e-06	7.987606e+00
7.161718052960544e-06	7.983422e+00
7.231472517246258e-06	7.982337e+00
7.301226981531971e-06	7.981217e+00
7.370981445817686e-06	7.980063e+00
7.440735910103400e-06	7.978875e+00
7.510490374389114e-06	7.977653e+00
7.580244838674827e-06	7.976397e+00
7.649999302960541e-06	7.975106e+00
7.747655552960541e-06	7.973242e+00
7.845311802960540e-06	7.971312e+00
7.938714063667832e-06	7.969403e+00
8.000942873723116e-06	7.968097e+00
8.074207344173329e-06	7.966525e+00
8.161416790580427e-06	7.964605e+00
8.187035437068015e-06	7.964031e+00
8.203482280615528e-06	7.963660e+00
8.212182062690226e-06	7.963463e+00
8.218737956221468e-06	7.963315e+00
8.224105044430915e-06	7.963192e+00
8.229848538237073e-06	7.963062e+00
8.238484108052041e-06	7.962865e+00
8.250533133769500e-06	7.962589e+00
8.274631185204416e-06	7.962034e+00
8.276588207435152e-06	7.961989e+00
8.280502251896626e-06	7.961898e+00
8.283437785242731e-06	7.961830e+00
8.284293982468679e-06	7.961811e+00
8.284508031775164e-06	7.961805e+00
8.284569188719873e-06	7.961804e+00
8.284662550093470e-06	7.961802e+00
8.284669836180636e-06	7.961802e+00
8.284684408354972e-06	7.961802e+00
8.284687448009888e-06	7.961802e+00
8.284693527319721e-06	7.961801e+00
8.284705685939389e-06	7.961801e+00
8.284730003178722e-06	7.961801e+00
8.284778637657389e-06	7.961799e+00
8.284875906614723e-06	7.961797e+00
8.285070444529390e-06	7.961792e+00
8.285459520358725e-06	7.961783e+00
8.286237672017394e-06	7.961765e+00
8.287762636706038e-06	7.961730e+00
8.289156275682920e-06	7.961698e+00
8.291271249917915e-06	7.961648e+00
8.293821976099433e-06	7.961589e+00
8.297960736975369e-06	7.961493e+00
8.301864415425761e-06	7.961402e+00
8.306228474846679e-06	7.961300e+00
8.310983194213426e-06	7.961189e+00
8.317689617535509e-06	7.961033e+00
8.327350051474430e-06	7.960806e+00
8.337603438295760e-06	7.960565e+00
8.349918923237166e-06	7.960275e+00
8.363219842932014e-06	7.959960e+00
8.380736640050480e-06	7.959543e+00
8.391438910186161e-06	7.959288e+00
8.394114477720084e-06	7.959224e+00
8.394450260469803e-06	7.959216e+00
8.395121825969238e-06	7.959199e+00
8.395125248602658e-06	7.959199e+00
8.395132093869500e-06	7.959199e+00
8.395145784403186e-06	7.959199e+00
8.395173165470556e-06	7.959198e+00
8.395199895130786e-06	7.959198e+00
8.395229682558346e-06	7.959197e+00
8.395254736340932e-06	7.959196e+00
8.395288436940202e-06	7.959196e+00
8.395341004096722e-06	7.959194e+00
8.396827903666886e-06	7.959158e+00
8.398314803237052e-06	7.959123e+00
8.399801702807216e-06	7.959087e+00
8.401288602377380e-06	7.959051e+00
8.402775501947544e-06	7.959016e+00
8.404262401517710e-06	7.958980e+00
8.405749301087874e-06	7.958945e+00
8.405959569713959e-06	7.958940e+00
8.406304264171791e-06	7.958931e+00
8.406343404229078e-06	7.958930e+00
8.406421684343656e-06	7.958929e+00
8.406578244572810e-06	7.958925e+00
8.406785708453445e-06	7.958920e+00
8.407200636214717e-06	7.958910e+00
8.407685696018489e-06	7.958898e+00
8.408402004464539e-06	7.958881e+00
8.409340860111828e-06	7.958858e+00
8.410734413073222e-06	7.958825e+00
8.412842786562754e-06	7.958774e+00
8.416902066437862e-06	7.958676e+00
8.425020626188083e-06	7.958480e+00
8.441257745688520e-06	7.958087e+00
8.473731984689396e-06	7.957296e+00
8.496691466988530e-06	7.956732e+00
8.519796052233898e-06	7.956161e+00
8.548699917337419e-06	7.955441e+00
8.578119115527241e-06	7.954702e+00
8.598157163420368e-06	7.954195e+00
8.624225241846578e-06	7.953532e+00
8.627519988636395e-06	7.953448e+00
8.632218697709513e-06	7.953328e+00
8.633350579503931e-06	7.953299e+00
8.636759311796073e-06	7.953211e+00
8.638687364991708e-06	7.953162e+00
8.639082322119858e-06	7.953152e+00
8.639872236376160e-06	7.953132e+00
8.640976911707852e-06	7.953103e+00
8.641222082082969e-06	7.953097e+00
8.641712422833204e-06	7.953084e+00
8.641727745981648e-06	7.953084e+00
8.641758392278540e-06	7.953083e+00
8.641766053852762e-06	7.953083e+00
8.641781377001206e-06	7.953083e+00
8.641785207788317e-06	7.953083e+00
8.641792869362539e-06	7.953082e+00
8.641806539279679e-06	7.953082e+00
8.641820597189979e-06	7.953082e+00
8.641839366051911e-06	7.953081e+00
8.641859607888933e-06	7.953081e+00
8.641900091562977e-06	7.953080e+00
8.641981058911065e-06	7.953077e+00
8.642142993607236e-06	7.953074e+00
8.642466862999580e-06	7.953065e+00
8.643114601784268e-06	7.953048e+00
8.644410079353643e-06	7.953015e+00
8.647001034492398e-06	7.952949e+00
8.683274406434954e-06	7.952012e+00
1.007717150309514e-05	7.909184e+00
1.017482775309514e-05	7.905688e+00
1.027248400309514e-05	7.902128e+00
1.036834283581312e-05	7.898571e+00
1.043379536681933e-05	7.896107e+00
1.050972716716419e-05	7.893212e+00
1.052193419841419e-05	7.892744e+00
1.054634826091419e-05	7.891803e+00
1.059517638591419e-05	7.889909e+00
1.059652381028958e-05	7.889856e+00
1.059686066638343e-05	7.889843e+00
1.059694488040689e-05	7.889840e+00
1.059711330845382e-05	7.889833e+00
1.059745016454767e-05	7.889820e+00
1.059745615219653e-05	7.889820e+00
1.059746812749427e-05	7.889820e+00
1.059749207808975e-05	7.889819e+00
1.059751710217933e-05	7.889818e+00
1.059754324630889e-05	7.889817e+00
1.059756556217128e-05	7.889816e+00
1.059759486743293e-05	7.889815e+00
1.059765347795624e-05	7.889812e+00
1.059777069900286e-05	7.889808e+00
1.059800514109609e-05	7.889799e+00
1.059847402528255e-05	7.889781e+00
1.059941179365547e-05	7.889744e+00
1.060089043782098e-05	7.889686e+00
1.060244006894688e-05	7.889626e+00
1.060460159168524e-05	7.889542e+00
1.060771098161115e-05	7.889420e+00
1.061196433292268e-05	7.889254e+00
1.061592064622810e-05	7.889100e+00
1.062045450522660e-05	7.888922e+00
1.062561489483621e-05	7.888721e+00
1.063303770819329e-05	7.888430e+00
1.064449603524987e-05	7.887980e+00
1.065541715573441e-05	7.887551e+00
1.067038183621832e-05	7.886961e+00
1.068426876363944e-05	7.886413e+00
1.070681967755160e-05	7.885520e+00
1.071537807138160e-05	7.885180e+00
1.072105046145300e-05	7.884954e+00
1.072621830079944e-05	7.884748e+00
1.072896549259688e-05	7.884639e+00
1.073251326262390e-05	7.884497e+00
1.073616915614212e-05	7.884352e+00
1.074043418943462e-05	7.884181e+00
1.074597977690809e-05	7.883960e+00
1.075306978429971e-05	7.883677e+00
1.076407468538195e-05	7.883236e+00
1.077466757024161e-05	7.882811e+00
1.078790787212649e-05	7.882279e+00
1.080215370361168e-05	7.881705e+00
1.082216556733846e-05	7.880897e+00
1.085167058252984e-05	7.879701e+00
1.090707820805475e-05	7.877438e+00
1.096789365171782e-05	7.874931e+00
1.105555539498069e-05	7.871274e+00
1.115321164498069e-05	7.867141e+00
1.125086789498069e-05	7.862946e+00
1.144618039498070e-05	7.854366e+00
1.173914914498071e-05	7.841031e+00
1.216639523873071e-05	7.820587e+00
1.221522336373071e-05	7.818176e+00
1.231287961373072e-05	7.813308e+00
1.239904706581304e-05	7.808963e+00
1.248661565002265e-05	7.804498e+00
1.254621541319662e-05	7.801432e+00
1.261718125018021e-05	7.797751e+00
1.267858361681880e-05	7.794541e+00
1.271460990698367e-05	7.792647e+00
1.273036098504406e-05	7.791816e+00
1.273856945903476e-05	7.791383e+00
1.274208934885107e-05	7.791196e+00
1.274531969188631e-05	7.791026e+00
1.275098003599468e-05	7.790726e+00
1.275852852878367e-05	7.790327e+00
1.277300790270480e-05	7.789559e+00
1.278664114661430e-05	7.788835e+00
1.280123738169495e-05	7.788058e+00
1.281797416748982e-05	7.787166e+00
1.283047274310287e-05	7.786499e+00
1.283359738700613e-05	7.786332e+00
1.283984667481266e-05	7.785998e+00
1.284009078761760e-05	7.785985e+00
1.284026166658106e-05	7.785976e+00
1.284027387222131e-05	7.785975e+00
1.284029828350180e-05	7.785974e+00
1.284033928754015e-05	7.785972e+00
1.284034242333920e-05	7.785972e+00
1.284034869493729e-05	7.785971e+00
1.284036123813347e-05	7.785971e+00
1.284037487125414e-05	7.785970e+00
1.284040213749547e-05	7.785968e+00
1.284045666997812e-05	7.785965e+00
1.284056573494344e-05	7.785960e+00
1.284078386487406e-05	7.785948e+00
1.284122012473531e-05	7.785924e+00
1.284209264445782e-05	7.785878e+00
1.284358386743145e-05	7.785798e+00
1.284506434224716e-05	7.785719e+00
1.284719342597379e-05	7.785605e+00
1.285003432566133e-05	7.785453e+00
1.285421410981563e-05	7.785229e+00
1.285809375143980e-05	7.785021e+00
1.285864868938224e-05	7.784991e+00
1.285975856526714e-05	7.784932e+00
1.286197831703694e-05	7.784813e+00
1.286198941599123e-05	7.784812e+00
1.286201161389980e-05	7.784811e+00
1.286205600971697e-05	7.784809e+00
1.286214480135129e-05	7.784804e+00
1.286220783754598e-05	7.784801e+00
1.286225806963597e-05	7.784798e+00
1.286230542414973e-05	7.784795e+00
1.286234513866368e-05	7.784793e+00
1.286238767686594e-05	7.784791e+00
1.286247275327048e-05	7.784786e+00
1.286366382293393e-05	7.784722e+00
1.286502504540644e-05	7.784649e+00
1.286774749035147e-05	7.784503e+00
1.287319238024152e-05	7.784211e+00
1.287327572572054e-05	7.784206e+00
1.287344241667859e-05	7.784198e+00
1.287365717297006e-05	7.784186e+00
1.287386509622722e-05	7.784175e+00
1.287428094274154e-05	7.784153e+00
1.287474890042966e-05	7.784127e+00
1.287553792830735e-05	7.784085e+00
1.287648052941323e-05	7.784034e+00
1.287793611157489e-05	7.783956e+00
1.288015950530184e-05	7.783837e+00
1.288460629275573e-05	7.783598e+00
1.289349986766351e-05	7.783119e+00
1.290780480218979e-05	7.782349e+00
1.292169455122646e-05	7.781600e+00
1.294090904950644e-05	7.780560e+00
1.296602725835392e-05	7.779200e+00
1.301626367604888e-05	7.776465e+00
1.302354399010374e-05	7.776068e+00
1.306722587443291e-05	7.773675e+00
1.311203527345882e-05	7.771209e+00
1.315925851165369e-05	7.768596e+00
1.320452787848321e-05	7.766078e+00
1.324744112072546e-05	7.763680e+00
1.328544859250183e-05	7.761547e+00
1.332636203055546e-05	7.759240e+00
1.337947026084367e-05	7.756230e+00
1.338306660022674e-05	7.756026e+00
1.339025927899287e-05	7.755617e+00
1.339176566858227e-05	7.755531e+00
1.339536204531054e-05	7.755326e+00
1.339757668628381e-05	7.755200e+00
1.339763613301968e-05	7.755197e+00
1.339775502649142e-05	7.755190e+00
1.339778474985935e-05	7.755188e+00
1.339779218070133e-05	7.755188e+00
1.339780704238530e-05	7.755187e+00
1.339781075780629e-05	7.755187e+00
1.339781818864828e-05	7.755187e+00
1.339781986970820e-05	7.755186e+00
1.339782323182804e-05	7.755186e+00
1.339782995606771e-05	7.755186e+00
1.339784340454707e-05	7.755185e+00
1.339787030150578e-05	7.755183e+00
1.339792409542320e-05	7.755180e+00
1.339803168325805e-05	7.755174e+00
1.339824685892774e-05	7.755162e+00
1.339867721026711e-05	7.755137e+00
1.339953791294587e-05	7.755088e+00
1.340125931830339e-05	7.754991e+00
1.341158775044850e-05	7.754402e+00
1.458220520046950e-05	7.683499e+00
1.467986145046950e-05	7.677217e+00
1.477751770046951e-05	7.670878e+00
1.487517395046951e-05	7.664484e+00
1.497283020046951e-05	7.658035e+00
1.504058584436088e-05	7.653528e+00
1.511742613031482e-05	7.648385e+00
1.516015073968981e-05	7.645511e+00
1.516630930500817e-05	7.645095e+00
1.516673832460208e-05	7.645067e+00
1.516722863270942e-05	7.645033e+00
1.516735120973625e-05	7.645025e+00
1.516759636378991e-05	7.645009e+00
1.516770077377364e-05	7.645002e+00
1.516776850861744e-05	7.644997e+00
1.516784051682662e-05	7.644992e+00
1.516789668130986e-05	7.644989e+00
1.516795773934483e-05	7.644984e+00
1.516807985541477e-05	7.644976e+00
1.516832408755465e-05	7.644959e+00
1.516881255183441e-05	7.644927e+00
1.516978948039393e-05	7.644861e+00
1.517128001492068e-05	7.644760e+00
1.517289208081235e-05	7.644651e+00
1.517512889030044e-05	7.644501e+00
1.517853478205747e-05	7.644271e+00
1.518243755540995e-05	7.644007e+00
1.518662741404760e-05	7.643724e+00
1.519100325718160e-05	7.643429e+00
1.519656371427044e-05	7.643053e+00
1.520389269140654e-05	7.642557e+00
1.521676108440776e-05	7.641686e+00
1.522890275829237e-05	7.640864e+00
1.524338705409439e-05	7.639881e+00
1.525824619634859e-05	7.638872e+00
1.528233074019567e-05	7.637234e+00
1.529144721719741e-05	7.636613e+00
1.529850371090765e-05	7.636132e+00
1.530205666457600e-05	7.635890e+00
1.530665260857671e-05	7.635576e+00
1.530992578715793e-05	7.635353e+00
1.531391086445914e-05	7.635081e+00
1.532018098840147e-05	7.634653e+00
1.532951309689735e-05	7.634015e+00
1.534137504032074e-05	7.633204e+00
1.535425432600606e-05	7.632322e+00
1.536833714102759e-05	7.631357e+00
1.538535764639196e-05	7.630189e+00
1.541111629927551e-05	7.628418e+00
1.546138479113532e-05	7.624951e+00
1.552512426373422e-05	7.620536e+00
1.559975930013225e-05	7.615336e+00
1.569741555013226e-05	7.608486e+00
1.579507180013226e-05	7.601582e+00
1.599038430013227e-05	7.587617e+00
1.628335305013227e-05	7.566278e+00
1.636348422581568e-05	7.560360e+00
1.644361540149908e-05	7.554408e+00
1.652374657718248e-05	7.548422e+00
1.660387775286588e-05	7.542402e+00
1.668400892854928e-05	7.536348e+00
1.676414010423269e-05	7.530259e+00
1.684427127991609e-05	7.524137e+00
1.685805647720696e-05	7.523080e+00
1.688562687178869e-05	7.520965e+00
1.694076766095216e-05	7.516720e+00
1.700096688623719e-05	7.512069e+00
1.705868463057462e-05	7.507591e+00
1.713150990712506e-05	7.501917e+00
1.720222957184507e-05	7.496381e+00
1.729988582184507e-05	7.488695e+00
1.730028668955338e-05	7.488663e+00
1.730108842496999e-05	7.488600e+00
1.730132404570239e-05	7.488581e+00
1.730157866397854e-05	7.488561e+00
1.730208790053085e-05	7.488521e+00
1.730274522508530e-05	7.488469e+00
1.730397755416692e-05	7.488371e+00
1.730644221233016e-05	7.488177e+00
1.730984407377650e-05	7.487908e+00
1.731045850001061e-05	7.487860e+00
1.731168735247885e-05	7.487762e+00
1.731414505741531e-05	7.487568e+00
1.731415576075944e-05	7.487567e+00
1.731417716744770e-05	7.487566e+00
1.731420161600072e-05	7.487564e+00
1.731422389951691e-05	7.487562e+00
1.731425012593371e-05	7.487560e+00
1.731430257876730e-05	7.487556e+00
1.731503691843760e-05	7.487498e+00
1.731587616377508e-05	7.487432e+00
1.731755465445005e-05	7.487299e+00
1.732091163579998e-05	7.487033e+00
1.732138293942222e-05	7.486996e+00
1.732468206477785e-05	7.486735e+00
1.732503554249453e-05	7.486707e+00
1.732509445544730e-05	7.486702e+00
1.732521228135286e-05	7.486693e+00
1.732536669470122e-05	7.486681e+00
1.732555097530058e-05	7.486667e+00
1.732579583181753e-05	7.486647e+00
1.732628554485142e-05	7.486609e+00
1.732679884725869e-05	7.486568e+00
1.732760198940576e-05	7.486504e+00
1.732859286791119e-05	7.486426e+00
1.733018968332239e-05	7.486300e+00
1.733256856606768e-05	7.486111e+00
1.733732633155825e-05	7.485735e+00
1.734684186253938e-05	7.484982e+00
1.736000546431991e-05	7.483938e+00
1.737407542958403e-05	7.482823e+00
1.739068465300820e-05	7.481504e+00
1.741336340014888e-05	7.479702e+00
1.741370292494648e-05	7.479675e+00
1.741415562467661e-05	7.479639e+00
1.741506102413688e-05	7.479567e+00
1.741732452278754e-05	7.479387e+00
1.741822992224781e-05	7.479315e+00
1.741845627211287e-05	7.479297e+00
1.741851285957914e-05	7.479292e+00
1.741852700644571e-05	7.479291e+00
1.741855530017884e-05	7.479289e+00
1.741856237361212e-05	7.479288e+00
1.741857652047869e-05	7.479287e+00
1.741857942573641e-05	7.479287e+00
1.741858523625185e-05	7.479286e+00
1.741859685728272e-05	7.479286e+00
1.741862009934447e-05	7.479284e+00
1.741866658346798e-05	7.479280e+00
1.741875955171498e-05	7.479272e+00
1.741894548820897e-05	7.479258e+00
1.741931736119697e-05	7.479228e+00
1.742006110717297e-05	7.479169e+00
1.742154859912496e-05	7.479051e+00
1.742293119978838e-05	7.478940e+00
1.742500240613109e-05	7.478776e+00
1.742747137034160e-05	7.478579e+00
1.743153148416524e-05	7.478256e+00
1.743552571633881e-05	7.477938e+00
1.743979470967892e-05	7.477598e+00
1.744454503585806e-05	7.477219e+00
1.745101670394446e-05	7.476704e+00
1.746045330654666e-05	7.475951e+00
1.747084715608131e-05	7.475121e+00
1.748308695312354e-05	7.474144e+00
1.749635904401082e-05	7.473083e+00
1.751342193613333e-05	7.471718e+00
1.753799062006917e-05	7.469750e+00
1.758470510321329e-05	7.466000e+00
1.764345010235005e-05	7.461269e+00
1.771411736251867e-05	7.455554e+00
1.772632439376867e-05	7.454565e+00
1.775073845626867e-05	7.452583e+00
1.779956658126867e-05	7.448611e+00
1.789722283126867e-05	7.440632e+00
1.796862532533542e-05	7.434769e+00
1.802760713082225e-05	7.429907e+00
1.807669719133739e-05	7.425847e+00
1.813080204119733e-05	7.421360e+00
1.814300907244733e-05	7.420345e+00
1.816742313494733e-05	7.418314e+00
1.821625125994733e-05	7.414243e+00
1.821653705392458e-05	7.414219e+00
1.821710864187910e-05	7.414171e+00
1.821825181778813e-05	7.414076e+00
1.821867767070015e-05	7.414040e+00
1.821885409379396e-05	7.414026e+00
1.821910282513709e-05	7.414005e+00
1.822011858252006e-05	7.413920e+00
1.822113433990303e-05	7.413835e+00
1.822215009728601e-05	7.413750e+00
1.822316585466898e-05	7.413665e+00
1.822418161205196e-05	7.413581e+00
1.822519736943493e-05	7.413496e+00
1.822621312681790e-05	7.413411e+00
1.822698066306861e-05	7.413347e+00
1.822855740477921e-05	7.413215e+00
1.822866157780215e-05	7.413207e+00
1.822870324701132e-05	7.413203e+00
1.822877553172330e-05	7.413197e+00
1.822877819397878e-05	7.413197e+00
1.822878351848976e-05	7.413196e+00
1.822879416751170e-05	7.413195e+00
