time	V(n004)
2.209563466274628e-05	6.000000e+00
2.209803100417710e-05	6.000000e+00
2.210282368703875e-05	6.000000e+00
2.211240905276204e-05	6.000000e+00
2.211958526416167e-05	6.000000e+00
2.213223885495922e-05	6.000000e+00
2.213371495825551e-05	5.806663e+00
2.213533360889129e-05	5.080482e+00
2.213645931336280e-05	4.269796e+00
2.213768318626600e-05	3.312577e+00
2.213922804895826e-05	2.183677e+00
2.214117217330497e-05	8.516817e-01
2.214144908852473e-05	6.944289e-01
2.214200291896424e-05	5.090374e-01
2.214252498425417e-05	4.548126e-01
2.214402397334706e-05	4.500068e-01
2.214494995379254e-05	4.480825e-01
2.214676120653500e-05	4.452474e-01
2.214943582236775e-05	4.422167e-01
2.215344754993989e-05	4.391584e-01
2.216085548011624e-05	4.357976e-01
2.217141252586585e-05	4.337443e-01
2.219252661736506e-05	4.330229e-01
2.223475480036349e-05	4.330343e-01
2.228429316624137e-05	4.330365e-01
2.238194941624137e-05	4.330333e-01
2.247960566624138e-05	4.330345e-01
2.257726191624138e-05	4.330359e-01
2.267491816624138e-05	4.330359e-01
2.277257441624138e-05	4.330359e-01
2.287023066624139e-05	4.330359e-01
2.296788691624139e-05	4.330359e-01
2.306554316624139e-05	4.330359e-01
2.316319941624140e-05	4.330359e-01
2.326085566624140e-05	4.330359e-01
2.335851191624140e-05	4.330359e-01
2.345616816624140e-05	4.330359e-01
2.355382441624141e-05	4.330359e-01
2.365148066624141e-05	4.330359e-01
2.374913691624141e-05	4.330346e-01
2.384679316624141e-05	4.330333e-01
2.394444941624142e-05	4.330346e-01
2.404210566624142e-05	4.330359e-01
2.413976191624142e-05	4.330359e-01
2.423741816624143e-05	4.330359e-01
2.433507441624143e-05	4.330359e-01
2.443273066624143e-05	4.330352e-01
2.448974029224496e-05	4.330335e-01
2.452737023167507e-05	4.330316e-01
2.457058538860948e-05	4.330319e-01
2.459676742320379e-05	4.330340e-01
2.463110559127205e-05	4.330364e-01
2.467185822342072e-05	4.330376e-01
2.473371028088274e-05	4.330379e-01
2.481245306556281e-05	4.330378e-01
2.491010931556281e-05	4.330369e-01
2.500776556556281e-05	4.330361e-01
2.510542181556282e-05	4.330358e-01
2.520307806556282e-05	4.330358e-01
2.539839056556282e-05	4.330358e-01
2.559370306556283e-05	4.330358e-01
2.569135931556283e-05	4.330357e-01
2.578901556556284e-05	4.330357e-01
2.588667181556284e-05	4.330242e-01
2.593908145783238e-05	4.326679e-01
2.594365909455113e-05	4.330316e-01
2.594976261017613e-05	4.330313e-01
2.596305482129988e-05	4.330229e-01
2.596522518104739e-05	4.330214e-01
2.596956590054240e-05	4.340866e-01
2.597556887103915e-05	4.406940e-01
2.598030612123199e-05	8.116707e-01
2.598250056226305e-05	1.680923e+00
2.598457969959252e-05	3.140899e+00
2.598586592614216e-05	4.066122e+00
2.598758607251361e-05	5.131720e+00
2.598905858508577e-05	5.853650e+00
2.598956331799999e-05	5.982189e+00
2.599003842232294e-05	6.002435e+00
2.599055831467009e-05	5.999811e+00
2.599195509731847e-05	5.999998e+00
2.599410848870367e-05	6.000000e+00
2.599764294261985e-05	6.000000e+00
2.600390116167241e-05	6.000000e+00
2.600946904587341e-05	6.000000e+00
2.601888389189440e-05	6.000000e+00
2.603641433855146e-05	6.000000e+00
2.607147523186557e-05	6.000000e+00
2.611942194727862e-05	6.000000e+00
2.621531537810471e-05	6.000000e+00
2.631297162810472e-05	6.000000e+00
2.641062787810472e-05	6.000000e+00
2.650828412810472e-05	6.000000e+00
2.660594037810472e-05	6.000000e+00
2.670359662810473e-05	6.000000e+00
2.680125287810473e-05	6.000000e+00
2.689890912810473e-05	6.000000e+00
2.694720821851594e-05	6.000000e+00
2.697696546303616e-05	6.000000e+00
2.699840521958934e-05	6.000000e+00
2.702451932829582e-05	6.000000e+00
2.704765240168527e-05	6.000000e+00
2.707251943671419e-05	6.000000e+00
2.710677603859007e-05	6.000000e+00
2.714420003320411e-05	6.000000e+00
2.720299396361689e-05	6.000000e+00
2.726589432218434e-05	6.000000e+00
2.736355057218434e-05	6.000000e+00
2.746120682218435e-05	6.000000e+00
2.755886307218435e-05	4.552060e+00
2.759907000412287e-05	1.814044e+00
2.759942024748442e-05	1.679069e+00
2.760012073420752e-05	1.217258e+00
2.760104640230731e-05	6.731809e-01
2.760157302194542e-05	4.954130e-01
2.760208643194269e-05	4.545931e-01
2.760279082240518e-05	4.519541e-01
2.760363467291676e-05	4.498339e-01
2.760523006791772e-05	4.468920e-01
2.760842085791962e-05	4.429331e-01
2.761366787088556e-05	4.389572e-01
2.762416189681745e-05	4.350858e-01
2.763984216611985e-05	4.333410e-01
2.767120270472465e-05	4.330209e-01
2.771127809447524e-05	4.330265e-01
2.779142887397642e-05	4.330306e-01
2.788908512397642e-05	4.330314e-01
2.798674137397642e-05	4.330315e-01
2.808439762397643e-05	4.330314e-01
2.818205387397643e-05	4.330314e-01
2.827971012397643e-05	4.330314e-01
2.837736637397643e-05	4.330314e-01
2.847502262397644e-05	4.330314e-01
2.857267887397644e-05	4.330314e-01
2.867033512397644e-05	4.330313e-01
2.876799137397645e-05	4.330311e-01
2.886564762397645e-05	4.330311e-01
2.896330387397645e-05	4.330311e-01
2.906096012397645e-05	4.330311e-01
2.915861637397646e-05	4.330313e-01
2.925627262397646e-05	4.330314e-01
2.935392887397646e-05	4.330313e-01
2.940710258896680e-05	4.330313e-01
2.944479437765938e-05	4.330310e-01
2.947796777094722e-05	4.330311e-01
2.950835916156139e-05	4.330313e-01
2.954188628508234e-05	4.330313e-01
2.958595917785172e-05	4.330314e-01
2.965023048055607e-05	4.330316e-01
2.972353802121303e-05	4.330316e-01
2.982119427121303e-05	4.330315e-01
2.991885052121304e-05	4.330314e-01
3.001650677121304e-05	4.330314e-01
3.011416302121304e-05	4.330314e-01
3.021181927121304e-05	4.330314e-01
3.030947552121305e-05	1.780110e+00
3.034782875358212e-05	4.262482e+00
3.034811877141785e-05	4.370129e+00
3.034869880708931e-05	4.733414e+00
3.034985887843223e-05	5.418571e+00
3.035047668649441e-05	5.743368e+00
3.035087074083009e-05	5.899193e+00
3.035125441374815e-05	5.978708e+00
3.035202496827527e-05	5.999892e+00
3.035259480495804e-05	6.000002e+00
3.035322473120000e-05	6.000000e+00
3.035409664033711e-05	6.000000e+00
3.035515666567748e-05	6.000000e+00
3.035654604994051e-05	6.000000e+00
3.035835416157355e-05	6.000000e+00
3.036069917748380e-05	6.000000e+00
3.036382771495115e-05	6.000000e+00
3.036855029625750e-05	6.000000e+00
3.037603926182160e-05	6.000000e+00
3.038970610215793e-05	6.000000e+00
3.041703978283058e-05	6.000000e+00
3.045513765302366e-05	6.000000e+00
3.053133339340980e-05	6.000000e+00
3.062898964340980e-05	6.000000e+00
3.072664589340980e-05	6.000000e+00
3.082430214340981e-05	6.000000e+00
3.101961464340981e-05	6.000000e+00
3.111727089340982e-05	6.000000e+00
3.121492714340982e-05	6.000000e+00
3.131258339340982e-05	6.000000e+00
3.141023964340982e-05	6.000000e+00
3.150789589340983e-05	6.000000e+00
3.160555214340983e-05	6.000000e+00
3.170320839340983e-05	6.000000e+00
3.180086464340984e-05	6.000000e+00
3.185167890741263e-05	6.000000e+00
3.188189084130792e-05	6.000000e+00
3.190968173667046e-05	6.000000e+00
3.193323843409393e-05	6.000000e+00
3.195631023850019e-05	6.000000e+00
3.198119752202886e-05	6.000000e+00
3.201822189226862e-05	6.000000e+00
3.205811857357848e-05	6.000000e+00
3.212608667081534e-05	6.000000e+00
3.219658917363492e-05	6.000000e+00
3.229424542363493e-05	6.000000e+00
3.239190167363493e-05	6.000000e+00
3.248955792363493e-05	6.000000e+00
3.258721417363493e-05	6.000000e+00
3.268487042363494e-05	6.000000e+00
3.278252667363494e-05	6.000000e+00
3.288018292363494e-05	6.000000e+00
3.297783917363495e-05	6.000000e+00
3.307549542363495e-05	6.000000e+00
3.317315167363495e-05	5.013642e+00
3.320520805948854e-05	3.308927e+00
3.320543124092371e-05	3.216642e+00
3.320587760379404e-05	2.886797e+00
3.320677032953470e-05	2.244786e+00
3.320818080974602e-05	1.280917e+00
3.320927168710792e-05	6.413620e-01
3.320978527324329e-05	4.846247e-01
3.321035220056709e-05	4.541245e-01
3.321115378252796e-05	4.512775e-01
3.321206143334166e-05	4.491127e-01
3.321294826175690e-05	4.473845e-01
3.321463587669767e-05	4.448794e-01
3.321676591194337e-05	4.424365e-01
3.322001833772369e-05	4.397522e-01
3.322476181392160e-05	4.370694e-01
3.323234177983662e-05	4.347252e-01
3.324573852556987e-05	4.333644e-01
3.327253201703638e-05	4.330420e-01
3.331246701079869e-05	4.330512e-01
3.339233699832333e-05	4.330513e-01
3.348999324832333e-05	4.330475e-01
3.358764949832334e-05	4.330401e-01
3.368530574832334e-05	4.330363e-01
3.378296199832334e-05	4.330394e-01
3.388061824832335e-05	4.330394e-01
3.397827449832335e-05	4.330363e-01
3.407593074832335e-05	4.330394e-01
3.417358699832335e-05	4.330425e-01
3.427124324832336e-05	4.330411e-01
3.432301383917068e-05	4.330363e-01
3.436141752409716e-05	4.330319e-01
3.439090842180017e-05	4.330336e-01
3.442582512358450e-05	4.330404e-01
3.445852121581631e-05	4.330442e-01
3.450598986763801e-05	4.330463e-01
3.457208398307669e-05	4.330472e-01
3.464793462001356e-05	4.345581e-01
3.469260738311741e-05	1.027713e+00
3.470879612052557e-05	2.115039e+00
3.470899905694618e-05	2.206154e+00
3.470940492978740e-05	2.525279e+00
3.471021667546985e-05	3.142145e+00
3.471155882961906e-05	4.066866e+00
3.471424313791747e-05	5.733846e+00
3.471433564348467e-05	5.779557e+00
3.471445898424092e-05	5.833767e+00
3.471467657227826e-05	5.913096e+00
3.471490432799156e-05	5.967196e+00
