time	V(vb)
3.009894137762464e-06	7.010108e+00
3.079648602048178e-06	7.164161e+00
3.177304852048177e-06	7.379841e+00
3.274961102048176e-06	7.595529e+00
3.368364347091786e-06	7.801660e+00
3.430607608776030e-06	7.938784e+00
3.503892607712486e-06	8.099955e+00
3.585326046035735e-06	8.278637e+00
3.612731442674707e-06	8.373334e+00
3.627694563700629e-06	8.425996e+00
3.634812926381802e-06	8.444612e+00
3.641448260854103e-06	8.459454e+00
3.648547210150009e-06	8.472541e+00
3.656117563352449e-06	8.483772e+00
3.669239964220310e-06	8.497012e+00
3.682999530337370e-06	8.502731e+00
3.708955996407937e-06	8.492919e+00
3.709752439777339e-06	8.492182e+00
3.711345326516144e-06	8.490654e+00
3.712539991570248e-06	8.489435e+00
3.714182656019642e-06	8.487668e+00
3.714307100296109e-06	8.487530e+00
3.714356878006698e-06	8.487473e+00
3.714369322434345e-06	8.487460e+00
3.714394211289638e-06	8.487432e+00
3.714416294918485e-06	8.487406e+00
3.714419977752230e-06	8.487401e+00
3.714427343419724e-06	8.487392e+00
3.714442074754708e-06	8.487375e+00
3.714471537424675e-06	8.487340e+00
3.714530462764611e-06	8.487266e+00
3.714648313444486e-06	8.487101e+00
3.714884014804232e-06	8.486711e+00
3.715355417523728e-06	8.485730e+00
3.716298222962719e-06	8.483166e+00
3.717759717587598e-06	8.478198e+00
3.719307082267512e-06	8.472257e+00
3.721441755391311e-06	8.463679e+00
3.724529392663950e-06	8.451264e+00
3.728745207910275e-06	8.435026e+00
3.732623611997596e-06	8.421070e+00
3.737107221250221e-06	8.406128e+00
3.742151399602354e-06	8.390684e+00
3.749493923363978e-06	8.370286e+00
3.760860906971269e-06	8.342141e+00
3.771562183137280e-06	8.318126e+00
3.785854199344940e-06	8.288036e+00
3.799051290638395e-06	8.261384e+00
3.820370170815320e-06	8.219388e+00
3.824154888914627e-06	8.212030e+00
3.831724325113243e-06	8.197343e+00
3.833616684162898e-06	8.193680e+00
3.833854174534013e-06	8.193220e+00
3.834329155276244e-06	8.192301e+00
3.834343998424439e-06	8.192272e+00
3.834373684720829e-06	8.192215e+00
3.834414265862819e-06	8.192136e+00
3.834447441330149e-06	8.192072e+00
3.834481154149517e-06	8.192007e+00
3.834508539012483e-06	8.191954e+00
3.834542017850955e-06	8.191889e+00
3.834608975527897e-06	8.191759e+00
3.836083008212534e-06	8.188908e+00
3.837557040897172e-06	8.186059e+00
3.839031073581809e-06	8.183210e+00
3.840505106266446e-06	8.180363e+00
3.841979138951083e-06	8.177517e+00
3.843453171635720e-06	8.174671e+00
3.844927204320357e-06	8.171827e+00
3.845174689412812e-06	8.171350e+00
3.845508999903842e-06	8.170706e+00
3.845539419306892e-06	8.170647e+00
3.845600258112995e-06	8.170529e+00
3.845721935725202e-06	8.170295e+00
3.845920338364100e-06	8.169912e+00
3.846317143641901e-06	8.169147e+00
3.846754038579121e-06	8.168304e+00
3.847401706270751e-06	8.167056e+00
3.848255737540344e-06	8.165410e+00
3.849480259081313e-06	8.163050e+00
3.851286474098506e-06	8.159570e+00
3.854583040829277e-06	8.153222e+00
3.861176174290819e-06	8.140537e+00
3.874362441213906e-06	8.115198e+00
3.900734975060081e-06	8.064595e+00
3.919592805638895e-06	8.028448e+00
3.939519256044162e-06	7.990265e+00
3.965519828812018e-06	7.940450e+00
3.984176482802596e-06	7.904706e+00
4.000609097237754e-06	7.873225e+00
4.011952414545782e-06	7.851495e+00
4.014788243872788e-06	7.846062e+00
4.017449522938894e-06	7.840964e+00
4.018162382237300e-06	7.839599e+00
4.025913646987408e-06	7.824749e+00
4.026836291812583e-06	7.822982e+00
4.026977257356319e-06	7.822712e+00
4.027259188443790e-06	7.822172e+00
4.027316046259900e-06	7.822063e+00
4.027429761892120e-06	7.821846e+00
4.027437914837009e-06	7.821830e+00
4.027454220726790e-06	7.821798e+00
4.027474810739158e-06	7.821759e+00
4.027493423873975e-06	7.821723e+00
4.027511718193227e-06	7.821688e+00
4.027516291773040e-06	7.821680e+00
4.027525438932666e-06	7.821662e+00
4.027543733251919e-06	7.821627e+00
4.027580321890420e-06	7.821557e+00
4.027653499167426e-06	7.821417e+00
4.027799853721434e-06	7.821136e+00
4.028092562829451e-06	7.820576e+00
4.028677981045484e-06	7.819454e+00
4.029848817477550e-06	7.817211e+00
4.032190490341682e-06	7.812726e+00
4.064973910439542e-06	7.749926e+00
5.446905457917914e-06	5.103931e+00
5.544561707917914e-06	4.917038e+00
5.642217957917913e-06	4.730157e+00
5.739874207917913e-06	4.543287e+00
5.837530457917912e-06	4.356429e+00
5.992366731769450e-06	4.060187e+00
6.022884309894450e-06	4.001802e+00
6.035152377614930e-06	3.978332e+00
6.036006888201660e-06	3.976697e+00
6.036128961142622e-06	3.976464e+00
6.036373107024546e-06	3.975997e+00
6.036546434941438e-06	3.975665e+00
6.036684537365422e-06	3.975401e+00
6.036693339047702e-06	3.975384e+00
6.036710942412266e-06	3.975351e+00
6.036732431510296e-06	3.975311e+00
6.036753754451895e-06	3.975270e+00
6.036773818112392e-06	3.975230e+00
6.036798928157877e-06	3.975180e+00
6.036849148248845e-06	3.975076e+00
6.036949588430780e-06	3.974857e+00
6.037150468794654e-06	3.974376e+00
6.037552229522398e-06	3.973267e+00
6.038355750977890e-06	3.970595e+00
6.039884304810396e-06	3.964475e+00
6.041306166789063e-06	3.958120e+00
6.043447370907500e-06	3.948206e+00
6.046099759427925e-06	3.935971e+00
6.050276462707458e-06	3.917634e+00
6.054255575054460e-06	3.901531e+00
6.058670369677777e-06	3.885321e+00
6.063580499522562e-06	3.869251e+00
6.070459319573869e-06	3.849864e+00
6.080455256203412e-06	3.827307e+00
6.091236527726041e-06	3.809364e+00
6.104419825776866e-06	3.795174e+00
6.118389458559110e-06	3.788593e+00
6.137493672464787e-06	3.792381e+00
6.149752224786730e-06	3.802764e+00
6.156770130468190e-06	3.811918e+00
6.160360636071057e-06	3.821495e+00
6.163755423482772e-06	3.834808e+00
6.165827545323567e-06	3.843246e+00
6.168543936768164e-06	3.854232e+00
6.173013114036295e-06	3.871654e+00
6.177194049365086e-06	3.887016e+00
6.182453405277952e-06	3.905020e+00
6.188099651669155e-06	3.922894e+00
6.196942738207347e-06	3.948536e+00
6.211814195875836e-06	3.987405e+00
6.225364212516285e-06	4.020034e+00
6.239979537517964e-06	4.053803e+00
6.256774227248867e-06	4.091690e+00
6.285735130744064e-06	4.156025e+00
6.337422962197554e-06	4.269840e+00
6.397636133274190e-06	4.402169e+00
6.478124302960548e-06	4.579224e+00
6.575780552960548e-06	4.794250e+00
6.673436802960547e-06	5.009435e+00
6.868749302960546e-06	5.440127e+00
7.161718052960544e-06	6.086649e+00
7.231472517246258e-06	6.240641e+00
7.301226981531971e-06	6.394643e+00
7.370981445817686e-06	6.548655e+00
7.440735910103400e-06	6.702677e+00
7.510490374389114e-06	6.856710e+00
7.580244838674827e-06	7.010754e+00
7.649999302960541e-06	7.164807e+00
7.747655552960541e-06	7.380488e+00
7.845311802960540e-06	7.596177e+00
7.938714063667832e-06	7.802305e+00
8.000942873723116e-06	7.939397e+00
8.074207344173329e-06	8.100524e+00
8.161416790580427e-06	8.291858e+00
8.187035437068015e-06	8.390913e+00
8.203482280615528e-06	8.444860e+00
8.212182062690226e-06	8.462835e+00
8.218737956221468e-06	8.474872e+00
8.224105044430915e-06	8.482859e+00
8.229848538237073e-06	8.490075e+00
8.238484108052041e-06	8.498187e+00
8.250533133769500e-06	8.504193e+00
8.274631185204416e-06	8.498564e+00
8.276588207435152e-06	8.497015e+00
8.280502251896626e-06	8.493594e+00
8.283437785242731e-06	8.490602e+00
8.284293982468679e-06	8.489663e+00
8.284508031775164e-06	8.489425e+00
8.284569188719873e-06	8.489356e+00
8.284662550093470e-06	8.489251e+00
8.284669836180636e-06	8.489243e+00
8.284684408354972e-06	8.489225e+00
8.284687448009888e-06	8.489222e+00
8.284693527319721e-06	8.489214e+00
8.284705685939389e-06	8.489200e+00
8.284730003178722e-06	8.489171e+00
8.284778637657389e-06	8.489110e+00
8.284875906614723e-06	8.488977e+00
8.285070444529390e-06	8.488672e+00
8.285459520358725e-06	8.487915e+00
8.286237672017394e-06	8.485948e+00
8.287762636706038e-06	8.480982e+00
8.289156275682920e-06	8.475711e+00
8.291271249917915e-06	8.467260e+00
8.293821976099433e-06	8.456950e+00
8.297960736975369e-06	8.440776e+00
8.301864415425761e-06	8.426461e+00
8.306228474846679e-06	8.411620e+00
8.310983194213426e-06	8.396731e+00
8.317689617535509e-06	8.377608e+00
8.327350051474430e-06	8.352921e+00
8.337603438295760e-06	8.329205e+00
8.349918923237166e-06	8.302682e+00
8.363219842932014e-06	8.275395e+00
8.380736640050480e-06	8.240555e+00
8.391438910186161e-06	8.219623e+00
8.394114477720084e-06	8.214418e+00
8.394450260469803e-06	8.213765e+00
8.395121825969238e-06	8.212460e+00
8.395125248602658e-06	8.212453e+00
8.395132093869500e-06	8.212440e+00
8.395145784403186e-06	8.212413e+00
8.395173165470556e-06	8.212360e+00
8.395199895130786e-06	8.212308e+00
8.395229682558346e-06	8.212250e+00
8.395254736340932e-06	8.212201e+00
8.395288436940202e-06	8.212136e+00
8.395341004096722e-06	8.212033e+00
8.396827903666886e-06	8.209145e+00
8.398314803237052e-06	8.206258e+00
8.399801702807216e-06	8.203374e+00
8.401288602377380e-06	8.200491e+00
8.402775501947544e-06	8.197610e+00
8.404262401517710e-06	8.194731e+00
8.405749301087874e-06	8.191854e+00
8.405959569713959e-06	8.191446e+00
8.406304264171791e-06	8.190780e+00
8.406343404229078e-06	8.190703e+00
8.406421684343656e-06	8.190553e+00
8.406578244572810e-06	8.190249e+00
8.406785708453445e-06	8.189848e+00
8.407200636214717e-06	8.189046e+00
8.407685696018489e-06	8.188107e+00
8.408402004464539e-06	8.186723e+00
8.409340860111828e-06	8.184909e+00
8.410734413073222e-06	8.182217e+00
8.412842786562754e-06	8.178145e+00
8.416902066437862e-06	8.170313e+00
8.425020626188083e-06	8.154671e+00
8.441257745688520e-06	8.123447e+00
8.473731984689396e-06	8.061131e+00
8.496691466988530e-06	8.017126e+00
8.519796052233898e-06	7.972857e+00
8.548699917337419e-06	7.917483e+00
8.578119115527241e-06	7.861123e+00
8.598157163420368e-06	7.822736e+00
8.624225241846578e-06	7.772799e+00
8.627519988636395e-06	7.766488e+00
8.632218697709513e-06	7.757487e+00
8.633350579503931e-06	7.755319e+00
8.636759311796073e-06	7.748789e+00
8.638687364991708e-06	7.745096e+00
8.639082322119858e-06	7.744339e+00
8.639872236376160e-06	7.742826e+00
8.640976911707852e-06	7.740710e+00
8.641222082082969e-06	7.740241e+00
8.641712422833204e-06	7.739301e+00
8.641727745981648e-06	7.739272e+00
8.641758392278540e-06	7.739213e+00
8.641766053852762e-06	7.739198e+00
8.641781377001206e-06	7.739169e+00
8.641785207788317e-06	7.739161e+00
8.641792869362539e-06	7.739147e+00
8.641806539279679e-06	7.739121e+00
8.641820597189979e-06	7.739094e+00
8.641839366051911e-06	7.739058e+00
8.641859607888933e-06	7.739019e+00
8.641900091562977e-06	7.738942e+00
8.641981058911065e-06	7.738787e+00
8.642142993607236e-06	7.738476e+00
8.642466862999580e-06	7.737856e+00
8.643114601784268e-06	7.736615e+00
8.644410079353643e-06	7.734134e+00
8.647001034492398e-06	7.729170e+00
8.683274406434954e-06	7.659688e+00
1.007717150309514e-05	4.990875e+00
1.017482775309514e-05	4.803989e+00
1.027248400309514e-05	4.617115e+00
1.036834283581312e-05	4.433690e+00
1.043379536681933e-05	4.308457e+00
1.050972716716419e-05	4.163178e+00
1.052193419841419e-05	4.139823e+00
1.054634826091419e-05	4.093114e+00
1.059517638591419e-05	3.999698e+00
1.059652381028958e-05	3.997120e+00
1.059686066638343e-05	3.996476e+00
1.059694488040689e-05	3.996315e+00
1.059711330845382e-05	3.995993e+00
1.059745016454767e-05	3.995349e+00
1.059745615219653e-05	3.995337e+00
1.059746812749427e-05	3.995314e+00
1.059749207808975e-05	3.995269e+00
1.059751710217933e-05	3.995222e+00
1.059754324630889e-05	3.995171e+00
1.059756556217128e-05	3.995127e+00
1.059759486743293e-05	3.995068e+00
1.059765347795624e-05	3.994945e+00
1.059777069900286e-05	3.994684e+00
1.059800514109609e-05	3.994107e+00
1.059847402528255e-05	3.992761e+00
1.059941179365547e-05	3.989500e+00
1.060089043782098e-05	3.983417e+00
1.060244006894688e-05	3.976429e+00
1.060460159168524e-05	3.966398e+00
1.060771098161115e-05	3.952157e+00
1.061196433292268e-05	3.933771e+00
1.061592064622810e-05	3.918074e+00
1.062045450522660e-05	3.901800e+00
1.062561489483621e-05	3.885381e+00
1.063303770819329e-05	3.865266e+00
1.064449603524987e-05	3.841126e+00
1.065541715573441e-05	3.824830e+00
1.067038183621832e-05	3.811641e+00
1.068426876363944e-05	3.808144e+00
1.070681967755160e-05	3.818837e+00
1.071537807138160e-05	3.828293e+00
1.072105046145300e-05	3.841427e+00
1.072621830079944e-05	3.861049e+00
1.072896549259688e-05	3.872352e+00
1.073251326262390e-05	3.886370e+00
1.073616915614212e-05	3.900131e+00
1.074043418943462e-05	3.915265e+00
1.074597977690809e-05	3.933567e+00
1.075306978429971e-05	3.955066e+00
1.076407468538195e-05	3.985384e+00
1.077466757024161e-05	4.012202e+00
1.078790787212649e-05	4.043900e+00
1.080215370361168e-05	4.076736e+00
1.082216556733846e-05	4.121781e+00
1.085167058252984e-05	4.187193e+00
1.090707820805475e-05	4.309137e+00
1.096789365171782e-05	4.442798e+00
1.105555539498069e-05	4.635664e+00
1.115321164498069e-05	4.850720e+00
1.125086789498069e-05	5.065928e+00
1.144618039498070e-05	5.496653e+00
1.173914914498071e-05	6.143202e+00
1.216639523873071e-05	7.086584e+00
1.221522336373071e-05	7.194420e+00
1.231287961373072e-05	7.410101e+00
1.239904706581304e-05	7.600421e+00
1.248661565002265e-05	7.793694e+00
1.254621541319662e-05	7.925020e+00
1.261718125018021e-05	8.081145e+00
1.267858361681880e-05	8.215979e+00
1.271460990698367e-05	8.295375e+00
1.273036098504406e-05	8.351578e+00
1.273856945903476e-05	8.386682e+00
1.274208934885107e-05	8.400267e+00
1.274531969188631e-05	8.411800e+00
1.275098003599468e-05	8.430051e+00
1.275852852878367e-05	8.450895e+00
1.277300790270480e-05	8.481499e+00
1.278664114661430e-05	8.500457e+00
1.280123738169495e-05	8.511400e+00
1.281797416748982e-05	8.513287e+00
1.283047274310287e-05	8.507355e+00
1.283359738700613e-05	8.504661e+00
1.283984667481266e-05	8.498560e+00
1.284009078761760e-05	8.498291e+00
1.284026166658106e-05	8.498102e+00
1.284027387222131e-05	8.498088e+00
1.284029828350180e-05	8.498061e+00
1.284033928754015e-05	8.498014e+00
1.284034242333920e-05	8.498011e+00
1.284034869493729e-05	8.498003e+00
1.284036123813347e-05	8.497989e+00
1.284037487125414e-05	8.497972e+00
1.284040213749547e-05	8.497940e+00
1.284045666997812e-05	8.497870e+00
1.284056573494344e-05	8.497719e+00
1.284078386487406e-05	8.497366e+00
1.284122012473531e-05	8.496482e+00
1.284209264445782e-05	8.494177e+00
1.284358386743145e-05	8.489197e+00
1.284506434224716e-05	8.483552e+00
1.284719342597379e-05	8.475024e+00
1.285003432566133e-05	8.463585e+00
1.285421410981563e-05	8.447396e+00
1.285809375143980e-05	8.433331e+00
1.285864868938224e-05	8.431411e+00
1.285975856526714e-05	8.427608e+00
1.286197831703694e-05	8.420233e+00
1.286198941599123e-05	8.420197e+00
1.286201161389980e-05	8.420124e+00
1.286205600971697e-05	8.419980e+00
1.286214480135129e-05	8.419692e+00
1.286220783754598e-05	8.419487e+00
1.286225806963597e-05	8.419325e+00
1.286230542414973e-05	8.419171e+00
1.286234513866368e-05	8.419043e+00
1.286238767686594e-05	8.418905e+00
1.286247275327048e-05	8.418631e+00
1.286366382293393e-05	8.414830e+00
1.286502504540644e-05	8.410584e+00
1.286774749035147e-05	8.402383e+00
1.287319238024152e-05	8.386995e+00
1.287327572572054e-05	8.386769e+00
1.287344241667859e-05	8.386319e+00
1.287365717297006e-05	8.385740e+00
1.287386509622722e-05	8.385181e+00
1.287428094274154e-05	8.384068e+00
1.287474890042966e-05	8.382824e+00
1.287553792830735e-05	8.380742e+00
1.287648052941323e-05	8.378283e+00
1.287793611157489e-05	8.374540e+00
1.288015950530184e-05	8.368946e+00
1.288460629275573e-05	8.358139e+00
1.289349986766351e-05	8.337705e+00
1.290780480218979e-05	8.307002e+00
1.292169455122646e-05	8.278688e+00
1.294090904950644e-05	8.240650e+00
1.296602725835392e-05	8.191841e+00
1.301626367604888e-05	8.095216e+00
1.302354399010374e-05	8.081264e+00
1.306722587443291e-05	7.997570e+00
1.311203527345882e-05	7.911726e+00
1.315925851165369e-05	7.821263e+00
1.320452787848321e-05	7.734549e+00
1.324744112072546e-05	7.652345e+00
1.328544859250183e-05	7.579541e+00
1.332636203055546e-05	7.501174e+00
1.337947026084367e-05	7.399452e+00
1.338306660022674e-05	7.392564e+00
1.339025927899287e-05	7.378788e+00
1.339176566858227e-05	7.375902e+00
1.339536204531054e-05	7.369014e+00
1.339757668628381e-05	7.364772e+00
1.339763613301968e-05	7.364658e+00
1.339775502649142e-05	7.364430e+00
1.339778474985935e-05	7.364374e+00
1.339779218070133e-05	7.364359e+00
1.339780704238530e-05	7.364331e+00
1.339781075780629e-05	7.364324e+00
1.339781818864828e-05	7.364309e+00
1.339781986970820e-05	7.364306e+00
1.339782323182804e-05	7.364300e+00
1.339782995606771e-05	7.364287e+00
1.339784340454707e-05	7.364261e+00
1.339787030150578e-05	7.364210e+00
1.339792409542320e-05	7.364107e+00
1.339803168325805e-05	7.363901e+00
1.339824685892774e-05	7.363489e+00
1.339867721026711e-05	7.362664e+00
1.339953791294587e-05	7.361016e+00
1.340125931830339e-05	7.357718e+00
1.341158775044850e-05	7.337936e+00
1.458220520046950e-05	5.096707e+00
1.467986145046950e-05	4.909814e+00
1.477751770046951e-05	4.722934e+00
1.487517395046951e-05	4.536064e+00
1.497283020046951e-05	4.349206e+00
1.504058584436088e-05	4.219570e+00
1.511742613031482e-05	4.072557e+00
1.516015073968981e-05	3.990818e+00
1.516630930500817e-05	3.979036e+00
1.516673832460208e-05	3.978216e+00
1.516722863270942e-05	3.977278e+00
1.516735120973625e-05	3.977043e+00
1.516759636378991e-05	3.976574e+00
1.516770077377364e-05	3.976375e+00
1.516776850861744e-05	3.976245e+00
1.516784051682662e-05	3.976100e+00
1.516789668130986e-05	3.975981e+00
1.516795773934483e-05	3.975846e+00
1.516807985541477e-05	3.975560e+00
1.516832408755465e-05	3.974931e+00
1.516881255183441e-05	3.973474e+00
1.516978948039393e-05	3.969982e+00
1.517128001492068e-05	3.963759e+00
1.517289208081235e-05	3.956447e+00
1.517512889030044e-05	3.946059e+00
1.517853478205747e-05	3.930548e+00
1.518243755540995e-05	3.913807e+00
1.518662741404760e-05	3.897324e+00
1.519100325718160e-05	3.881775e+00
1.519656371427044e-05	3.864314e+00
1.520389269140654e-05	3.844808e+00
1.521676108440776e-05	3.818663e+00
1.522890275829237e-05	3.802141e+00
1.524338705409439e-05	3.791364e+00
1.525824619634859e-05	3.789656e+00
1.528233074019567e-05	3.805395e+00
1.529144721719741e-05	3.823607e+00
1.529850371090765e-05	3.849447e+00
1.530205666457600e-05	3.864239e+00
1.530665260857671e-05	3.881656e+00
1.530992578715793e-05	3.893365e+00
1.531391086445914e-05	3.906846e+00
1.532018098840147e-05	3.926586e+00
1.532951309689735e-05	3.953361e+00
1.534137504032074e-05	3.984331e+00
1.535425432600606e-05	4.015639e+00
1.536833714102759e-05	4.048393e+00
1.538535764639196e-05	4.086929e+00
1.541111629927551e-05	4.144261e+00
1.546138479113532e-05	4.255045e+00
1.552512426373422e-05	4.395121e+00
1.559975930013225e-05	4.559286e+00
1.569741555013226e-05	4.774293e+00
1.579507180013226e-05	4.989465e+00
1.599038430013227e-05	5.420141e+00
1.628335305013227e-05	6.066649e+00
1.636348422581568e-05	6.243550e+00
1.644361540149908e-05	6.420463e+00
1.652374657718248e-05	6.597389e+00
1.660387775286588e-05	6.774327e+00
1.668400892854928e-05	6.951279e+00
1.676414010423269e-05	7.128243e+00
1.684427127991609e-05	7.305220e+00
1.685805647720696e-05	7.335665e+00
1.688562687178869e-05	7.396559e+00
1.694076766095216e-05	7.518359e+00
1.700096688623719e-05	7.651324e+00
1.705868463057462e-05	7.778695e+00
1.713150990712506e-05	7.939166e+00
1.720222957184507e-05	8.094724e+00
1.729988582184507e-05	8.308881e+00
1.730028668955338e-05	8.310245e+00
1.730108842496999e-05	8.313482e+00
1.730132404570239e-05	8.314494e+00
1.730157866397854e-05	8.315608e+00
1.730208790053085e-05	8.317893e+00
1.730274522508530e-05	8.320921e+00
1.730397755416692e-05	8.326746e+00
1.730644221233016e-05	8.338545e+00
1.730984407377650e-05	8.354502e+00
1.731045850001061e-05	8.357290e+00
1.731168735247885e-05	8.362807e+00
1.731414505741531e-05	8.373461e+00
1.731415576075944e-05	8.373506e+00
1.731417716744770e-05	8.373596e+00
1.731420161600072e-05	8.373700e+00
1.731422389951691e-05	8.373794e+00
1.731425012593371e-05	8.373904e+00
1.731430257876730e-05	8.374125e+00
1.731503691843760e-05	8.377198e+00
1.731587616377508e-05	8.380651e+00
1.731755465445005e-05	8.387375e+00
1.732091163579998e-05	8.400099e+00
1.732138293942222e-05	8.401800e+00
1.732468206477785e-05	8.413259e+00
1.732503554249453e-05	8.414436e+00
1.732509445544730e-05	8.414631e+00
1.732521228135286e-05	8.415021e+00
1.732536669470122e-05	8.415530e+00
1.732555097530058e-05	8.416136e+00
1.732579583181753e-05	8.416936e+00
1.732628554485142e-05	8.418524e+00
1.732679884725869e-05	8.420168e+00
1.732760198940576e-05	8.422702e+00
1.732859286791119e-05	8.425763e+00
1.733018968332239e-05	8.430550e+00
1.733256856606768e-05	8.437355e+00
1.733732633155825e-05	8.449869e+00
1.734684186253938e-05	8.470937e+00
1.736000546431991e-05	8.492366e+00
1.737407542958403e-05	8.506396e+00
1.739068465300820e-05	8.512035e+00
1.741336340014888e-05	8.501597e+00
1.741370292494648e-05	8.501279e+00
1.741415562467661e-05	8.500848e+00
1.741506102413688e-05	8.499965e+00
1.741732452278754e-05	8.497618e+00
1.741822992224781e-05	8.496626e+00
1.741845627211287e-05	8.496373e+00
1.741851285957914e-05	8.496309e+00
1.741852700644571e-05	8.496293e+00
1.741855530017884e-05	8.496262e+00
1.741856237361212e-05	8.496253e+00
1.741857652047869e-05	8.496236e+00
1.741857942573641e-05	8.496233e+00
1.741858523625185e-05	8.496225e+00
1.741859685728272e-05	8.496212e+00
1.741862009934447e-05	8.496184e+00
1.741866658346798e-05	8.496126e+00
1.741875955171498e-05	8.496001e+00
1.741894548820897e-05	8.495712e+00
1.741931736119697e-05	8.495000e+00
1.742006110717297e-05	8.493153e+00
1.742154859912496e-05	8.488372e+00
1.742293119978838e-05	8.483178e+00
1.742500240613109e-05	8.474923e+00
1.742747137034160e-05	8.464935e+00
1.743153148416524e-05	8.449011e+00
1.743552571633881e-05	8.434294e+00
1.743979470967892e-05	8.419703e+00
1.744454503585806e-05	8.404743e+00
1.745101670394446e-05	8.386167e+00
1.746045330654666e-05	8.361858e+00
1.747084715608131e-05	8.337669e+00
1.748308695312354e-05	8.311220e+00
1.749635904401082e-05	8.283937e+00
1.751342193613333e-05	8.249950e+00
1.753799062006917e-05	8.202032e+00
1.758470510321329e-05	8.112065e+00
1.764345010235005e-05	7.999481e+00
1.771411736251867e-05	7.864106e+00
1.772632439376867e-05	7.840722e+00
1.775073845626867e-05	7.793954e+00
1.779956658126867e-05	7.700420e+00
1.789722283126867e-05	7.513362e+00
1.796862532533542e-05	7.376604e+00
1.802760713082225e-05	7.263633e+00
1.807669719133739e-05	7.169614e+00
1.813080204119733e-05	7.065995e+00
1.814300907244733e-05	7.042617e+00
1.816742313494733e-05	6.995862e+00
1.821625125994733e-05	6.902354e+00
1.821653705392458e-05	6.901806e+00
1.821710864187910e-05	6.900712e+00
1.821825181778813e-05	6.898523e+00
1.821867767070015e-05	6.897707e+00
1.821885409379396e-05	6.897369e+00
1.821910282513709e-05	6.896893e+00
1.822011858252006e-05	6.894948e+00
1.822113433990303e-05	6.893003e+00
1.822215009728601e-05	6.891057e+00
1.822316585466898e-05	6.889112e+00
1.822418161205196e-05	6.887167e+00
1.822519736943493e-05	6.885222e+00
1.822621312681790e-05	6.883277e+00
1.822698066306861e-05	6.881807e+00
1.822855740477921e-05	6.878788e+00
1.822866157780215e-05	6.878588e+00
1.822870324701132e-05	6.878508e+00
1.822877553172330e-05	6.878370e+00
1.822877819397878e-05	6.878365e+00
1.822878351848976e-05	6.878355e+00
1.822879416751170e-05	6.878334e+00
