time	V(vb)
9.540352090880580e-06	7.042573e+00
9.569989278461642e-06	7.008813e+00
9.604424895395074e-06	6.969241e+00
9.643398054023444e-06	6.924277e+00
9.696457613041685e-06	6.862956e+00
9.760437204044305e-06	6.788974e+00
9.866013789991843e-06	6.666914e+00
1.000716020031632e-05	6.503893e+00
1.020247270031632e-05	6.278827e+00
1.039778520031632e-05	6.054814e+00
1.059309770031631e-05	5.832805e+00
1.078841020031631e-05	5.614347e+00
1.098372270031631e-05	5.401742e+00
1.117903520031631e-05	5.197860e+00
1.134413008916516e-05	5.037133e+00
1.147679141363746e-05	4.927331e+00
1.162058811047514e-05	4.852013e+00
1.178352668098984e-05	4.836899e+00
1.187872632041680e-05	4.874430e+00
1.193306106518981e-05	4.919108e+00
1.196358370174809e-05	4.951759e+00
1.198756606584114e-05	4.979701e+00
1.201322931240449e-05	5.010194e+00
1.203708465269355e-05	5.038698e+00
1.206226476137078e-05	5.068830e+00
1.209843450496228e-05	5.112135e+00
1.213734121100687e-05	5.158735e+00
1.220037585392637e-05	5.234250e+00
1.226737099815602e-05	5.314485e+00
1.240136128661532e-05	5.474788e+00
1.254346202778914e-05	5.644341e+00
1.273877452778914e-05	5.876081e+00
1.293408702778914e-05	6.105255e+00
1.312939952778914e-05	6.329804e+00
1.332471202778914e-05	6.547229e+00
1.352002452778913e-05	6.754483e+00
1.371533702778913e-05	6.949894e+00
1.379982620685718e-05	7.029483e+00
1.380059107801921e-05	7.030170e+00
1.380212082034328e-05	7.031525e+00
1.380518030499142e-05	7.034245e+00
1.380859697829099e-05	7.037279e+00
1.381543032489012e-05	7.043291e+00
1.382779565971944e-05	7.053938e+00
1.384857951452360e-05	7.071059e+00
1.389014722413192e-05	7.102360e+00
1.395678483392998e-05	7.142609e+00
1.407123936298953e-05	7.178847e+00
1.422526459456640e-05	7.166523e+00
1.433354664981146e-05	7.111190e+00
1.438628271294935e-05	7.064317e+00
1.442655855944482e-05	7.020333e+00
1.442924518747768e-05	7.017266e+00
1.443461844354338e-05	7.011098e+00
1.444536495567478e-05	6.998922e+00
1.445299456047254e-05	6.990559e+00
1.445717788083089e-05	6.986011e+00
1.445929534491335e-05	6.983619e+00
1.446135137262871e-05	6.981225e+00
1.446284724860215e-05	6.979472e+00
1.446449158536797e-05	6.977539e+00
1.446578084361805e-05	6.976021e+00
1.446626239959247e-05	6.975454e+00
1.446669938325256e-05	6.974939e+00
1.446717751588746e-05	6.974376e+00
1.446771581685557e-05	6.973741e+00
1.447014878072181e-05	6.970874e+00
1.447277640600749e-05	6.967780e+00
1.447686137844848e-05	6.962977e+00
1.448002478364256e-05	6.959267e+00
1.448466875160413e-05	6.953833e+00
1.449207437655351e-05	6.945196e+00
1.450555449000337e-05	6.929532e+00
1.453251471690308e-05	6.898298e+00
1.457006238865662e-05	6.854860e+00
1.464515773216371e-05	6.768021e+00
1.475681731753441e-05	6.638955e+00
1.492823815369144e-05	6.441059e+00
1.512355065369144e-05	6.216215e+00
1.531886315369144e-05	5.992644e+00
1.551417565369144e-05	5.771439e+00
1.570948815369143e-05	5.554350e+00
1.590480065369143e-05	5.343869e+00
1.610011315369143e-05	5.142432e+00
1.623934953923143e-05	5.009524e+00
1.637102358580467e-05	4.904746e+00
1.650839346597164e-05	4.844985e+00
1.670370596597163e-05	4.853963e+00
1.678987308240110e-05	4.901866e+00
1.683367186829019e-05	4.944704e+00
1.687982002001957e-05	4.997803e+00
1.689521671530536e-05	5.016124e+00
1.692258826418154e-05	5.048886e+00
1.694825048059988e-05	5.079607e+00
1.698912503298486e-05	5.128561e+00
1.704604533124794e-05	5.196749e+00
1.710588788657030e-05	5.268432e+00
1.722557299721503e-05	5.411705e+00
1.735408794968861e-05	5.565238e+00
1.754940044968860e-05	5.797553e+00
1.774471294968860e-05	6.027807e+00
1.794002544968860e-05	6.254187e+00
1.813533794968860e-05	6.474317e+00
1.833065044968860e-05	6.688271e+00
1.834375356465041e-05	6.702260e+00
1.836995979457403e-05	6.729707e+00
1.842332832803677e-05	6.785220e+00
1.842524047526777e-05	6.787188e+00
1.842906476972976e-05	6.791080e+00
1.843512919961243e-05	6.797081e+00
1.844310912992373e-05	6.804819e+00
1.844638381470759e-05	6.808053e+00
1.844944682428651e-05	6.811181e+00
1.845090897885165e-05	6.812699e+00
1.845281398510587e-05	6.814686e+00
1.845346671174010e-05	6.815368e+00
1.845401718373104e-05	6.815943e+00
1.845462440399254e-05	6.816577e+00
1.845534675752384e-05	6.817332e+00
1.845607878752374e-05	6.818097e+00
1.845696695776727e-05	6.819025e+00
1.845794708277270e-05	6.820048e+00
1.845908612108125e-05	6.821236e+00
1.846042242564788e-05	6.822628e+00
1.846200397790238e-05	6.824274e+00
1.846401057613950e-05	6.826358e+00
1.846666452020770e-05	6.829108e+00
1.847041525728796e-05	6.832980e+00
1.847616873613814e-05	6.838888e+00
1.848593793345267e-05	6.848844e+00
1.850459180686912e-05	6.867656e+00
1.854189955370201e-05	6.904737e+00
1.861290355173879e-05	6.973632e+00
1.868830625308470e-05	7.041503e+00
1.880950108820278e-05	7.127590e+00
1.898026954689022e-05	7.186920e+00
1.915242236167180e-05	7.165559e+00
1.924225539235827e-05	7.111828e+00
1.929173454091077e-05	7.064536e+00
1.934418102699016e-05	7.006146e+00
1.936574906899590e-05	6.981377e+00
1.940022753330550e-05	6.941592e+00
1.944451729088713e-05	6.890419e+00
1.950270503048268e-05	6.823139e+00
1.954553035246492e-05	6.773610e+00
1.954977151454332e-05	6.768705e+00
1.955825383870011e-05	6.758895e+00
1.957521848701371e-05	6.739439e+00
1.959273109125459e-05	6.719688e+00
1.959283175906868e-05	6.719577e+00
1.959303309469684e-05	6.719358e+00
1.959327606620267e-05	6.719092e+00
1.959352372091791e-05	6.718820e+00
1.959378479557058e-05	6.718530e+00
1.959430694487593e-05	6.717947e+00
1.959491699634208e-05	6.717259e+00
1.959563077476757e-05	6.716445e+00
1.959705833161856e-05	6.714798e+00
1.959991344532054e-05	6.711475e+00
1.960034161931259e-05	6.710974e+00
1.960119796729668e-05	6.709967e+00
1.960154503725179e-05	6.709558e+00
1.960192057857000e-05	6.709116e+00
1.960272847789443e-05	6.708164e+00
1.960481547887481e-05	6.705702e+00
1.960718364772226e-05	6.702907e+00
1.960890558447027e-05	6.700876e+00
1.961108837100600e-05	6.698303e+00
1.961396905830292e-05	6.694912e+00
1.961822839333709e-05	6.689911e+00
1.962483014179739e-05	6.682185e+00
1.963650261251528e-05	6.668585e+00
1.965948501734464e-05	6.641920e+00
1.969887919174883e-05	6.596343e+00
1.977766754055722e-05	6.505332e+00
1.989406325467912e-05	6.371112e+00
2.008937575467912e-05	6.146637e+00
2.028468825467912e-05	5.923662e+00
2.048000075467912e-05	5.703511e+00
2.067531325467911e-05	5.488179e+00
2.087062575467911e-05	5.280390e+00
2.106593825467911e-05	5.082640e+00
2.119419000819232e-05	4.965749e+00
2.134194535593479e-05	4.862373e+00
2.148196978249535e-05	4.826866e+00
2.167728228249535e-05	4.884142e+00
2.174976432659012e-05	4.942419e+00
2.177486024328795e-05	4.971188e+00
2.178936803211204e-05	4.988763e+00
2.180887252463280e-05	5.012222e+00
2.184049509846884e-05	5.050148e+00
2.186901376604411e-05	5.084321e+00
2.191594859252618e-05	5.140556e+00
2.196516056635218e-05	5.199522e+00
2.205217990414782e-05	5.303771e+00
2.214107371720667e-05	5.410159e+00
2.231886134332435e-05	5.622416e+00
2.251417384332435e-05	5.854377e+00
2.270948634332435e-05	6.083874e+00
2.290479884332434e-05	6.309842e+00
2.300962372375941e-05	6.428931e+00
2.306874639388288e-05	6.495116e+00
2.306887385318745e-05	6.495258e+00
2.306904379892687e-05	6.495446e+00
2.306934272852088e-05	6.495778e+00
2.306994058770891e-05	6.496440e+00
2.307113630608497e-05	6.497764e+00
2.307352774283708e-05	6.500377e+00
2.307831061634129e-05	6.505440e+00
2.308401132387265e-05	6.511317e+00
2.308639827803041e-05	6.513783e+00
2.308643619139643e-05	6.513823e+00
2.308687422998704e-05	6.514297e+00
2.308729534677596e-05	6.514755e+00
2.308802425162351e-05	6.515553e+00
2.308876357573728e-05	6.516367e+00
2.308983700566199e-05	6.517558e+00
2.309097281608121e-05	6.518825e+00
2.309324443691965e-05	6.521371e+00
2.309501484360929e-05	6.523361e+00
2.309560244876929e-05	6.524023e+00
2.309607857422496e-05	6.524559e+00
2.309661281518825e-05	6.525160e+00
2.309741353234595e-05	6.526062e+00
2.309937712389155e-05	6.528274e+00
2.310251279520060e-05	6.531799e+00
2.310481574426810e-05	6.534383e+00
2.310785096247026e-05	6.537780e+00
2.311238901727952e-05	6.542840e+00
2.311956115608278e-05	6.550792e+00
2.313244945703942e-05	6.564970e+00
2.315822605895270e-05	6.593060e+00
2.319661966908998e-05	6.634381e+00
2.327340688936454e-05	6.715389e+00
2.340326508252083e-05	6.848668e+00
2.351049062058245e-05	6.954010e+00
2.361787978871647e-05	7.050153e+00
2.373560510742057e-05	7.130298e+00
2.391252513981728e-05	7.180357e+00
2.409348791606511e-05	7.142818e+00
2.417807759359801e-05	7.084689e+00
2.422505444139500e-05	7.037035e+00
2.427551917144059e-05	6.980078e+00
2.430389294163483e-05	6.947433e+00
2.434034798035982e-05	6.905336e+00
2.438979498708845e-05	6.848181e+00
2.446792947466171e-05	6.757834e+00
2.457889940608021e-05	6.629567e+00
2.474535314914845e-05	6.437483e+00
2.481274519511610e-05	6.360017e+00
2.481335554141094e-05	6.359317e+00
2.481457623400060e-05	6.357913e+00
2.481701761917994e-05	6.355084e+00
2.482052209919214e-05	6.351004e+00
2.482753105921654e-05	6.342834e+00
2.484154897926535e-05	6.326545e+00
2.486958481936296e-05	6.294121e+00
2.490849021048897e-05	6.249290e+00
2.497429842116688e-05	6.173666e+00
2.509115377013444e-05	6.039939e+00
2.528646627013444e-05	5.818270e+00
2.548177877013444e-05	5.600119e+00
2.567709127013444e-05	5.387996e+00
2.587240377013444e-05	5.184612e+00
2.602895424028626e-05	5.032629e+00
2.615986120120645e-05	4.924544e+00
2.630135729676604e-05	4.851450e+00
2.647046772972719e-05	4.837846e+00
2.656488392091811e-05	4.876658e+00
2.661722778668777e-05	4.920881e+00
2.664744309994783e-05	4.953695e+00
2.666868449569427e-05	4.978590e+00
2.669495824471313e-05	5.009865e+00
2.671923658881258e-05	5.038884e+00
2.674452061691619e-05	5.069142e+00
2.677836769242813e-05	5.109668e+00
2.681615933405369e-05	5.154934e+00
2.687317895664942e-05	5.223246e+00
2.693443652712790e-05	5.296618e+00
2.705695166808487e-05	5.443245e+00
2.717753652229273e-05	5.587244e+00
2.737284902229273e-05	5.819395e+00
2.756816152229273e-05	6.049909e+00
2.767148014622300e-05	6.170563e+00
2.772914865981312e-05	6.237109e+00
2.772967355809143e-05	6.237710e+00
2.773072335464804e-05	6.238914e+00
2.773282294776128e-05	6.241340e+00
2.773564496189782e-05	6.244619e+00
2.774128899017089e-05	6.251193e+00
2.775257704671703e-05	6.264296e+00
2.777515315980932e-05	6.290313e+00
2.780900472295035e-05	6.329004e+00
2.785480535148255e-05	6.380826e+00
2.794640660854694e-05	6.482567e+00
2.812960912267573e-05	6.679788e+00
2.832492162267573e-05	6.880782e+00
2.845771291565486e-05	7.006259e+00
2.859487480110699e-05	7.112707e+00
2.873375808916516e-05	7.174918e+00
2.890160007272721e-05	7.174958e+00
2.901604978221262e-05	7.121703e+00
2.907359869182946e-05	7.071994e+00
2.911408072500219e-05	7.028246e+00
2.913938222293349e-05	6.999378e+00
2.917093591357167e-05	6.963067e+00
2.921197933590679e-05	6.915705e+00
2.925810230513194e-05	6.862401e+00
2.933078587506251e-05	6.778357e+00
2.940843957937025e-05	6.688580e+00
2.956374698798573e-05	6.509189e+00
2.974859914463014e-05	6.296129e+00
2.994391164463013e-05	6.071872e+00
3.002307207277966e-05	5.981490e+00
3.002375279405648e-05	5.980715e+00
3.002511423661013e-05	5.979160e+00
3.002783712171741e-05	5.976034e+00
3.003223422571321e-05	5.970967e+00
3.004102843370479e-05	5.960837e+00
3.005861684968796e-05	5.940665e+00
3.009379368165431e-05	5.900532e+00
3.013400569655634e-05	5.854878e+00
3.021442972636040e-05	5.764187e+00
3.035536652160839e-05	5.607354e+00
3.055067902160839e-05	5.395298e+00
3.074599152160839e-05	5.191632e+00
3.090664110950440e-05	5.035384e+00
3.103826706224919e-05	4.926428e+00
3.118085932985263e-05	4.851864e+00
3.134634384558629e-05	4.836882e+00
3.144163822711628e-05	4.874827e+00
3.149537522963013e-05	4.919375e+00
3.152581116213916e-05	4.952089e+00
3.154890105830450e-05	4.979046e+00
3.157693880345423e-05	5.012389e+00
3.160284527158864e-05	5.043351e+00
3.162792447321854e-05	5.073365e+00
3.166476808212001e-05	5.117480e+00
3.170433049397449e-05	5.164869e+00
3.176714111294657e-05	5.240118e+00
3.183401623661414e-05	5.320207e+00
3.196776648394928e-05	5.480212e+00
3.211252248971400e-05	5.653068e+00
3.220201166924522e-05	5.759679e+00
3.224905367051921e-05	5.815603e+00
3.225869057509031e-05	5.826893e+00
3.226896744328965e-05	5.838612e+00
3.226908991446094e-05	5.838747e+00
3.226933485680353e-05	5.839012e+00
3.226982474148870e-05	5.839548e+00
3.227047653380393e-05	5.840272e+00
3.227086001477844e-05	5.840704e+00
3.227129593486928e-05	5.841200e+00
3.227166180496945e-05	5.841620e+00
3.227204126310484e-05	5.842059e+00
3.227280017937563e-05	5.842944e+00
3.227373451532472e-05	5.844045e+00
3.227560318722293e-05	5.846270e+00
3.227847345110800e-05	5.849713e+00
3.227851044052429e-05	5.849758e+00
3.227858441935685e-05	5.849847e+00
3.227873237702199e-05	5.850026e+00
3.227892048358399e-05	5.850253e+00
3.227910381889096e-05	5.850474e+00
3.227931144491009e-05	5.850725e+00
3.227958104338792e-05	5.851051e+00
3.228061211543959e-05	5.852299e+00
3.228158635016164e-05	5.853478e+00
3.228298225466807e-05	5.855168e+00
3.228522487851146e-05	5.857882e+00
3.228856820746041e-05	5.861924e+00
3.229410648299575e-05	5.868600e+00
3.230194892634546e-05	5.878009e+00
3.231763381304488e-05	5.896711e+00
3.234854141366903e-05	5.933350e+00
3.238843696137671e-05	5.980408e+00
3.246822805679207e-05	6.073901e+00
3.260253007269698e-05	6.229214e+00
3.279784257269698e-05	6.449798e+00
3.299315507269698e-05	6.662245e+00
3.318846757269698e-05	6.864281e+00
3.332688807767405e-05	6.996058e+00
3.346326301047393e-05	7.103714e+00
3.360271065098631e-05	7.169483e+00
3.376970591171344e-05	7.173136e+00
3.389553504691503e-05	7.116228e+00
3.395469719244737e-05	7.065262e+00
3.399498214892642e-05	7.021433e+00
3.401932236281796e-05	6.993575e+00
3.404992489610146e-05	6.958333e+00
3.409517167928288e-05	6.906106e+00
3.414020410802015e-05	6.854058e+00
3.421522857164937e-05	6.767304e+00
3.429396534794875e-05	6.676281e+00
3.445143890054752e-05	6.494412e+00
3.464087781708843e-05	6.276125e+00
3.483619031708843e-05	6.052135e+00
3.503150281708843e-05	5.829363e+00
3.504460580168089e-05	5.814502e+00
3.507081177086582e-05	5.784918e+00
3.512787368381762e-05	5.720638e+00
3.521725405124446e-05	5.620745e+00
3.521959778688907e-05	5.618178e+00
3.522428525817830e-05	5.613214e+00
3.522968910793124e-05	5.607654e+00
3.522978479068825e-05	5.607556e+00
3.522997615620226e-05	5.607358e+00
3.523035888723028e-05	5.606959e+00
3.523112434928634e-05	5.606150e+00
3.523174227404217e-05	5.605488e+00
3.523222709468982e-05	5.604964e+00
3.523253075621485e-05	5.604633e+00
3.523284953466521e-05	5.604285e+00
3.523318404829430e-05	5.603918e+00
3.523354716100759e-05	5.603517e+00
3.523427338643415e-05	5.602712e+00
3.523498350225592e-05	5.601920e+00
3.523640373389947e-05	5.600326e+00
3.523924419718656e-05	5.597124e+00
3.523957765929885e-05	5.596747e+00
3.524024458352343e-05	5.595991e+00
3.524061356633182e-05	5.595573e+00
3.524102150992632e-05	5.595110e+00
3.524231415838348e-05	5.593644e+00
3.524371931844473e-05	5.592051e+00
3.524652963856725e-05	5.588868e+00
3.525182086647354e-05	5.582894e+00
3.526240332228612e-05	5.571022e+00
3.527835979715439e-05	5.553277e+00
3.531027274689093e-05	5.518106e+00
3.534895313050127e-05	5.475886e+00
3.542631389772195e-05	5.392737e+00
3.556253941161293e-05	5.250754e+00
3.575785191161293e-05	5.057908e+00
3.588871083613830e-05	4.945146e+00
3.603449642672189e-05	4.858070e+00
3.618364620741255e-05	4.830230e+00
3.629981728210673e-05	4.865127e+00
3.636593378607801e-05	4.914279e+00
3.640119766684394e-05	4.950906e+00
3.643968220843146e-05	4.995568e+00
3.645991546225454e-05	5.019624e+00
3.648719562673832e-05	5.052258e+00
3.651206598013573e-05	5.082027e+00
3.655620057483985e-05	5.134881e+00
3.660230150910146e-05	5.190105e+00
3.668674600964027e-05	5.291261e+00
3.677263785758129e-05	5.394111e+00
3.682932072835749e-05	5.461946e+00
3.685974138793296e-05	5.498333e+00
3.685976348955454e-05	5.498359e+00
3.685980769279771e-05	5.498411e+00
3.685989609928404e-05	5.498510e+00
3.686007291225671e-05	5.498692e+00
3.686042653820204e-05	5.499025e+00
3.686113379009270e-05	5.499691e+00
3.686254829387404e-05	5.501103e+00
3.686355697170810e-05	5.502172e+00
3.686435972354486e-05	5.503059e+00
3.686484548668513e-05	5.503608e+00
3.686532728212773e-05	5.504159e+00
3.686574242966718e-05	5.504639e+00
3.686616864572729e-05	5.505136e+00
3.686702107784751e-05	5.506139e+00
3.686785270633107e-05	5.507127e+00
3.686951596329816e-05	5.509123e+00
3.687224183937962e-05	5.512420e+00
3.687242166732354e-05	5.512638e+00
3.687278132321139e-05	5.513076e+00
3.687302297587566e-05	5.513371e+00
3.687332138606136e-05	5.513734e+00
3.687438442890240e-05	5.515032e+00
3.687552461045463e-05	5.516425e+00
3.687780497355908e-05	5.519211e+00
3.688236569976798e-05	5.524777e+00
3.689148715218579e-05	5.535863e+00
3.690600574112261e-05	5.553391e+00
3.693443684931055e-05	5.587496e+00
3.697013976781365e-05	5.630145e+00
3.704154560481986e-05	5.715206e+00
3.713962100158590e-05	5.831525e+00
3.733493350158590e-05	6.061114e+00
3.753024600158590e-05	6.286743e+00
3.772555850158590e-05	6.505747e+00
3.792087100158590e-05	6.715557e+00
3.811618350158589e-05	6.914402e+00
3.824528677365962e-05	7.033003e+00
3.839335738453886e-05	7.139076e+00
3.853767820244924e-05	7.187527e+00
3.871073151274159e-05	7.164311e+00
3.879942994760293e-05	7.112196e+00
3.884833239518356e-05	7.065777e+00
3.890107013621233e-05	7.007194e+00
3.892328117393233e-05	6.981700e+00
3.895664825574980e-05	6.943203e+00
3.900149611364181e-05	6.891390e+00
3.905516843978855e-05	6.829333e+00
3.914719037361541e-05	6.722923e+00
3.924274016429014e-05	6.612497e+00
3.943383974563962e-05	6.391983e+00
3.962915224563961e-05	6.167343e+00
3.982446474563961e-05	5.944176e+00
4.001977724563961e-05	5.723691e+00
4.021508974563961e-05	5.507810e+00
4.041040224563961e-05	5.297765e+00
4.049489245313353e-05	5.209355e+00
4.049565733866221e-05	5.208569e+00
4.049718710971957e-05	5.207000e+00
4.050024665183429e-05	5.203845e+00
4.050534871385902e-05	5.198572e+00
4.051555283790849e-05	5.188067e+00
4.053596108600742e-05	5.167264e+00
4.057455427603049e-05	5.128416e+00
4.061667513966721e-05	5.086765e+00
4.070091686694065e-05	5.005983e+00
4.077687142534478e-05	4.940652e+00
4.091838920701014e-05	4.854614e+00
4.109664391990772e-05	4.818216e+00
4.121154522213018e-05	4.853446e+00
4.127783675012503e-05	4.904912e+00
4.131021505859460e-05	4.939171e+00
4.133851459405123e-05	4.972190e+00
4.136061344507502e-05	4.998483e+00
4.138490863323806e-05	5.027535e+00
4.141030772728055e-05	5.057940e+00
4.144666085426683e-05	5.101477e+00
4.148702619234090e-05	5.149832e+00
4.149083114249565e-05	5.154391e+00
4.149844104280513e-05	5.163511e+00
4.151501151647462e-05	5.183368e+00
4.153177081971682e-05	5.203451e+00
4.153204129674617e-05	5.203773e+00
4.153258225080486e-05	5.204386e+00
4.153335159734935e-05	5.205176e+00
4.153419522750816e-05	5.206001e+00
4.153582184175515e-05	5.207670e+00
4.153738338342928e-05	5.209380e+00
4.153869424039452e-05	5.210879e+00
4.153971601874912e-05	5.212075e+00
4.154024242379671e-05	5.212699e+00
4.154081426366359e-05	5.213381e+00
4.154128945648408e-05	5.213950e+00
4.154181103704098e-05	5.214578e+00
4.154282371646798e-05	5.215803e+00
4.154484907532198e-05	5.218266e+00
4.154738860016362e-05	5.221365e+00
4.154749647399145e-05	5.221498e+00
4.154771222164712e-05	5.221762e+00
4.154795893701512e-05	5.222064e+00
4.154819457553785e-05	5.222353e+00
4.154842978310432e-05	5.222641e+00
4.154865721805599e-05	5.222919e+00
4.154899924720217e-05	5.223338e+00
4.155101324613273e-05	5.225806e+00
4.155228019713283e-05	5.227359e+00
4.155421062085255e-05	5.229722e+00
4.155693460098863e-05	5.233055e+00
4.156106990566302e-05	5.238101e+00
4.156691941551558e-05	5.245214e+00
4.157778703840049e-05	5.258367e+00
4.159752814349639e-05	5.282136e+00
4.163701035368820e-05	5.329506e+00
4.168622212481390e-05	5.388441e+00
4.178464566706530e-05	5.506086e+00
4.197995816706530e-05	5.738733e+00
4.217527066706531e-05	5.969659e+00
4.237058316706531e-05	6.197221e+00
4.256589566706532e-05	6.419178e+00
4.276120816706532e-05	6.632971e+00
4.295652066706533e-05	6.836509e+00
4.310410316854860e-05	6.978895e+00
4.323838763327759e-05	7.088279e+00
