time	V(vb)
4.690830939578583e-06	8.319490e+00
4.697808330522159e-06	8.301571e+00
4.709253709612552e-06	8.275387e+00
4.719673525041972e-06	8.253841e+00
4.732778605311651e-06	8.228409e+00
4.746722717743634e-06	8.202480e+00
4.749279777869202e-06	8.197816e+00
4.752100984080267e-06	8.192680e+00
4.752115090280498e-06	8.192655e+00
4.752143302680961e-06	8.192604e+00
4.752199727481889e-06	8.192501e+00
4.752239786907867e-06	8.192429e+00
4.752278545215438e-06	8.192358e+00
4.752310531135234e-06	8.192300e+00
4.752346880489001e-06	8.192234e+00
4.752419579196532e-06	8.192101e+00
4.753890345569947e-06	8.189433e+00
4.755361111943362e-06	8.186769e+00
4.756831878316777e-06	8.184109e+00
4.758302644690191e-06	8.181453e+00
4.759773411063605e-06	8.178801e+00
4.761244177437021e-06	8.176153e+00
4.762714943810435e-06	8.173509e+00
4.763169074796391e-06	8.172692e+00
4.763237481861658e-06	8.172570e+00
4.763374295992192e-06	8.172324e+00
4.763559713437614e-06	8.171991e+00
4.763764814388299e-06	8.171622e+00
4.764175016289669e-06	8.170886e+00
4.764686757849784e-06	8.169968e+00
4.765378131717703e-06	8.168728e+00
4.766310021705883e-06	8.167057e+00
4.767655898638269e-06	8.164647e+00
4.769734901229885e-06	8.160927e+00
4.773651341393371e-06	8.153934e+00
4.781484221720338e-06	8.139989e+00
4.797149982374273e-06	8.112221e+00
4.828481503682143e-06	8.056946e+00
4.891144546297885e-06	7.946744e+00
4.926269720532032e-06	7.885027e+00
4.971620161765380e-06	7.805338e+00
4.997173417022634e-06	7.760435e+00
5.022580693125587e-06	7.715791e+00
5.026157767049186e-06	7.709505e+00
5.033311914896381e-06	7.696935e+00
5.038417022159567e-06	7.687964e+00
5.041283919261204e-06	7.682927e+00
5.042095249491041e-06	7.681501e+00
5.047605610049448e-06	7.671819e+00
5.049696367785151e-06	7.668145e+00
5.049856708973225e-06	7.667863e+00
5.050177391349372e-06	7.667300e+00
5.050457988428504e-06	7.666807e+00
5.050558201671051e-06	7.666631e+00
5.050598286968071e-06	7.666561e+00
5.050678457562108e-06	7.666420e+00
5.050680962893171e-06	7.666415e+00
5.050685973555297e-06	7.666407e+00
5.050695994879552e-06	7.666389e+00
5.050698372271875e-06	7.666385e+00
5.050703127056521e-06	7.666376e+00
5.050712636625814e-06	7.666359e+00
5.050731655764404e-06	7.666326e+00
5.050769694041580e-06	7.666259e+00
5.050845770595934e-06	7.666126e+00
5.050997923704640e-06	7.665858e+00
5.051302229922054e-06	7.665324e+00
5.051910842356880e-06	7.664254e+00
5.053128067226536e-06	7.662116e+00
5.055562516965843e-06	7.657838e+00
5.089644813316150e-06	7.597953e+00
6.573685900802911e-06	4.991569e+00
6.671342150802910e-06	4.820139e+00
6.768998400802909e-06	4.648719e+00
6.866654650802909e-06	4.477307e+00
6.945208905581173e-06	4.339434e+00
7.043532358152708e-06	4.166871e+00
7.115056662734958e-06	4.041348e+00
7.116875133775567e-06	4.038157e+00
7.120512075856785e-06	4.031774e+00
7.120834824066494e-06	4.031208e+00
7.121480320485915e-06	4.030075e+00
7.121714676827313e-06	4.029651e+00
7.121906046510345e-06	4.029269e+00
7.122037758871148e-06	4.028980e+00
7.122193497734532e-06	4.028612e+00
7.122402687822189e-06	4.028075e+00
7.122821067997504e-06	4.026879e+00
7.123657828348136e-06	4.024109e+00
7.125331349049398e-06	4.017661e+00
7.126951604386791e-06	4.010835e+00
7.129416727831021e-06	4.000249e+00
7.132785823125825e-06	3.986118e+00
7.136568082982765e-06	3.971208e+00
7.140949942730054e-06	3.955419e+00
7.145425758593542e-06	3.940939e+00
7.151339980376256e-06	3.924172e+00
7.158984578554033e-06	3.906034e+00
7.173393031904461e-06	3.880767e+00
7.188368462216301e-06	3.864949e+00
7.202177811907989e-06	3.858529e+00
7.219443375063131e-06	3.860630e+00
7.230826575469000e-06	3.867696e+00
7.239897783397439e-06	3.876734e+00
7.244087853220758e-06	3.886088e+00
7.248081649770667e-06	3.900166e+00
7.250416926028820e-06	3.908936e+00
7.253454539309901e-06	3.920175e+00
7.257562175217624e-06	3.934765e+00
7.261996647131174e-06	3.949570e+00
7.267249047664073e-06	3.965846e+00
7.273538130321414e-06	3.983771e+00
7.282798279035752e-06	4.007802e+00
7.294966067119186e-06	4.036499e+00
7.308537119209659e-06	4.066241e+00
7.322895384385561e-06	4.096343e+00
7.340980895806715e-06	4.133280e+00
7.368584140853053e-06	4.188736e+00
7.420008245507619e-06	4.291139e+00
7.483192997474365e-06	4.416689e+00
7.564351600221303e-06	4.578110e+00
7.662007850221303e-06	4.772528e+00
7.759664100221302e-06	4.967089e+00
7.954976600221301e-06	5.356500e+00
8.247945350221299e-06	5.941051e+00
8.345472558631890e-06	6.135724e+00
8.442999767042479e-06	6.330412e+00
8.540526975453069e-06	6.525116e+00
8.638054183863660e-06	6.719834e+00
8.735581392274251e-06	6.914567e+00
8.833108600684840e-06	7.109315e+00
8.930635809095430e-06	7.304079e+00
8.953845483427614e-06	7.350429e+00
9.000264832091981e-06	7.443133e+00
9.070650999681350e-06	7.583712e+00
9.139243914376908e-06	7.720642e+00
9.196161685854743e-06	7.834109e+00
9.264712447567147e-06	7.970575e+00
9.331542236423943e-06	8.103375e+00
9.374156857694221e-06	8.187971e+00
9.406024740711515e-06	8.260095e+00
9.415293388148683e-06	8.296279e+00
9.420842080729150e-06	8.318139e+00
9.424577992419683e-06	8.330774e+00
9.428648688370260e-06	8.343420e+00
9.432643901412770e-06	8.354652e+00
9.440634327497790e-06	8.374055e+00
9.456615179667826e-06	8.402567e+00
9.471993536485055e-06	8.418806e+00
9.488146461981748e-06	8.425849e+00
9.510246392864572e-06	8.419911e+00
9.517371999785041e-06	8.414165e+00
9.519153401515159e-06	8.412394e+00
9.519209070319225e-06	8.412338e+00
9.519543083143623e-06	8.412002e+00
9.519547542288576e-06	8.411997e+00
9.519556460578487e-06	8.411987e+00
9.519574297158309e-06	8.411969e+00
9.519577423925550e-06	8.411965e+00
9.519583677460027e-06	8.411959e+00
9.519594396679464e-06	8.411947e+00
9.519627707447610e-06	8.411911e+00
9.519672121805140e-06	8.411861e+00
9.519760950520198e-06	8.411753e+00
9.519938607950316e-06	8.411504e+00
9.520293922810549e-06	8.410892e+00
9.521004552531020e-06	8.409307e+00
9.522425811971957e-06	8.405181e+00
9.523875153224263e-06	8.400213e+00
9.525926689587748e-06	8.392690e+00
9.528446834437775e-06	8.383282e+00
9.532518539589034e-06	8.368527e+00
9.536749395586359e-06	8.354156e+00
9.541046916583376e-06	8.340657e+00
9.546022054127455e-06	8.326300e+00
9.552600359750126e-06	8.309051e+00
9.562758550992202e-06	8.285241e+00
9.570120676104229e-06	8.269521e+00
9.571961207382237e-06	8.265756e+00
9.573809121971031e-06	8.261996e+00
9.574271100618229e-06	8.261065e+00
9.574386595280030e-06	8.260832e+00
9.574617584603629e-06	8.260366e+00
9.575079563250826e-06	8.259438e+00
9.575094000083551e-06	8.259409e+00
9.575122873748999e-06	8.259351e+00
9.575162031186542e-06	8.259273e+00
9.575194620599481e-06	8.259207e+00
9.575227668095784e-06	8.259141e+00
9.575254564673444e-06	8.259087e+00
9.575287726504639e-06	8.259020e+00
9.575354050167028e-06	8.258887e+00
9.576870019593091e-06	8.255864e+00
9.578385989019154e-06	8.252860e+00
9.579901958445218e-06	8.249877e+00
9.581417927871279e-06	8.246914e+00
9.582933897297342e-06	8.243971e+00
9.584449866723405e-06	8.241048e+00
9.585965836149469e-06	8.238145e+00
9.586032159811858e-06	8.238018e+00
9.586164807136640e-06	8.237764e+00
9.586318098511612e-06	8.237472e+00
9.586506011599859e-06	8.237112e+00
9.586698879021559e-06	8.236744e+00
9.587084613864955e-06	8.236009e+00
9.587571433636519e-06	8.235082e+00
9.588253691877419e-06	8.233785e+00
9.589141392355587e-06	8.232102e+00
9.590424547564196e-06	8.229677e+00
9.592359330754393e-06	8.226038e+00
9.596013157857759e-06	8.219213e+00
9.603320812064488e-06	8.205720e+00
9.617936120477945e-06	8.179173e+00
9.647166737304862e-06	8.127011e+00
9.653817785727988e-06	8.115257e+00
9.667119882574239e-06	8.091776e+00
9.693724076266739e-06	8.044916e+00
9.746932463651741e-06	7.951357e+00
9.798525584574133e-06	7.860696e+00
9.841471190295148e-06	7.785235e+00
9.889466457279510e-06	7.700899e+00
9.922985404387639e-06	7.642001e+00
9.960957133044757e-06	7.575283e+00
9.966434841173556e-06	7.565658e+00
9.977390257431154e-06	7.546409e+00
9.985218447060798e-06	7.532655e+00
9.987175494468209e-06	7.529216e+00
9.989872143296295e-06	7.524478e+00
9.990711830173850e-06	7.523003e+00
9.991494118383728e-06	7.521628e+00
9.992380181128900e-06	7.520072e+00
9.993266243874070e-06	7.518515e+00
9.994152306619242e-06	7.516958e+00
9.995038369364415e-06	7.515401e+00
9.995924432109587e-06	7.513844e+00
9.996810494854757e-06	7.512288e+00
9.997696557599929e-06	7.510731e+00
9.999458588843505e-06	7.507635e+00
9.999805136136025e-06	7.507026e+00
9.999891772959155e-06	7.506874e+00
1.000021920701203e-05	7.506299e+00
1.000028087117468e-05	7.506190e+00
1.000029628721534e-05	7.506163e+00
1.000030014122551e-05	7.506156e+00
1.000030784924584e-05	7.506143e+00
1.000032326528650e-05	7.506115e+00
1.000033819466481e-05	7.506089e+00
1.000035464609914e-05	7.506061e+00
1.000038754896779e-05	7.506002e+00
1.000045335470511e-05	7.505887e+00
1.000058496617974e-05	7.505656e+00
1.000084818912900e-05	7.505193e+00
1.000137463502752e-05	7.504268e+00
1.000242752682457e-05	7.502419e+00
1.000453331041866e-05	7.498719e+00
1.001716801198322e-05	7.476520e+00
1.140462314325243e-05	5.039797e+00
1.150227939325243e-05	4.868365e+00
1.159993564325243e-05	4.696942e+00
1.169759189325244e-05	4.525528e+00
1.179524814325244e-05	4.354125e+00
1.186506313146416e-05	4.231595e+00
1.194335808573601e-05	4.094186e+00
1.195556511698601e-05	4.072763e+00
1.197997917948601e-05	4.029919e+00
1.198552295155370e-05	4.020190e+00
1.198580014015708e-05	4.019703e+00
1.198635451736385e-05	4.018730e+00
1.198746327177739e-05	4.016785e+00
1.198749792035282e-05	4.016724e+00
1.198756721750366e-05	4.016603e+00
1.198762230055189e-05	4.016506e+00
1.198766543336446e-05	4.016431e+00
1.198770351955781e-05	4.016364e+00
1.198774167005089e-05	4.016295e+00
1.198777544591374e-05	4.016232e+00
1.198781213575355e-05	4.016161e+00
1.198788551543316e-05	4.016015e+00
1.198803227479239e-05	4.015701e+00
1.198832579351084e-05	4.014997e+00
1.198891283094775e-05	4.013334e+00
1.199008690582157e-05	4.009309e+00
1.199158210152355e-05	4.003389e+00
1.199341331498365e-05	3.995625e+00
1.199582171551420e-05	3.985265e+00
1.199953788137919e-05	3.969805e+00
1.200326555435673e-05	3.955317e+00
1.200769673553817e-05	3.939609e+00
1.201224434949502e-05	3.925173e+00
1.201851250195362e-05	3.907841e+00
1.202662451630881e-05	3.889292e+00
1.203960837089514e-05	3.867181e+00
1.205456377288856e-05	3.851480e+00
1.206810887083625e-05	3.845192e+00
1.208614591404007e-05	3.847563e+00
1.209702650925762e-05	3.854723e+00
1.210607065712539e-05	3.863838e+00
1.211040578748169e-05	3.873615e+00
1.211430831591814e-05	3.887395e+00
1.211661530498105e-05	3.896037e+00
1.211969296664776e-05	3.907397e+00
1.212382060864655e-05	3.922018e+00
1.212828529015524e-05	3.936879e+00
1.213354637532032e-05	3.953131e+00
1.213988063888148e-05	3.971131e+00
1.214921603257462e-05	3.995284e+00
1.216125369755136e-05	4.023619e+00
1.217481473148227e-05	4.053318e+00
1.218920320474839e-05	4.083469e+00
1.220742955876121e-05	4.120685e+00
1.223518305239818e-05	4.176432e+00
1.228683788476525e-05	4.279285e+00
1.234995129065537e-05	4.404694e+00
1.243177570649347e-05	4.567440e+00
1.252943195649347e-05	4.761859e+00
1.262708820649347e-05	4.956422e+00
1.282240070649348e-05	5.345835e+00
1.311536945649349e-05	5.930387e+00
1.321040991408277e-05	6.120096e+00
1.330545037167206e-05	6.309819e+00
1.340049082926135e-05	6.499557e+00
1.349553128685063e-05	6.689309e+00
1.359057174443992e-05	6.879076e+00
1.368561220202921e-05	7.068857e+00
1.378065265961850e-05	7.258654e+00
1.381821464617949e-05	7.333665e+00
1.389333861930149e-05	7.483696e+00
1.397951136858469e-05	7.655763e+00
1.406066668821302e-05	7.817650e+00
1.412684858950778e-05	7.949441e+00
1.420226097038916e-05	8.099329e+00
1.424699231138914e-05	8.188128e+00
1.425602032118612e-05	8.206067e+00
1.427407634078008e-05	8.242435e+00
1.428036904100139e-05	8.260621e+00
1.428184171284140e-05	8.266689e+00
1.428254669629867e-05	8.269721e+00
1.428322555374387e-05	8.272669e+00
1.428458326863426e-05	8.278592e+00
1.428729869841504e-05	8.290294e+00
1.429112888860089e-05	8.306058e+00
1.429580180968118e-05	8.323767e+00
1.430030307258415e-05	8.339177e+00
1.430599868389948e-05	8.356492e+00
1.431318320193311e-05	8.375220e+00
1.432608098992347e-05	8.401530e+00
1.432626367439797e-05	8.401840e+00
1.432699441229593e-05	8.403064e+00
1.432796872949323e-05	8.404655e+00
1.432805519200548e-05	8.404795e+00
1.432822811702999e-05	8.405072e+00
1.432830185759060e-05	8.405190e+00
1.432837547301022e-05	8.405307e+00
1.432983979994566e-05	8.407589e+00
1.433130412688110e-05	8.409777e+00
1.433276845381654e-05	8.411869e+00
1.433423278075199e-05	8.413867e+00
1.433569710768743e-05	8.415770e+00
1.433716143462288e-05	8.417578e+00
1.433862576155832e-05	8.419291e+00
1.433888683131893e-05	8.419588e+00
1.433940897084015e-05	8.420176e+00
1.433945958287661e-05	8.420232e+00
1.433956080694953e-05	8.420344e+00
1.433976325509537e-05	8.420568e+00
1.433997608575575e-05	8.420801e+00
1.434040174707653e-05	8.421263e+00
1.434094907180705e-05	8.421844e+00
1.434171885992252e-05	8.422642e+00
1.434272459021208e-05	8.423648e+00
1.434431194586561e-05	8.425152e+00
1.434684801526672e-05	8.427347e+00
1.435182121354743e-05	8.430918e+00
1.436176761010883e-05	8.435213e+00
1.438166040323165e-05	8.432796e+00
1.438663360151236e-05	8.429537e+00
1.439036350022289e-05	8.426781e+00
1.439533669850359e-05	8.422351e+00
1.439545271025716e-05	8.422237e+00
1.439556872201074e-05	8.422122e+00
1.439568473376431e-05	8.422007e+00
1.439580074551788e-05	8.421892e+00
1.439591675727145e-05	8.421776e+00
1.439603276902503e-05	8.421659e+00
1.439614878077860e-05	8.421542e+00
1.439617696234529e-05	8.421514e+00
1.439623332547868e-05	8.421456e+00
1.439624741626203e-05	8.421442e+00
1.439625093895787e-05	8.421438e+00
1.439625798434954e-05	8.421431e+00
1.439625960891480e-05	8.421429e+00
1.439626285804532e-05	8.421425e+00
1.439626935630635e-05	8.421418e+00
1.439628235282842e-05	8.421405e+00
1.439630834587255e-05	8.421376e+00
1.439636033196080e-05	8.421317e+00
1.439646430413732e-05	8.421187e+00
1.439667224849036e-05	8.420885e+00
1.439708813719643e-05	8.420131e+00
1.439791991460856e-05	8.418159e+00
1.439949285963841e-05	8.413373e+00
1.440096967843038e-05	8.408184e+00
1.440319159919860e-05	8.399968e+00
1.440599824456621e-05	8.389525e+00
1.440991587192838e-05	8.375479e+00
1.441410349779498e-05	8.361436e+00
1.441846866541918e-05	8.347908e+00
1.442370487868074e-05	8.333028e+00
1.443064810412310e-05	8.315148e+00
1.444193516693519e-05	8.289251e+00
1.445223843584421e-05	8.267884e+00
1.446522125048572e-05	8.242630e+00
1.447911896661992e-05	8.216749e+00
1.449927805874816e-05	8.180232e+00
1.452920865222813e-05	8.126997e+00
1.458055906383583e-05	8.036506e+00
1.464134633487273e-05	7.929676e+00
1.465201411526593e-05	7.910930e+00
1.467334967605232e-05	7.873439e+00
1.468623573432450e-05	7.850795e+00
1.469912179259669e-05	7.828152e+00
1.471200785086887e-05	7.805509e+00
1.472489390914105e-05	7.782866e+00
1.473777996741324e-05	7.760223e+00
1.475066602568542e-05	7.737581e+00
1.476355208395760e-05	7.714938e+00
1.478429412286371e-05	7.678492e+00
1.482577820067592e-05	7.605602e+00
1.488050200131752e-05	7.509453e+00
1.492652872779672e-05	7.428583e+00
1.497451544319916e-05	7.344273e+00
1.502156978240189e-05	7.261604e+00
1.506165858744255e-05	7.191175e+00
1.507168078870272e-05	7.173568e+00
1.509172519122305e-05	7.138354e+00
1.509673629185314e-05	7.129550e+00
1.510675849311330e-05	7.111944e+00
1.510926404342834e-05	7.107542e+00
1.511144206203650e-05	7.103716e+00
1.511220737351731e-05	7.102372e+00
1.511297268499811e-05	7.101027e+00
1.511373799647891e-05	7.099683e+00
1.511450330795971e-05	7.098338e+00
1.511526861944052e-05	7.096994e+00
1.511603393092132e-05	7.095649e+00
1.511679924240212e-05	7.094305e+00
1.511896044628101e-05	7.090508e+00
1.512075265842450e-05	7.087359e+00
1.512111116609492e-05	7.086730e+00
1.512112236945962e-05	7.086710e+00
1.512114477618902e-05	7.086671e+00
1.512115037787137e-05	7.086661e+00
1.512116158123607e-05	7.086641e+00
1.512118398796547e-05	7.086602e+00
1.512122880142427e-05	7.086523e+00
1.512131842834187e-05	7.086366e+00
1.512149768217709e-05	7.086051e+00
1.512185618984750e-05	7.085421e+00
1.512257320518834e-05	7.084161e+00
1.512400723587002e-05	7.081642e+00
1.512687529723337e-05	7.076603e+00
1.516702815632027e-05	7.006066e+00
1.628125760176111e-05	5.049351e+00
1.637891385176111e-05	4.877918e+00
1.647657010176112e-05	4.706494e+00
1.657422635176112e-05	4.535080e+00
1.667188260176112e-05	4.363676e+00
1.681697470858131e-05	4.109033e+00
1.686209767165615e-05	4.029844e+00
1.686277454190636e-05	4.028656e+00
1.686548202290717e-05	4.023905e+00
1.686909199757493e-05	4.017570e+00
1.686941235265202e-05	4.017008e+00
1.687005306280622e-05	4.015884e+00
1.687032593831270e-05	4.015405e+00
1.687032914010749e-05	4.015399e+00
1.687033554369707e-05	4.015388e+00
1.687034835087623e-05	4.015367e+00
1.687036695864815e-05	4.015335e+00
1.687038493173148e-05	4.015303e+00
1.687042850829109e-05	4.015223e+00
1.687047573882588e-05	4.015134e+00
1.687057019989544e-05	4.014946e+00
1.687075912203457e-05	4.014534e+00
1.687113696631282e-05	4.013590e+00
1.687189265486933e-05	4.011319e+00
1.687340403198234e-05	4.005810e+00
1.687485775009333e-05	3.999839e+00
1.687700916954160e-05	3.990636e+00
1.687964952949503e-05	3.979362e+00
1.688388572008332e-05	3.962152e+00
1.688803579966695e-05	3.946665e+00
1.689251166225430e-05	3.931583e+00
1.689758461121596e-05	3.916426e+00
1.690462360600038e-05	3.898448e+00
1.691523280240284e-05	3.877068e+00
1.692634945213256e-05	3.860932e+00
1.694153902793406e-05	3.847657e+00
1.695529972307128e-05	3.843595e+00
1.697689775878914e-05	3.851017e+00
1.698720359490343e-05	3.860640e+00
1.699250959888128e-05	3.871346e+00
1.699765095610369e-05	3.888638e+00
1.700065898697384e-05	3.900089e+00
1.700439427210540e-05	3.913664e+00
1.700792298912973e-05	3.925876e+00
1.701210190559979e-05	3.939509e+00
1.701778411210834e-05	3.956709e+00
1.702487456073844e-05	3.976350e+00
1.703596282077873e-05	4.004150e+00
1.704686024168266e-05	4.029159e+00
1.706046128172973e-05	4.058600e+00
1.707502957323510e-05	4.088934e+00
1.709566760795905e-05	4.130898e+00
1.712677691947432e-05	4.193212e+00
1.718206976615520e-05	4.303211e+00
1.724498461206137e-05	4.428240e+00
1.733697922692403e-05	4.611254e+00
1.743463547692403e-05	4.805711e+00
1.753229172692403e-05	5.000301e+00
1.772760422692404e-05	5.389753e+00
1.802057297692405e-05	5.974337e+00
1.810602219567405e-05	6.144904e+00
1.819147141442405e-05	6.315482e+00
1.827692063317405e-05	6.486073e+00
1.836236985192406e-05	6.656676e+00
1.844781907067406e-05	6.827291e+00
1.853326828942406e-05	6.997917e+00
1.861871750817406e-05	7.168556e+00
1.864313157067406e-05	7.217309e+00
1.869195969567406e-05	7.314816e+00
1.874295079061561e-05	7.416650e+00
1.879173166163825e-05	7.514081e+00
1.885358616550910e-05	7.637612e+00
1.891199493840661e-05	7.754160e+00
1.899490394392377e-05	7.919332e+00
1.900155759446108e-05	7.932575e+00
1.900821124499839e-05	7.945816e+00
1.901486489553570e-05	7.959055e+00
1.902151854607300e-05	7.972291e+00
1.902817219661031e-05	7.985526e+00
1.903482584714762e-05	7.998757e+00
1.904147949768493e-05	8.011987e+00
1.904265586341958e-05	8.014326e+00
1.904500859488887e-05	8.019003e+00
1.904521738014639e-05	8.019418e+00
1.904551666215345e-05	8.020013e+00
1.904563229896905e-05	8.020243e+00
1.904574375252521e-05	8.020464e+00
1.904591706686374e-05	8.020809e+00
1.904740162353217e-05	8.023760e+00
1.904888618020060e-05	8.026711e+00
1.905037073686903e-05	8.029662e+00
1.905185529353746e-05	8.032613e+00
1.905333985020589e-05	8.035563e+00
1.905482440687432e-05	8.038514e+00
1.905630896354275e-05	8.041464e+00
1.905659805922461e-05	8.042039e+00
1.905664885131576e-05	8.042139e+00
1.905675043549808e-05	8.042341e+00
1.905695360386271e-05	8.042745e+00
1.905714995051098e-05	8.043136e+00
1.905754264380754e-05	8.043916e+00
1.905805536862560e-05	8.044934e+00
1.905874771229994e-05	8.046310e+00
1.905968771948240e-05	8.048179e+00
1.906103269952368e-05	8.050851e+00
1.906312267418049e-05	8.055004e+00
1.906704538529923e-05	8.062798e+00
1.907489080753671e-05	8.078383e+00
1.909058165201167e-05	8.109545e+00
1.912196334096160e-05	8.171847e+00
1.914436500385327e-05	8.216464e+00
1.915957876168772e-05	8.253490e+00
1.916408193445597e-05	8.271731e+00
1.916693040905666e-05	8.284065e+00
1.916970079270760e-05	8.295463e+00
1.917319964294816e-05	8.309011e+00
